ID_Jugador,Jugador,Foto_URL,Pais,Fecha_Nacimiento,Posicion,Altura,Pie,Valor_Mercado
1634309,Beni Junior,https://api.sofascore.com/api/v1/player/1634309/image,Côte d'Ivoire,,D,186,,
1634327,Montell Ndikom,https://api.sofascore.com/api/v1/player/1634327/image,Germany,,M,181,,
1634355,Mohamed Bechikh,https://api.sofascore.com/api/v1/player/1634355/image,Algeria,12/07/2005,F,183,Right,105000
1634357,Enzo Genton,https://api.sofascore.com/api/v1/player/1634357/image,France,,M,183,,
1634359,Royce Openda,https://api.sofascore.com/api/v1/player/1634359/image,Gabon,20/04/2002,F,164,Right,110000
1634397,Rayan Mandengue,https://api.sofascore.com/api/v1/player/1634397/image,Cameroon,,M,179,,
1634478,Bruce Nícolas Borges Alves,https://api.sofascore.com/api/v1/player/1634478/image,Brazil,,M,,,
1634542,Lucas Vennegoor of Hesselink,https://api.sofascore.com/api/v1/player/1634542/image,Netherlands,13/03/2006,F,188,Left,270000
1634547,João Pedro,https://api.sofascore.com/api/v1/player/1634547/image,Brazil,09/04/2006,G,191,Right,
1634576,Thevyn dos Anjos Souza,https://api.sofascore.com/api/v1/player/1634576/image,Brazil,,F,,,
1634597,Enzo Rodrigues de Arruda,https://api.sofascore.com/api/v1/player/1634597/image,,,F,,,
1634619,Riquelme Freitas,https://api.sofascore.com/api/v1/player/1634619/image,Brazil,11/08/2006,M,181,Right,2100000
1634692,Ryan Lima,https://api.sofascore.com/api/v1/player/1634692/image,Brazil,,M,170,,
1634827,Matias Valenti,https://api.sofascore.com/api/v1/player/1634827/image,Argentina,,D,184,,
1634864,Murilo Rodrigues Povoa,https://api.sofascore.com/api/v1/player/1634864/image,Brazil,,M,200,,
1634885,Rodrigo Cezar,https://api.sofascore.com/api/v1/player/1634885/image,Brazil,,F,180,,
1634913,Julio César,https://api.sofascore.com/api/v1/player/1634913/image,Brazil,,D,184,,
1634980,Honest Ahanor,https://api.sofascore.com/api/v1/player/1634980/image,Italy,22/02/2008,D,184,Left,31000000
1634992,Marcelo Ajul,https://api.sofascore.com/api/v1/player/1634992/image,Brazil,25/08/2002,D,187,Right,620000
1635831,Ramon Rique,https://api.sofascore.com/api/v1/player/1635831/image,Brazil,29/09/2007,M,180,Right,950000
1636036,Aboubacar Bassinga,https://api.sofascore.com/api/v1/player/1636036/image,Burkina Faso,12/07/2005,M,178,Left,290000
1636037,Joshua Ajala,https://api.sofascore.com/api/v1/player/1636037/image,England,12/11/2006,F,175,Right,
1636364,Thiaguinho,https://api.sofascore.com/api/v1/player/1636364/image,Brazil,,M,175,,
1636415,Kaio Henrique,https://api.sofascore.com/api/v1/player/1636415/image,Brazil,,D,174,,
1636827,Javi Sola,https://api.sofascore.com/api/v1/player/1636827/image,Spain,,M,181,,
1637093,Luiz Fernando,https://api.sofascore.com/api/v1/player/1637093/image,Brazil,,F,,,
1637688,Devon De Corte,https://api.sofascore.com/api/v1/player/1637688/image,USA,,M,174,,
1637689,Nathan De Cat,https://api.sofascore.com/api/v1/player/1637689/image,Belgium,18/07/2008,M,192,Right,25000000
1637878,Matej Kadlec,https://api.sofascore.com/api/v1/player/1637878/image,Czechia,,D,,,
1637906,Igão,https://api.sofascore.com/api/v1/player/1637906/image,Brazil,,D,187,,
1638032,Jid Okeke,https://api.sofascore.com/api/v1/player/1638032/image,Germany,,M,191,,
1638174,Mbaye Ndiaye,https://api.sofascore.com/api/v1/player/1638174/image,Senegal,,M,176,,
1638338,Gessime Yassine,https://api.sofascore.com/api/v1/player/1638338/image,Morocco,21/11/2005,M,172,Left,13100000
1638564,Cedric Hatenboer,https://api.sofascore.com/api/v1/player/1638564/image,Netherlands,18/03/2005,M,184,Right,2100000
1638685,Mateo Chávez,https://api.sofascore.com/api/v1/player/1638685/image,Mexico,11/05/2004,D,177,Left,4099999
1639127,Jorge Bartholdy,https://api.sofascore.com/api/v1/player/1639127/image,Brazil,02/04/2001,G,195,Right,
1639250,William Gomes,https://api.sofascore.com/api/v1/player/1639250/image,Brazil,14/03/2006,F,171,Left,23000000
1639543,Aitor Mañas,https://api.sofascore.com/api/v1/player/1639543/image,Spain,,F,185,,
1639642,Juan Cruz Cortazzo,https://api.sofascore.com/api/v1/player/1639642/image,Argentina,,D,191,,
1639648,Leonel Vega,https://api.sofascore.com/api/v1/player/1639648/image,Argentina,,M,176,,
1639816,Yakup Arda Kılıç,https://api.sofascore.com/api/v1/player/1639816/image,Türkiye,03/01/2005,F,179,Right,54000
1639823,Lucyan,https://api.sofascore.com/api/v1/player/1639823/image,Brazil,,M,178,,
1639909,Francisco Couture,https://api.sofascore.com/api/v1/player/1639909/image,Uruguay,,D,180,,
1639910,Agustín Soria,https://api.sofascore.com/api/v1/player/1639910/image,Uruguay,,M,174,,
1639973,Peter Kareem,https://api.sofascore.com/api/v1/player/1639973/image,Nigeria,,D,183,,
1640310,Motez Nourani,https://api.sofascore.com/api/v1/player/1640310/image,Tunisia,10/01/2002,F,180,Right,180000
1640488,Leon Jakirović,https://api.sofascore.com/api/v1/player/1640488/image,Croatia,,D,190,,
1640597,Carbone,https://api.sofascore.com/api/v1/player/1640597/image,Brazil,28/01/2005,D,187,Left,310000
1640604,Roger Gabriel,https://api.sofascore.com/api/v1/player/1640604/image,Brazil,10/02/2007,F,173,Right,540000
1640614,Jeremía Recoba,https://api.sofascore.com/api/v1/player/1640614/image,Uruguay,07/10/2003,M,176,Right,1000000
1640631,Geovany Soares,https://api.sofascore.com/api/v1/player/1640631/image,Brazil,,M,168,,
1640657,Oguzhan Aksoy,https://api.sofascore.com/api/v1/player/1640657/image,Türkiye,,M,175,,
1640983,Luka Callø,https://api.sofascore.com/api/v1/player/1640983/image,Denmark,,D,180,,
1641000,Bartu Göçmen,https://api.sofascore.com/api/v1/player/1641000/image,Türkiye,,D,195,,
1641044,Maicon,https://api.sofascore.com/api/v1/player/1641044/image,Brazil,,D,169,,
1641124,JP,https://api.sofascore.com/api/v1/player/1641124/image,Brazil,18/04/2005,M,182,Right,2200000
1641136,Lukas Zuccarello,https://api.sofascore.com/api/v1/player/1641136/image,Brazil,,M,175,,
1641243,Pedro Leão,https://api.sofascore.com/api/v1/player/1641243/image,Brazil,,F,183,,
1642625,Max,https://api.sofascore.com/api/v1/player/1642625/image,Brazil,,F,184,,
1643415,Maurizio Scravaglieri,https://api.sofascore.com/api/v1/player/1643415/image,Italy,,M,180,,
1643428,Jose Barrios,https://api.sofascore.com/api/v1/player/1643428/image,Paraguay,,F,185,,
1643443,Nicolás Johansen,https://api.sofascore.com/api/v1/player/1643443/image,Argentina,,F,182,,
1643698,Mateus Castro,https://api.sofascore.com/api/v1/player/1643698/image,Brazil,,F,198,,
1643776,Joao Vitor,https://api.sofascore.com/api/v1/player/1643776/image,Brazil,,D,174,,
1643838,Jacopo Grossi,https://api.sofascore.com/api/v1/player/1643838/image,Italy,,M,178,,
1644291,Sadio Dembélé,https://api.sofascore.com/api/v1/player/1644291/image,France,,D,196,,
1644830,Renê Sousa,https://api.sofascore.com/api/v1/player/1644830/image,Brazil,06/10/2003,F,183,Right,970000
1644875,Hernan Lupú,https://api.sofascore.com/api/v1/player/1644875/image,Peru,,M,175,,
1645012,Matvey Bardachev,https://api.sofascore.com/api/v1/player/1645012/image,Russia,,D,187,,
1645761,Pedrinho,https://api.sofascore.com/api/v1/player/1645761/image,Brazil,,F,170,,
1645786,Calebe Costa,https://api.sofascore.com/api/v1/player/1645786/image,Brazil,,M,187,,
1645789,Frankie Westfield,https://api.sofascore.com/api/v1/player/1645789/image,USA,,D,170,,
1645837,Maceió,https://api.sofascore.com/api/v1/player/1645837/image,Brazil,,F,173,,
1645868,Guilherme Gomes,https://api.sofascore.com/api/v1/player/1645868/image,Brazil,01/02/2006,F,181,Right,
1646353,Luka Smyth,https://api.sofascore.com/api/v1/player/1646353/image,Australia,,F,192,,
1646360,Cameron Fong,https://api.sofascore.com/api/v1/player/1646360/image,Australia,,D,183,,
1646439,Seiya Kambayashi,https://api.sofascore.com/api/v1/player/1646439/image,Japan,,M,173,,
1646521,Presley Ortiz,https://api.sofascore.com/api/v1/player/1646521/image,Australia,,F,182,,
1646783,Lucas Herrington,https://api.sofascore.com/api/v1/player/1646783/image,Australia,04/09/2007,D,193,Right,8800000
1647300,Benjamin Wells,https://api.sofascore.com/api/v1/player/1647300/image,Australia,,M,,,
1647541,Vitor Lamounier Rego,https://api.sofascore.com/api/v1/player/1647541/image,Brazil,17/10/2007,G,192,Right,
1647542,Reidiney,https://api.sofascore.com/api/v1/player/1647542/image,Brazil,,M,167,,
1647578,Adriel Guilherme de Moraes,https://api.sofascore.com/api/v1/player/1647578/image,Brazil,,F,170,,
1647579,Kaique Kenji,https://api.sofascore.com/api/v1/player/1647579/image,Brazil,28/01/2006,F,178,Right,3300000
1647585,Iago Silva,https://api.sofascore.com/api/v1/player/1647585/image,Brazil,17/04/2005,D,188,Right,1400000
1647612,André Luiz,https://api.sofascore.com/api/v1/player/1647612/image,Brazil,19/06/2006,M,181,Right,15500000
1647692,Shane van Aarle,https://api.sofascore.com/api/v1/player/1647692/image,Netherlands,,D,195,,
1647694,Sven Bouland,https://api.sofascore.com/api/v1/player/1647694/image,Netherlands,,D,184,,
1647709,Radek Siler,https://api.sofascore.com/api/v1/player/1647709/image,Czechia,,F,187,,
1647759,Logan Farrington,https://api.sofascore.com/api/v1/player/1647759/image,USA,,F,188,,
1647795,Germán Barrios,https://api.sofascore.com/api/v1/player/1647795/image,Uruguay,,M,182,,
1648489,Shakh Artur,https://api.sofascore.com/api/v1/player/1648489/image,Ukraine,,M,175,,
1648751,Ayoni Santos,https://api.sofascore.com/api/v1/player/1648751/image,Cape Verde,17/07/2005,M,165,Right,2100000
1648756,Ayoub Oufkir,https://api.sofascore.com/api/v1/player/1648756/image,Netherlands,,M,170,,
1648759,Marvin Young,https://api.sofascore.com/api/v1/player/1648759/image,Netherlands,01/10/2005,D,182,Right,5200000
1648767,Olivier De Nijs,https://api.sofascore.com/api/v1/player/1648767/image,Netherlands,,M,181,,
1648769,Marley  Dors,https://api.sofascore.com/api/v1/player/1648769/image,Suriname,,F,,,
1648800,Milan Silva Rasmussen,https://api.sofascore.com/api/v1/player/1648800/image,Denmark,,F,186,,
1649058,João Capucho,https://api.sofascore.com/api/v1/player/1649058/image,Portugal,,D,168,,
1649069,Sandro Vidigal,https://api.sofascore.com/api/v1/player/1649069/image,Portugal,,F,172,,
1649316,Jeremías Lázaro,https://api.sofascore.com/api/v1/player/1649316/image,Argentina,,M,175,,
1649317,Lautaro Carrera,https://api.sofascore.com/api/v1/player/1649317/image,Argentina,,D,188,,
1649918,Carlos Espí,https://api.sofascore.com/api/v1/player/1649918/image,Spain,23/07/2005,F,194,Right,22000000
1649919,Kareem Tunde,https://api.sofascore.com/api/v1/player/1649919/image,Spain,18/08/2005,M,177,Left,2100000
1650040,Diego Tarzia,https://api.sofascore.com/api/v1/player/1650040/image,Argentina,25/04/2003,M,174,Left,2200000
1650085,Robert Santos,https://api.sofascore.com/api/v1/player/1650085/image,Brazil,19/07/2003,M,180,Left,970000
1650143,Diego Besio,https://api.sofascore.com/api/v1/player/1650143/image,Switzerland,,F,187,,
1650222,D'Alessandro Montenegro,https://api.sofascore.com/api/v1/player/1650222/image,Peru,13/06/2003,D,178,Right,440000
1650229,Alexander Hidalgo,https://api.sofascore.com/api/v1/player/1650229/image,Peru,,M,178,,
1650233,Bram Marsman,https://api.sofascore.com/api/v1/player/1650233/image,Netherlands,,D,173,,
1650235,Maxloren Castro,https://api.sofascore.com/api/v1/player/1650235/image,Peru,07/12/2007,M,168,Left,1300000
1650429,Tiago Pagnussat,https://api.sofascore.com/api/v1/player/1650429/image,Brazil,,D,191,,
1650441,Agustín Massaccesi,https://api.sofascore.com/api/v1/player/1650441/image,Argentina,,D,190,,
1650444,Facundo Wiechniak,https://api.sofascore.com/api/v1/player/1650444/image,Argentina,,D,184,,
1650446,Franco Posse,https://api.sofascore.com/api/v1/player/1650446/image,Uruguay,,F,185,,
1650455,Kimito Nono,https://api.sofascore.com/api/v1/player/1650455/image,Japan,25/03/2002,D,179,Right,1200000
1650458,Koki Kumasaka,https://api.sofascore.com/api/v1/player/1650458/image,Japan,,M,185,,
1650471,Soma Kanda,https://api.sofascore.com/api/v1/player/1650471/image,Japan,,F,178,,
1650474,Tomas Gonzalez,https://api.sofascore.com/api/v1/player/1650474/image,Argentina,,M,168,,
1650569,Julián Mavilla,https://api.sofascore.com/api/v1/player/1650569/image,Argentina,,M,179,,
1650623,Benjamin Brantlind,https://api.sofascore.com/api/v1/player/1650623/image,Sweden,14/08/2008,M,183,Right,535000
1650626,Noah Tolf,https://api.sofascore.com/api/v1/player/1650626/image,Sweden,12/08/2005,D,180,Left,930000
1650770,Álvaro Montoro,https://api.sofascore.com/api/v1/player/1650770/image,Argentina,16/04/2007,M,169,Right,10500000
1650800,Franco Minerva,https://api.sofascore.com/api/v1/player/1650800/image,Argentina,,M,177,,
1650917,David Berger,https://api.sofascore.com/api/v1/player/1650917/image,Austria,,F,185,,
1650921,Alexander Warneryd,https://api.sofascore.com/api/v1/player/1650921/image,Sweden,20/08/2005,D,174,Right,2700000
1651326,Umaru Konare Tounkara,https://api.sofascore.com/api/v1/player/1651326/image,Spain,,F,183,,
1651471,Boloto,https://api.sofascore.com/api/v1/player/1651471/image,Portugal,,M,166,,
1651509,Tiago Brito,https://api.sofascore.com/api/v1/player/1651509/image,Portugal,,M,190,,
1651675,Diego Galo,https://api.sofascore.com/api/v1/player/1651675/image,Brazil,,M,178,,
1651741,Mikkel Løndal,https://api.sofascore.com/api/v1/player/1651741/image,Denmark,,D,177,,
1651825,Tiago Gabriel,https://api.sofascore.com/api/v1/player/1651825/image,Portugal,25/12/2004,D,194,Right,14600000
1651828,George Pickford,https://api.sofascore.com/api/v1/player/1651828/image,England,,G,,,
1651951,Christy Edwards,https://api.sofascore.com/api/v1/player/1651951/image,,,M,,,
1652017,Adrien Thibaut,https://api.sofascore.com/api/v1/player/1652017/image,Ireland,,F,180,,
1652255,Ludvig Richtnér,https://api.sofascore.com/api/v1/player/1652255/image,Sweden,,D,191,,
1652354,Federico Medina,https://api.sofascore.com/api/v1/player/1652354/image,Argentina,,M,165,,
1652363,Malachi Jones,https://api.sofascore.com/api/v1/player/1652363/image,Sierra Leone,,F,178,,
1652388,Yu Hashimoto,https://api.sofascore.com/api/v1/player/1652388/image,Japan,,M,171,,
1652392,Bruno Lopes,https://api.sofascore.com/api/v1/player/1652392/image,Brazil,,F,182,,
1652393,Pablo,https://api.sofascore.com/api/v1/player/1652393/image,Brazil,10/02/2003,G,188,Right,52000
1652568,Giorgio De Marzi,https://api.sofascore.com/api/v1/player/1652568/image,USA,17/04/2007,G,186,Right,93000
1652574,Ohad Almagor,https://api.sofascore.com/api/v1/player/1652574/image,Israel,,F,180,,
1652590,Ezra Mayers,https://api.sofascore.com/api/v1/player/1652590/image,England,15/01/2007,D,183,Left,1800000
1652651,Edenilson,https://api.sofascore.com/api/v1/player/1652651/image,Brazil,,D,180,,
1652684,Abdoul Kader Ouattara,https://api.sofascore.com/api/v1/player/1652684/image,Burkina Faso,25/05/2005,F,171,Right,365000
1652719,Gaoussou Diakite,https://api.sofascore.com/api/v1/player/1652719/image,Mali,25/09/2005,F,182,Right,3100000
1652726,Tidiane Diawara,https://api.sofascore.com/api/v1/player/1652726/image,France,,F,188,,
1652733,Lukas Domanisky,https://api.sofascore.com/api/v1/player/1652733/image,Slovakia,,G,191,,
1652832,Vinicius Diniz,https://api.sofascore.com/api/v1/player/1652832/image,Brazil,,M,190,,
1653003,Kalani Kossa-Rienzi,https://api.sofascore.com/api/v1/player/1653003/image,USA,,D,170,,
1653046,Hisham Al-Dubais,https://api.sofascore.com/api/v1/player/1653046/image,Saudi Arabia,,F,175,,
1653094,Samy Jr Merheg,https://api.sofascore.com/api/v1/player/1653094/image,Lebanon,05/12/2006,F,186,Right,965000
1653162,Jamar Ricketts,https://api.sofascore.com/api/v1/player/1653162/image,USA,,D,175,,
1653167,Tyrese Spicer,https://api.sofascore.com/api/v1/player/1653167/image,Trinidad and Tobago,03/12/2000,F,185,Left,515000
1653171,Jacob Murrell,https://api.sofascore.com/api/v1/player/1653171/image,USA,,F,188,,
1653176,Wayne Frederick,https://api.sofascore.com/api/v1/player/1653176/image,Trinidad and Tobago,,M,183,,
1653180,Wyatt Meyer,https://api.sofascore.com/api/v1/player/1653180/image,USA,,D,186,,
1653184,Hosei Kijima,https://api.sofascore.com/api/v1/player/1653184/image,Japan,,M,178,,
1653779,Sybrand Veldhuis,https://api.sofascore.com/api/v1/player/1653779/image,Netherlands,,M,177,,
1653799,Lucas Alfonso,https://api.sofascore.com/api/v1/player/1653799/image,Argentina,,F,186,,
1653801,Ignacio Sabatini,https://api.sofascore.com/api/v1/player/1653801/image,Argentina,,F,178,,
1653823,Christian Nwachukwu,https://api.sofascore.com/api/v1/player/1653823/image,Nigeria,,M,169,,
1653859,Jordan Thomas,https://api.sofascore.com/api/v1/player/1653859/image,England,,M,178,,
1654117,Gabriel Obredor,https://api.sofascore.com/api/v1/player/1654117/image,Argentina,,M,193,,
1654120,Juan Rodríguez,https://api.sofascore.com/api/v1/player/1654120/image,Uruguay,,D,184,,
1654406,Finn Heidrich,https://api.sofascore.com/api/v1/player/1654406/image,Germany,,M,180,,
1654426,Edgar Raul Paez Torales,https://api.sofascore.com/api/v1/player/1654426/image,Paraguay,,M,,,
1654448,Lucas Monzon,https://api.sofascore.com/api/v1/player/1654448/image,Argentina,,D,182,,
1654532,Tomás Ariel Silva,https://api.sofascore.com/api/v1/player/1654532/image,Argentina,,D,175,,
1654603,Joshua Stephenson,https://api.sofascore.com/api/v1/player/1654603/image,England,,D,,,
1654887,Abdoulie Manneh,https://api.sofascore.com/api/v1/player/1654887/image,Gambia,28/09/2004,F,179,Right,2900000
1654888,Olle Lindberg,https://api.sofascore.com/api/v1/player/1654888/image,Sweden,,M,186,,
1655006,Amin Nabizada,https://api.sofascore.com/api/v1/player/1655006/image,Afghanistan,20/06/2007,F,173,Right,220000
1655111,Tiago Serrago,https://api.sofascore.com/api/v1/player/1655111/image,Argentina,,M,175,,
1655308,Luiz Claudio,https://api.sofascore.com/api/v1/player/1655308/image,Brazil,,F,180,,
1655334,Adama Drame,https://api.sofascore.com/api/v1/player/1655334/image,Côte d'Ivoire,04/01/2005,D,189,Right,155000
1655417,Redouane Berkane,https://api.sofascore.com/api/v1/player/1655417/image,Algeria,,F,193,,
1656035,Kenay Martins,https://api.sofascore.com/api/v1/player/1656035/image,Brazil,,M,,,
1656036,Gabriel Bontempo,https://api.sofascore.com/api/v1/player/1656036/image,Brazil,15/01/2005,M,181,Right,8700000
1656040,Hyan,https://api.sofascore.com/api/v1/player/1656040/image,Brazil,23/03/2004,M,184,Right,310000
1656128,Vince Osuji,https://api.sofascore.com/api/v1/player/1656128/image,Nigeria,05/04/2006,D,188,Right,770000
1656407,Taisei Inoue,https://api.sofascore.com/api/v1/player/1656407/image,Japan,,D,183,,
1656409,Jakob Segadal Hansen,https://api.sofascore.com/api/v1/player/1656409/image,Norway,,M,183,,
1656611,Federico Tavernaro,https://api.sofascore.com/api/v1/player/1656611/image,Italy,,M,181,,
1656621,Petar Sukačev,https://api.sofascore.com/api/v1/player/1656621/image,Serbia,,M,173,,
1656646,Milan Kolarević,https://api.sofascore.com/api/v1/player/1656646/image,Serbia,,M,177,,
1656715,Yannis Lawson,https://api.sofascore.com/api/v1/player/1656715/image,Togo,,M,179,,
1656726,Livio Cicero,https://api.sofascore.com/api/v1/player/1656726/image,Belgium,,F,184,,
1656737,Pedro Santiago Cejas,https://api.sofascore.com/api/v1/player/1656737/image,Argentina,,F,192,,
1656872,Henry Camara,https://api.sofascore.com/api/v1/player/1656872/image,Guinea,,F,191,,
1656874,Filippo Mencaraglia,https://api.sofascore.com/api/v1/player/1656874/image,Italy,,M,,,
1657072,Kauã Ziegler,https://api.sofascore.com/api/v1/player/1657072/image,Brazil,,F,,,
1657108,Julian Vignolo,https://api.sofascore.com/api/v1/player/1657108/image,Argentina,06/12/2006,F,185,Right,1600000
1657201,Enes Erol,https://api.sofascore.com/api/v1/player/1657201/image,Türkiye,,M,178,,
1797500,Romeo Leandersson,https://api.sofascore.com/api/v1/player/1797500/image,Sweden,,M,,,
1797852,Karim Coulibaly,https://api.sofascore.com/api/v1/player/1797852/image,Germany,22/05/2007,D,191,Left,26000000
1798762,Nolan Evers,https://api.sofascore.com/api/v1/player/1798762/image,USA,,D,188,,
1798845,Derek Mazou-Sacko,https://api.sofascore.com/api/v1/player/1798845/image,France,,M,175,,
1798927,Nicola Grandu,https://api.sofascore.com/api/v1/player/1798927/image,Italy,,D,181,,
1799195,Lucas Sanabria,https://api.sofascore.com/api/v1/player/1799195/image,Uruguay,,M,180,,
1799243,Hugo Nunes,https://api.sofascore.com/api/v1/player/1799243/image,Portugal,,M,187,,
1799251,Brenner,https://api.sofascore.com/api/v1/player/1799251/image,Brazil,01/01/2002,F,171,Right,1400000
1799336,Agustín Moreira,https://api.sofascore.com/api/v1/player/1799336/image,Uruguay,,M,174,,
1799447,Andrea Orlandi,https://api.sofascore.com/api/v1/player/1799447/image,Italy,,F,172,,
1799477,Elias Pihlström,https://api.sofascore.com/api/v1/player/1799477/image,Sweden,,F,186,,
1799505,Michael Opoku,https://api.sofascore.com/api/v1/player/1799505/image,Denmark,19/07/2005,M,181,Right,660000
1799523,Zakarias Ravik,https://api.sofascore.com/api/v1/player/1799523/image,Sweden,,D,,,
1799680,Oliver Rolke,https://api.sofascore.com/api/v1/player/1799680/image,Germany,,F,192,,
1799977,Artemis Spanos,https://api.sofascore.com/api/v1/player/1799977/image,Cyprus,,M,180,,
1799984,Asher Agbinone,https://api.sofascore.com/api/v1/player/1799984/image,England,,F,178,,
1800245,Jesús Rodriguez,https://api.sofascore.com/api/v1/player/1800245/image,Spain,20/11/2005,M,185,Right,32000000
1800434,Leo Östman,https://api.sofascore.com/api/v1/player/1800434/image,Sweden,,F,179,,
1800475,Said El Mala,https://api.sofascore.com/api/v1/player/1800475/image,Germany,25/08/2006,M,185,Right,46000000
1800522,Luca Moisa,https://api.sofascore.com/api/v1/player/1800522/image,USA,,M,170,,
1800727,Valentín Robaldo,https://api.sofascore.com/api/v1/player/1800727/image,Argentina,,F,186,,
1801112,Fabio Zamora,https://api.sofascore.com/api/v1/player/1801112/image,Bolivia,,D,180,,
1801332,Myles Morgan,https://api.sofascore.com/api/v1/player/1801332/image,Canada,,F,178,,
1801372,Michele De Rossi,https://api.sofascore.com/api/v1/player/1801372/image,Italy,,M,,,
1801461,Ognjen Drakulic,https://api.sofascore.com/api/v1/player/1801461/image,Serbia,,F,187,,
1801492,Gustav Højbjerg,https://api.sofascore.com/api/v1/player/1801492/image,Denmark,,D,187,,
1801585,Cheick Mamadou Diabate,https://api.sofascore.com/api/v1/player/1801585/image,Côte d'Ivoire,,D,188,,
1801596,Gastón Valles,https://api.sofascore.com/api/v1/player/1801596/image,Uruguay,,F,186,,
1801859,Rikuto Ishio,https://api.sofascore.com/api/v1/player/1801859/image,Japan,,D,181,,
1802061,Richmond Gyamfi,https://api.sofascore.com/api/v1/player/1802061/image,Ghana,08/09/2004,F,185,Right,470000
1802062,Jesper Cornelius,https://api.sofascore.com/api/v1/player/1802062/image,Denmark,,F,192,,
1802297,Mohammed Sofo,https://api.sofascore.com/api/v1/player/1802297/image,Ghana,30/10/2004,F,175,Right,925000
1802303,Alejo Macelli,https://api.sofascore.com/api/v1/player/1802303/image,Argentina,,M,178,,
1802480,Marten-Chris Paalberg,https://api.sofascore.com/api/v1/player/1802480/image,Estonia,06/10/2008,F,188,Both,720000
1802594,Petros Alekyan,https://api.sofascore.com/api/v1/player/1802594/image,Armenia,,M,170,,
1802689,Adrian Lahdo,https://api.sofascore.com/api/v1/player/1802689/image,Sweden,25/12/2007,M,179,Right,9000000
1802787,Jemiah Umolu,https://api.sofascore.com/api/v1/player/1802787/image,England,,F,183,,
1803231,Côme Fromager,https://api.sofascore.com/api/v1/player/1803231/image,France,,M,179,,
1803237,Dany Goprou,https://api.sofascore.com/api/v1/player/1803237/image,France,,D,187,,
1803258,Arnold Vula,https://api.sofascore.com/api/v1/player/1803258/image,DR Congo,,F,187,,
1803330,Cheick Mbacke Diop,https://api.sofascore.com/api/v1/player/1803330/image,Senegal,,D,185,,
1803813,Dmitriy Aleksandrov,https://api.sofascore.com/api/v1/player/1803813/image,Russia,,M,195,,
1803834,Mateo Viera,https://api.sofascore.com/api/v1/player/1803834/image,Ecuador,,M,178,,
1804181,Mattia Sala,https://api.sofascore.com/api/v1/player/1804181/image,Italy,,M,178,,
1804592,Elian Caicedo,https://api.sofascore.com/api/v1/player/1804592/image,Ecuador,,F,185,,
1804593,Jeremy Cusme,https://api.sofascore.com/api/v1/player/1804593/image,Ecuador,,D,185,,
1804597,Sultan Alessa,https://api.sofascore.com/api/v1/player/1804597/image,Saudi Arabia,,D,170,,
1804786,William Alves,https://api.sofascore.com/api/v1/player/1804786/image,England,,M,179,,
1804801,Fellipe Jack,https://api.sofascore.com/api/v1/player/1804801/image,Italy,11/01/2006,D,190,Left,2300000
1804808,Olle Kjellman Olblad,https://api.sofascore.com/api/v1/player/1804808/image,Sweden,,M,,,
1804815,Clement Ansah,https://api.sofascore.com/api/v1/player/1804815/image,Ghana,,M,185,,
1804825,David Paraschiv,https://api.sofascore.com/api/v1/player/1804825/image,Romania,,M,,,
1804906,Alexis Piegas,https://api.sofascore.com/api/v1/player/1804906/image,Uruguay,,D,190,,
1805062,Edmund Baidoo,https://api.sofascore.com/api/v1/player/1805062/image,Ghana,29/01/2006,F,174,Right,7700000
1805065,Sivert Sira Hansen,https://api.sofascore.com/api/v1/player/1805065/image,Norway,,D,190,,
1805073,Salim Laghzaoui,https://api.sofascore.com/api/v1/player/1805073/image,Morocco,,M,177,,
1805175,João Daniel Grando,https://api.sofascore.com/api/v1/player/1805175/image,Brazil,,F,180,,
1805534,Johan García,https://api.sofascore.com/api/v1/player/1805534/image,Ecuador,,M,177,,
1805567,Enzo Tacafred,https://api.sofascore.com/api/v1/player/1805567/image,France,,D,185,,
1806732,Deivison Souza Brito,https://api.sofascore.com/api/v1/player/1806732/image,Brazil,,M,185,,
1806940,Enzo Mayilla,https://api.sofascore.com/api/v1/player/1806940/image,France,,F,195,,
1806991,Zane Okoro,https://api.sofascore.com/api/v1/player/1806991/image,USA,,M,,,
1806995,Nicolo Tordiglione,https://api.sofascore.com/api/v1/player/1806995/image,Italy,,F,,,
1807070,Jorge Cabello,https://api.sofascore.com/api/v1/player/1807070/image,Spain,24/04/2004,D,180,Left,930000
1807171,Luca Bombino,https://api.sofascore.com/api/v1/player/1807171/image,USA,,D,174,,
1807294,Mario Borac,https://api.sofascore.com/api/v1/player/1807294/image,Croatia,,D,186,,
1807599,Samuel Aspajo,https://api.sofascore.com/api/v1/player/1807599/image,Venezuela,,G,190,,
1807633,Foster Apetorgbor,https://api.sofascore.com/api/v1/player/1807633/image,Ghana,,F,185,,
1807692,Théo Maréchal,https://api.sofascore.com/api/v1/player/1807692/image,Belgium,,M,177,,
1807816,Román Gómez,https://api.sofascore.com/api/v1/player/1807816/image,Argentina,13/07/2004,D,181,Right,1400000
1807892,Pedro Gonzalez,https://api.sofascore.com/api/v1/player/1807892/image,Paraguay,,D,,,
1807930,Clever Ferreira,https://api.sofascore.com/api/v1/player/1807930/image,Paraguay,,D,184,,
1807938,Anthony García,https://api.sofascore.com/api/v1/player/1807938/image,USA,,M,175,,
1807939,Willian Sangoquiza,https://api.sofascore.com/api/v1/player/1807939/image,Ecuador,,D,,,
