Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Salernitana vs Sassuolo","2ND","22/04/2023","31","0","51%","0.36","0","6","1","4","0","215","6","4","2","0","1","0","3","2","2","4","0","0","0","0","1","0","184","11","36","0","10/18 (56%)","2/12 (17%)","47%","4","19/44 (43%)","8/13 (62%)","9/14 (64%)","33%","6","3","0","4","0","1","0","0","0","0","2"
"Local - Lazio vs Torino","ALL","22/04/2023","31","0","53%","0.64","1","10","2","3","13","568","10","13","2","0","5","0","3","2","6","4","0","1","0","0","3","1","493","29","64","0","28/46 (61%)","5/18 (28%)","46%","6","33/61 (54%)","9/31 (29%)","10/14 (71%)","60%","10","8","0","10","0","2","-0.13","0","0","0","3"
"Visita - Lazio vs Torino","ALL","22/04/2023","31","1","47%","0.65","1","7","5","4","13","506","10","11","4","0","3","0","3","1","6","1","0","1","0","0","1","1","432","15","40","0","33/58 (57%)","3/13 (23%)","54%","3","28/61 (46%)","22/31 (71%)","7/14 (50%)","100%","10","9","0","24","0","5","0.99","0","0","0","8"
"Local - Lazio vs Torino","1ST","22/04/2023","31","0","47%","0.25","1","2","1","1","0","286","5","5","0","0","2","0","0","0","1","1","0","1","0","0","1","0","253","5","25","0","15/24 (63%)","2/2 (100%)","42%","2","12/28 (43%)","3/8 (38%)","2/4 (50%)","60%","5","3","0","6","0","1","0","0","0","0","2"
"Visita - Lazio vs Torino","1ST","22/04/2023","31","1","53%","0.22","1","3","2","2","0","313","4","5","1","0","2","0","1","0","2","1","0","1","0","0","0","1","282","6","16","0","18/22 (82%)","0/5 (0%)","58%","1","16/28 (57%)","5/8 (63%)","7/11 (64%)","100%","4","2","0","4","0","2","0","0","0","0","1"
"Local - Lazio vs Torino","2ND","22/04/2023","31","0","60%","0.39","0","8","1","2","0","282","5","8","2","0","3","0","3","2","5","3","0","0","0","0","2","1","240","24","39","0","13/22 (59%)","3/16 (19%)","48%","4","21/33 (64%)","6/23 (26%)","8/10 (80%)","60%","5","5","0","4","0","1","0","0","0","0","1"
"Visita - Lazio vs Torino","2ND","22/04/2023","31","0","40%","0.43","0","4","3","2","0","193","6","6","3","0","1","0","2","1","4","0","0","0","0","0","1","0","150","9","24","0","15/36 (42%)","3/8 (38%)","52%","2","12/33 (36%)","17/23 (74%)","0/3 (0%)","100%","6","7","0","20","0","3","0","0","0","0","7"
"Local - Sampdoria vs Spezia","ALL","22/04/2023","31","1","45%","1.48","2","13","6","9","9","352","7","10","1","0","3","0","7","3","11","2","0","2","0","0","1","2","274","18","35","0","26/52 (50%)","9/21 (43%)","54%","6","24/55 (44%)","25/36 (69%)","8/17 (47%)","43%","7","9","0","21","0","6","0.52","0","0","0","14"
"Visita - Sampdoria vs Spezia","ALL","22/04/2023","31","1","55%","2.53","5","19","1","9","11","430","15","9","1","0","7","0","6","6","13","6","1","4","0","0","3","0","352","21","42","0","15/44 (34%)","8/26 (31%)","46%","5","31/55 (56%)","11/36 (31%)","7/9 (78%)","80%","15","10","0","12","0","1","-0.17","0","0","0","8"
"Local - Sampdoria vs Spezia","1ST","22/04/2023","31","1","38%","0.96","1","9","3","5","0","152","6","4","0","0","2","0","4","3","7","2","0","1","0","0","0","1","120","8","18","0","13/22 (59%)","6/13 (46%)","58%","2","15/30 (50%)","14/20 (70%)","5/11 (45%)","50%","6","4","0","10","0","3","0","0","0","0","8"
"Visita - Sampdoria vs Spezia","1ST","22/04/2023","31","0","62%","1.26","3","9","0","2","0","256","8","4","0","0","3","0","4","2","6","3","0","3","0","0","2","0","220","10","19","0","8/21 (38%)","0/11 (0%)","42%","4","15/30 (50%)","6/20 (30%)","3/5 (60%)","88%","8","5","0","5","0","0","0","0","0","0","6"
"Local - Sampdoria vs Spezia","2ND","22/04/2023","31","0","53%","0.51","1","4","3","4","0","200","1","6","1","0","1","0","3","0","4","0","0","1","0","0","1","1","154","10","17","0","13/30 (43%)","3/8 (38%)","49%","4","9/25 (36%)","11/16 (69%)","3/6 (50%)","0%","1","5","0","11","0","3","0","0","0","0","6"
"Visita - Sampdoria vs Spezia","2ND","22/04/2023","31","1","47%","1.27","2","10","1","7","0","174","7","5","1","0","4","0","2","4","7","3","1","1","0","0","1","0","132","11","23","0","7/23 (30%)","8/15 (53%)","51%","1","16/25 (64%)","5/16 (31%)","4/4 (100%)","71%","7","5","0","7","0","1","0","0","0","0","2"
"Local - Empoli vs Inter","ALL","23/04/2023","31","0","39%","0.93","0","11","1","5","6","380","8","12","1","0","3","0","4","4","7","4","0","0","0","17","3","0","324","15","32","70/97 (72%)","29/50 (58%)","4/18 (22%)","48%","6","28/52 (54%)","7/21 (33%)","8/15 (53%)","38%","8","5","0","24","0","1","-1.24","1","1","0","12"
"Visita - Empoli vs Inter","ALL","23/04/2023","31","3","61%","1.08","1","16","3","4","13","604","13","5","1","0","4","1","9","3","10","6","1","0","0","28","1","1","544","10","58","158/192 (82%)","28/43 (65%)","6/20 (30%)","52%","6","24/52 (46%)","14/21 (67%)","6/8 (75%)","54%","13","7","0","21","0","3","0.45","0","0","0","9"
"Local - Empoli vs Inter","1ST","23/04/2023","31","0","33%","0.27","0","4","0","2","0","160","5","6","1","0","2","0","0","2","2","2","0","0","0","0","0","0","132","11","14","0","15/26 (58%)","0/8 (0%)","54%","3","12/20 (60%)","3/8 (38%)","1/1 (100%)","40%","5","2","0","17","0","0","0","0","0","0","7"
"Visita - Empoli vs Inter","1ST","23/04/2023","31","0","67%","0.31","0","7","2","2","0","331","3","2","0","0","0","0","5","2","4","3","0","0","0","0","1","1","302","5","34","0","14/22 (64%)","4/15 (27%)","46%","3","8/20 (40%)","5/8 (63%)","3/5 (60%)","67%","3","4","0","9","0","2","0","0","0","0","2"
"Local - Empoli vs Inter","2ND","23/04/2023","31","0","45%","0.65","0","7","1","3","0","220","3","6","0","0","1","0","4","2","5","2","0","0","0","0","3","0","192","4","18","0","14/24 (58%)","4/10 (40%)","44%","3","16/32 (50%)","4/13 (31%)","7/14 (50%)","33%","3","3","0","7","0","1","0","0","0","0","5"
"Visita - Empoli vs Inter","2ND","23/04/2023","31","3","55%","0.76","1","9","1","2","0","273","10","3","1","0","4","1","4","1","6","3","1","0","0","0","0","0","242","5","24","0","14/21 (67%)","2/5 (40%)","56%","3","16/32 (50%)","9/13 (69%)","3/3 (100%)","50%","10","3","0","12","0","1","0","0","0","0","7"
"Local - Monza vs Fiorentina","ALL","23/04/2023","31","3","45%","1.54","4","13","3","5","18","330","18","15","3","0","5","1","5","3","10","3","2","2","0","0","3","0","262","23","26","0","30/59 (51%)","6/12 (50%)","50%","16","41/86 (48%)","12/19 (63%)","8/13 (62%)","50%","18","9","0","28","0","3","-0.55","0","0","0","10"
"Visita - Monza vs Fiorentina","ALL","23/04/2023","31","2","55%","1.25","2","10","3","3","15","403","21","16","3","0","5","0","3","2","7","3","2","0","0","0","3","0","334","26","54","0","46/62 (74%)","6/19 (32%)","50%","9","45/86 (52%)","7/19 (37%)","8/17 (47%)","57%","21","7","0","6","0","3","-1.39","0","0","0","5"
"Local - Monza vs Fiorentina","1ST","23/04/2023","31","2","45%","0.39","2","6","0","3","0","192","9","8","1","0","4","0","1","1","4","2","1","1","0","0","0","0","161","9","10","0","18/26 (69%)","2/5 (40%)","49%","7","20/40 (50%)","3/7 (43%)","3/5 (60%)","44%","9","4","0","11","0","0","0","0","0","0","5"
"Visita - Monza vs Fiorentina","1ST","23/04/2023","31","2","55%","0.67","2","5","3","1","0","231","9","5","2","0","2","0","1","2","4","1","2","0","0","0","2","0","196","12","23","0","25/33 (76%)","4/9 (44%)","51%","4","20/40 (50%)","4/7 (57%)","6/11 (55%)","67%","9","4","0","1","0","3","0","0","0","0","2"
"Local - Monza vs Fiorentina","2ND","23/04/2023","31","1","44%","1.15","2","7","3","2","0","138","9","7","2","0","1","1","4","2","6","1","1","1","0","0","3","0","101","14","16","0","12/33 (36%)","4/7 (57%)","52%","9","21/46 (46%)","9/12 (75%)","5/8 (63%)","56%","9","5","0","17","0","3","0","0","0","0","5"
"Visita - Monza vs Fiorentina","2ND","23/04/2023","31","0","56%","0.58","0","5","0","2","0","172","12","11","1","0","3","0","2","0","3","2","0","0","0","0","1","0","138","14","31","0","21/29 (72%)","2/10 (20%)","48%","5","25/46 (54%)","3/12 (25%)","2/6 (33%)","50%","12","3","0","5","0","0","0","0","0","0","3"
"Local - Udinese vs Cremonese","ALL","23/04/2023","31","3","48%","1.60","3","17","2","3","13","390","23","10","2","0","9","0","5","3","11","6","2","1","1","0","2","0","324","20","46","0","35/59 (59%)","7/11 (64%)","53%","8","41/82 (50%)","18/29 (62%)","8/17 (47%)","52%","23","5","0","12","0","2","0.54","0","0","0","10"
"Visita - Udinese vs Cremonese","ALL","23/04/2023","31","0","52%","0.96","1","12","5","8","11","418","17","12","3","0","2","1","5","5","9","3","0","1","0","0","3","2","351","23","57","0","19/40 (48%)","4/20 (20%)","47%","12","41/82 (50%)","11/29 (38%)","12/23 (52%)","53%","17","11","0","9","0","5","-0.56","0","0","0","7"
"Local - Udinese vs Cremonese","1ST","23/04/2023","31","3","57%","0.83","2","9","1","2","0","236","9","5","0","0","6","0","1","2","5","4","2","0","1","0","1","0","203","12","27","0","25/37 (68%)","4/7 (57%)","55%","2","18/36 (50%)","11/17 (65%)","4/11 (36%)","56%","9","2","0","6","0","1","0","0","0","0","4"
"Visita - Udinese vs Cremonese","1ST","23/04/2023","31","0","43%","0.56","1","6","2","2","0","174","9","3","1","0","1","1","2","3","6","0","0","1","0","0","1","2","143","12","25","0","5/17 (29%)","2/7 (29%)","45%","5","18/36 (50%)","6/17 (35%)","6/10 (60%)","56%","9","6","0","8","0","2","0","0","0","0","2"
"Local - Udinese vs Cremonese","2ND","23/04/2023","31","0","38%","0.77","1","8","1","1","0","154","14","5","2","0","3","0","4","1","6","2","0","1","0","0","1","0","121","8","19","0","10/22 (45%)","3/4 (75%)","52%","6","23/46 (50%)","7/12 (58%)","4/6 (67%)","50%","14","3","0","6","0","1","0","0","0","0","6"
"Visita - Udinese vs Cremonese","2ND","23/04/2023","31","0","62%","0.40","0","6","3","6","0","244","8","9","2","0","1","0","3","2","3","3","0","0","0","0","2","0","208","11","32","0","14/23 (61%)","2/13 (15%)","48%","7","23/46 (50%)","5/12 (42%)","6/13 (46%)","50%","8","5","0","1","0","3","0","0","0","0","5"
"Local - AC Milan vs Lecce","ALL","23/04/2023","31","2","69%","0.79","2","8","4","4","6","636","17","9","1","0","5","0","2","1","5","3","1","1","1","25","0","3","535","22","58","108/164 (66%)","21/43 (49%)","3/13 (23%)","53%","8","37/74 (50%)","17/27 (63%)","11/28 (39%)","59%","17","10","0","17","1","4","0.45","0","0","0","5"
"Visita - AC Milan vs Lecce","ALL","23/04/2023","31","0","31%","1.17","2","9","3","2","10","287","25","6","0","0","4","1","4","1","7","2","0","2","0","16","1","0","196","25","57","46/90 (51%)","19/55 (35%)","3/12 (25%)","47%","13","37/74 (50%)","10/27 (37%)","6/10 (60%)","60%","25","16","0","27","0","3","-0.61","0","0","1","4"
"Local - AC Milan vs Lecce","1ST","23/04/2023","31","1","71%","0.32","1","3","1","2","0","313","5","4","1","0","3","0","0","0","2","1","1","0","1","0","0","1","266","15","31","0","10/19 (53%)","3/9 (33%)","41%","5","13/36 (36%)","6/10 (60%)","4/15 (27%)","60%","5","7","0","9","0","1","0","0","0","0","3"
"Visita - AC Milan vs Lecce","1ST","23/04/2023","31","0","29%","0.72","1","4","2","1","0","125","16","4","0","0","1","1","2","1","3","1","0","1","0","0","0","0","80","13","28","0","5/28 (18%)","2/7 (29%)","59%","4","23/36 (64%)","4/10 (40%)","3/4 (75%)","63%","16","5","0","18","0","2","0","0","0","0","3"
"Local - AC Milan vs Lecce","2ND","23/04/2023","31","1","66%","0.47","1","5","3","2","0","323","12","5","0","0","2","0","2","1","3","2","0","1","0","0","0","2","269","7","27","0","11/24 (46%)","0/4 (0%)","64%","3","24/38 (63%)","11/17 (65%)","7/13 (54%)","58%","12","3","0","8","0","3","0","0","0","0","2"
"Visita - AC Milan vs Lecce","2ND","23/04/2023","31","0","34%","0.45","1","5","1","1","0","162","9","2","0","0","3","0","2","0","4","1","0","1","0","0","1","0","116","12","29","0","14/27 (52%)","1/5 (20%)","36%","9","14/38 (37%)","6/17 (35%)","3/6 (50%)","56%","9","11","0","9","0","1","0","0","0","0","1"
"Local - Juventus vs SSC Napoli","ALL","23/04/2023","31","0","35%","0.35","0","7","5","3","15","323","23","10","4","0","4","0","3","0","3","4","0","0","0","0","1","1","253","17","27","0","19/41 (46%)","4/16 (25%)","47%","9","41/84 (49%)","8/21 (38%)","8/17 (47%)","52%","23","6","0","24","0","5","-0.51","0","0","0","6"
"Visita - Juventus vs SSC Napoli","ALL","23/04/2023","31","1","65%","1.24","3","17","4","6","11","627","18","13","1","0","6","1","4","7","9","8","1","2","1","0","8","0","557","17","53","0","27/40 (68%)","5/22 (23%)","53%","11","43/84 (51%)","13/21 (62%)","12/24 (50%)","61%","18","14","0","11","0","4","0.24","0","0","0","10"
"Local - Juventus vs SSC Napoli","1ST","23/04/2023","31","0","31%","0.15","0","4","0","1","0","155","11","4","2","0","3","0","1","0","1","3","0","0","0","0","0","0","122","10","16","0","9/20 (45%)","1/5 (20%)","46%","7","21/44 (48%)","5/12 (42%)","6/8 (75%)","55%","11","5","0","13","0","0","0","0","0","0","2"
"Visita - Juventus vs SSC Napoli","1ST","23/04/2023","31","0","69%","0.20","0","4","3","3","0","344","9","7","0","0","0","0","1","3","1","3","0","0","0","0","4","0","314","11","32","0","15/19 (79%)","2/13 (15%)","54%","4","23/44 (52%)","7/12 (58%)","7/14 (50%)","56%","9","6","0","6","0","3","0","0","0","0","2"
"Local - Juventus vs SSC Napoli","2ND","23/04/2023","31","0","39%","0.21","0","3","5","2","0","168","12","6","2","0","1","0","2","0","2","1","0","0","0","0","1","1","131","7","11","0","10/21 (48%)","3/11 (27%)","47%","2","20/40 (50%)","3/9 (33%)","2/9 (22%)","50%","12","1","0","11","0","5","0","0","0","0","4"
"Visita - Juventus vs SSC Napoli","2ND","23/04/2023","31","1","61%","1.04","3","13","1","3","0","283","9","6","1","0","6","1","3","4","8","5","1","2","1","0","4","0","243","6","21","0","12/21 (57%)","3/9 (33%)","53%","7","20/40 (50%)","6/9 (67%)","5/10 (50%)","67%","9","8","0","5","0","1","0","0","0","0","8"
"Local - Atalanta vs AS Roma","ALL","24/04/2023","31","3","37%","0.93","2","7","0","3","15","352","20","11","3","0","4","0","2","1","5","2","1","1","0","0","3","1","251","16","44","0","14/53 (26%)","5/10 (50%)","54%","9","43/78 (55%)","15/29 (52%)","12/17 (71%)","70%","20","15","0","31","0","0","-0.69","0","0","0","10"
"Visita - Atalanta vs AS Roma","ALL","24/04/2023","31","1","63%","1.03","1","14","1","4","11","609","14","14","1","0","1","1","7","6","8","6","0","1","0","0","4","1","505","22","73","0","31/69 (45%)","8/25 (32%)","46%","12","35/78 (45%)","14/29 (48%)","7/15 (47%)","50%","14","7","0","9","0","1","-2.30","0","0","0","6"
"Local - Atalanta vs AS Roma","1ST","24/04/2023","31","1","46%","0.22","0","1","0","2","0","227","12","8","1","0","1","0","0","0","1","0","0","0","0","0","0","0","169","11","22","0","10/31 (32%)","3/6 (50%)","60%","3","24/37 (65%)","7/15 (47%)","4/5 (80%)","67%","12","7","0","10","0","0","0","0","0","0","5"
"Visita - Atalanta vs AS Roma","1ST","24/04/2023","31","0","54%","0.28","0","6","0","2","0","274","4","6","0","0","0","0","2","4","4","2","0","0","0","0","1","0","212","12","35","0","17/44 (39%)","3/6 (50%)","40%","9","13/37 (35%)","8/15 (53%)","3/6 (50%)","50%","4","1","0","5","0","0","0","0","0","0","3"
"Local - Atalanta vs AS Roma","2ND","24/04/2023","31","2","27%","0.71","2","6","0","1","0","125","8","3","2","0","3","0","2","1","4","2","1","1","0","0","3","1","82","5","22","0","4/22 (18%)","2/4 (50%)","49%","6","19/41 (46%)","8/14 (57%)","8/12 (67%)","75%","8","8","0","21","0","0","0","0","0","0","5"
"Visita - Atalanta vs AS Roma","2ND","24/04/2023","31","1","73%","0.75","1","8","1","2","0","335","10","8","1","0","1","1","5","2","4","4","0","1","0","0","3","1","293","10","38","0","14/25 (56%)","5/19 (26%)","51%","3","22/41 (54%)","6/14 (43%)","4/9 (44%)","50%","10","6","0","4","0","1","0","0","0","0","3"
"Local - Lecce vs Udinese","ALL","28/04/2023","32","1","38%","1.99","2","15","3","7","21","270","14","12","4","0","3","0","7","5","8","7","1","1","0","26","3","5","184","19","52","67/113 (59%)","12/41 (29%)","6/20 (30%)","45%","11","32/77 (42%)","19/37 (51%)","6/9 (67%)","86%","14","6","0","15","0","3","0.47","2","0","1","3"
"Visita - Lecce vs Udinese","ALL","28/04/2023","32","0","62%","0.70","0","10","2","4","12","464","14","20","2","0","3","0","6","1","8","2","0","0","0","15","2","1","385","15","44","42/69 (61%)","39/77 (51%)","4/11 (36%)","55%","6","45/77 (58%)","18/37 (49%)","11/19 (58%)","71%","14","4","0","21","0","2","0.09","0","1","0","10"
"Local - Lecce vs Udinese","1ST","28/04/2023","32","0","35%","0.70","0","6","2","5","0","123","6","5","1","0","0","0","2","4","4","2","0","0","0","0","2","2","80","8","23","0","5/20 (25%)","3/11 (27%)","43%","6","12/35 (34%)","8/12 (67%)","1/3 (33%)","83%","6","5","0","5","0","2","0","0","0","0","1"
"Visita - Lecce vs Udinese","1ST","28/04/2023","32","0","65%","0.36","0","5","0","0","0","253","8","9","1","0","2","0","2","1","4","1","0","0","0","0","1","0","219","6","14","0","22/39 (56%)","2/3 (67%)","57%","1","23/35 (66%)","4/12 (33%)","6/11 (55%)","88%","8","3","0","14","0","0","0","0","0","0","6"
"Local - Lecce vs Udinese","2ND","28/04/2023","32","1","41%","1.29","2","9","1","2","0","147","8","7","3","0","3","0","5","1","4","5","1","1","0","0","1","3","104","11","29","0","7/21 (33%)","3/9 (33%)","46%","5","20/42 (48%)","11/25 (44%)","5/6 (83%)","88%","8","1","0","10","0","1","0","0","0","0","2"
"Visita - Lecce vs Udinese","2ND","28/04/2023","32","0","59%","0.34","0","5","2","4","0","211","6","11","1","0","1","0","4","0","4","1","0","0","0","0","1","1","166","9","30","0","17/38 (45%)","2/8 (25%)","54%","5","22/42 (52%)","14/25 (56%)","5/8 (63%)","50%","6","1","0","7","0","2","0","0","0","0","4"
"Local - Spezia vs Monza","ALL","28/04/2023","32","0","45%","1.66","2","12","3","3","10","393","13","16","1","0","4","0","5","3","8","4","0","2","0","0","2","1","325","24","44","0","13/35 (37%)","8/27 (30%)","51%","18","43/84 (51%)","11/22 (50%)","14/21 (67%)","62%","13","5","0","10","0","3","-1.16","0","0","0","4"
"Visita - Spezia vs Monza","ALL","28/04/2023","32","2","55%","0.94","2","8","4","3","16","503","25","9","2","0","4","0","2","2","5","3","1","1","3","0","1","0","423","21","48","0","35/59 (59%)","2/8 (25%)","49%","5","41/84 (49%)","11/22 (50%)","7/15 (47%)","52%","25","9","0","23","0","4","0.98","0","0","0","8"
"Local - Spezia vs Monza","1ST","28/04/2023","32","0","42%","1.19","2","4","2","2","0","193","5","10","1","0","1","0","2","1","4","0","0","2","0","0","0","1","157","9","19","0","8/21 (38%)","4/8 (50%)","57%","7","18/32 (56%)","7/12 (58%)","3/5 (60%)","40%","5","2","0","6","0","2","0","0","0","0","1"
"Visita - Spezia vs Monza","1ST","28/04/2023","32","1","58%","0.25","0","4","1","2","0","281","9","3","0","0","3","0","0","1","3","1","0","0","1","0","0","0","237","11","22","0","16/29 (55%)","1/4 (25%)","43%","1","14/32 (44%)","5/12 (42%)","2/6 (33%)","44%","9","4","0","7","0","1","0","0","0","0","4"
"Local - Spezia vs Monza","2ND","28/04/2023","32","0","49%","0.47","0","8","1","1","0","200","8","6","0","0","3","0","3","2","4","4","0","0","0","0","2","0","168","15","25","0","5/14 (36%)","4/19 (21%)","47%","11","25/52 (48%)","4/10 (40%)","11/16 (69%)","75%","8","3","0","4","0","1","0","0","0","0","3"
"Visita - Spezia vs Monza","2ND","28/04/2023","32","1","51%","0.69","2","4","3","1","0","222","16","6","2","0","1","0","2","1","2","2","1","1","2","0","1","0","186","10","26","0","19/30 (63%)","1/4 (25%)","53%","4","27/52 (52%)","6/10 (60%)","5/9 (56%)","56%","16","5","0","16","0","3","0","0","0","0","4"
"Local - AS Roma vs AC Milan","ALL","29/04/2023","32","1","36%","1.04","1","11","0","1","9","330","19","6","3","0","1","0","4","6","9","2","0","1","0","0","1","0","246","31","50","0","22/50 (44%)","2/13 (15%)","46%","6","33/66 (50%)","13/33 (39%)","8/17 (47%)","68%","19","7","0","12","0","0","-0.67","0","0","0","9"
"Visita - AS Roma vs AC Milan","ALL","29/04/2023","32","1","64%","0.99","2","11","0","5","6","584","15","7","2","0","1","0","7","3","7","4","1","1","0","0","1","0","504","22","46","0","20/34 (59%)","6/22 (27%)","54%","10","33/66 (50%)","20/33 (61%)","11/20 (55%)","53%","15","5","0","17","0","0","-0.52","0","0","0","4"
"Local - AS Roma vs AC Milan","1ST","29/04/2023","32","0","36%","0.62","1","6","0","0","0","174","8","4","1","0","0","0","3","3","4","2","0","1","0","0","1","0","133","16","26","0","14/28 (50%)","1/6 (17%)","50%","2","13/25 (52%)","7/15 (47%)","1/6 (17%)","63%","8","3","0","3","0","0","0","0","0","0","6"
"Visita - AS Roma vs AC Milan","1ST","29/04/2023","32","0","64%","0.32","0","5","0","1","0","316","7","2","1","0","0","0","4","1","4","1","0","0","0","0","0","0","283","6","19","0","13/18 (72%)","3/6 (50%)","50%","3","12/25 (48%)","8/15 (53%)","3/8 (38%)","57%","7","2","0","8","0","0","0","0","0","0","3"
"Local - AS Roma vs AC Milan","2ND","29/04/2023","32","1","37%","0.42","0","5","0","1","0","156","11","2","2","0","1","0","1","3","5","0","0","0","0","0","0","0","113","15","24","0","8/22 (36%)","1/7 (14%)","44%","4","20/41 (49%)","6/18 (33%)","7/11 (64%)","73%","11","4","0","9","0","0","0","0","0","0","3"
"Visita - AS Roma vs AC Milan","2ND","29/04/2023","32","1","63%","0.67","2","6","0","4","0","268","8","5","1","0","1","0","3","2","3","3","1","1","0","0","1","0","221","16","27","0","7/16 (44%)","3/16 (19%)","56%","7","21/41 (51%)","12/18 (67%)","8/12 (67%)","50%","8","3","0","9","0","0","0","0","0","0","1"
"Local - Torino vs Atalanta","ALL","29/04/2023","32","1","62%","0.27","1","4","3","3","6","617","15","9","1","0","4","0","0","0","1","3","1","0","0","0","4","2","534","20","77","0","39/68 (57%)","1/17 (6%)","46%","7","28/60 (47%)","15/34 (44%)","4/12 (33%)","33%","15","6","0","7","0","3","-0.69","0","0","0","10"
"Visita - Torino vs Atalanta","ALL","29/04/2023","32","2","38%","0.55","1","9","3","3","10","382","15","6","1","0","5","0","4","0","7","2","1","0","0","0","0","2","304","19","45","0","23/47 (49%)","1/8 (13%)","54%","9","32/60 (53%)","19/34 (56%)","11/17 (65%)","33%","15","8","0","20","0","3","-0.24","0","0","0","5"
"Local - Torino vs Atalanta","1ST","29/04/2023","32","0","65%","0.00","0","0","0","3","0","337","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","289","10","34","0","23/37 (62%)","1/10 (10%)","51%","0","10/22 (45%)","8/13 (62%)","2/6 (33%)","75%","4","4","0","2","0","0","0","0","0","0","3"
"Visita - Torino vs Atalanta","1ST","29/04/2023","32","1","35%","0.06","0","1","0","1","0","185","4","3","0","0","1","0","0","0","1","0","0","0","0","0","0","2","142","8","25","0","6/21 (29%)","0/3 (0%)","49%","3","12/22 (55%)","5/13 (38%)","5/6 (83%)","0%","4","4","0","11","0","0","0","0","0","0","2"
"Local - Torino vs Atalanta","2ND","29/04/2023","32","1","59%","0.27","1","4","3","0","0","280","11","5","0","0","4","0","0","0","1","3","1","0","0","0","4","1","245","10","43","0","16/31 (52%)","0/7 (0%)","42%","7","18/38 (47%)","7/21 (33%)","2/6 (33%)","18%","11","2","0","5","0","3","0","0","0","0","7"
"Visita - Torino vs Atalanta","2ND","29/04/2023","32","1","41%","0.49","1","8","3","2","0","197","11","3","1","0","4","0","4","0","6","2","1","0","0","0","0","0","162","11","20","0","17/26 (65%)","1/5 (20%)","58%","6","20/38 (53%)","14/21 (67%)","6/11 (55%)","45%","11","4","0","9","0","3","0","0","0","0","3"
"Local - Inter vs Lazio","ALL","30/04/2023","32","3","61%","3.15","6","25","4","2","13","621","24","13","2","0","9","0","11","5","17","8","3","3","1","31","4","2","542","31","67","118/160 (74%)","27/51 (53%)","9/23 (39%)","55%","9","46/83 (55%)","10/18 (56%)","9/17 (53%)","58%","24","6","0","7","1","4","0.28","1","0","0","3"
"Visita - Inter vs Lazio","ALL","30/04/2023","32","1","39%","0.86","1","9","6","3","14","388","17","13","4","0","5","0","1","3","6","3","1","0","0","15","2","2","318","14","37","48/70 (69%)","27/52 (52%)","3/9 (33%)","45%","21","37/83 (45%)","8/18 (44%)","7/10 (70%)","71%","17","8","0","13","0","6","0.25","1","1","0","11"
"Local - Inter vs Lazio","1ST","30/04/2023","32","0","61%","0.63","0","8","2","0","0","357","13","8","1","0","3","0","4","1","4","4","0","0","0","0","1","1","316","13","31","0","14/26 (54%)","2/8 (25%)","56%","3","25/43 (58%)","3/7 (43%)","4/5 (80%)","69%","13","1","0","0","0","2","0","0","0","0","1"
"Visita - Inter vs Lazio","1ST","30/04/2023","32","1","39%","0.55","1","4","3","1","0","229","4","7","1","0","3","0","0","1","4","0","1","0","0","0","0","2","198","3","15","0","16/28 (57%)","2/2 (100%)","44%","12","18/43 (42%)","4/7 (57%)","7/8 (88%)","75%","4","4","0","3","0","3","0","0","0","0","5"
"Local - Inter vs Lazio","2ND","30/04/2023","32","3","62%","2.52","6","17","2","2","0","264","11","5","1","0","6","0","7","4","13","4","3","3","1","0","3","1","226","18","36","0","13/25 (52%)","7/15 (47%)","55%","6","21/40 (53%)","7/11 (64%)","5/12 (42%)","45%","11","5","0","7","0","2","0","0","0","0","2"
"Visita - Inter vs Lazio","2ND","30/04/2023","32","0","38%","0.30","0","5","3","2","0","159","13","6","3","0","2","0","1","2","2","3","0","0","0","0","2","0","120","11","22","0","11/24 (46%)","1/7 (14%)","45%","9","19/40 (48%)","4/11 (36%)","0/2 (0%)","69%","13","4","0","10","0","3","0","0","0","0","6"
"Local - Cremonese vs Hellas Verona","ALL","30/04/2023","32","1","51%","0.69","1","12","5","3","10","391","16","13","0","1","5","0","6","1","7","5","0","1","0","0","1","2","293","14","69","0","28/78 (36%)","7/15 (47%)","45%","3","32/60 (53%)","19/53 (36%)","3/10 (30%)","50%","16","11","0","24","0","5","0.27","0","0","0","10"
"Visita - Cremonese vs Hellas Verona","ALL","30/04/2023","32","1","49%","1.10","2","14","4","5","16","355","10","9","0","0","6","0","3","5","12","2","0","2","0","0","0","3","251","21","70","0","34/62 (55%)","12/32 (38%)","55%","11","28/60 (47%)","34/53 (64%)","9/14 (64%)","40%","10","7","0","11","0","4","-0.35","0","0","0","7"
