Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Angers vs Olympique Lyonnais","1ST","15/08/2021","2","0","54%","0","1","3","2","1","0","234","16","6","2","0","1","0","1","1","2","1","0","1","1","0","0","0","194","6","31","0","16/26 (62%)","1/6 (17%)","46%","8","28/58 (48%)","6/16 (38%)","6/9 (67%)","75%","16","5","0","12","0","2","0","0","0","0","5"
"Local - Angers vs Olympique Lyonnais","2ND","15/08/2021","2","0","39%","0","0","6","2","2","0","177","17","7","1","0","3","1","2","1","2","4","0","0","1","0","1","1","145","8","23","0","9/21 (43%)","0/4 (0%)","51%","3","31/55 (56%)","0/6 (0%)","7/16 (44%)","59%","17","6","0","9","0","2","0","0","0","0","2"
"Visita - Angers vs Olympique Lyonnais","2ND","15/08/2021","2","0","61%","0","1","5","2","3","0","275","12","5","3","1","2","0","2","1","3","2","0","1","0","0","1","0","243","8","28","0","25/33 (76%)","5/13 (38%)","49%","11","24/55 (44%)","6/6 (100%)","7/13 (54%)","50%","12","6","0","5","0","2","0","0","0","0","5"
"Local - Clermont Foot vs Troyes","ALL","15/08/2021","2","2","64%","0","3","18","1","9","6","633","9","11","1","0","8","0","7","3","11","7","1","2","1","26","3","2","589","18","65","124/154 (81%)","32/44 (73%)","6/27 (22%)","47%","8","29/59 (49%)","6/15 (40%)","11/22 (50%)","22%","9","6","0","9","0","1","0","0","0","0","4"
"Visita - Clermont Foot vs Troyes","ALL","15/08/2021","2","0","36%","0","1","6","6","2","11","358","19","6","3","1","1","0","4","1","5","1","0","1","0","10","1","0","304","12","28","28/47 (60%)","37/52 (71%)","3/13 (23%)","53%","5","30/59 (51%)","9/15 (60%)","5/9 (56%)","42%","19","5","0","17","1","6","0","2","0","0","10"
"Local - Clermont Foot vs Troyes","1ST","15/08/2021","2","0","60%","0","1","7","0","3","0","284","1","5","1","0","1","0","4","2","3","4","0","1","1","0","3","1","259","10","29","0","16/23 (70%)","2/13 (15%)","48%","6","11/24 (46%)","4/7 (57%)","6/8 (75%)","0%","1","4","0","8","0","0","0","0","0","0","3"
"Visita - Clermont Foot vs Troyes","1ST","15/08/2021","2","0","40%","0","0","5","1","1","0","188","8","3","3","1","0","0","4","1","4","1","0","0","0","0","0","0","159","6","15","0","19/26 (73%)","2/10 (20%)","52%","0","13/24 (54%)","3/7 (43%)","2/3 (67%)","38%","8","3","0","9","0","1","0","0","0","0","6"
"Local - Clermont Foot vs Troyes","2ND","15/08/2021","2","0","67%","0","2","11","1","6","0","349","8","6","0","0","7","0","3","1","8","3","1","1","0","0","0","1","330","8","36","0","16/21 (76%)","4/14 (29%)","47%","2","18/35 (51%)","2/8 (25%)","5/14 (36%)","25%","8","2","0","1","0","1","0","0","0","0","1"
"Visita - Clermont Foot vs Troyes","2ND","15/08/2021","2","0","33%","0","1","1","5","1","0","170","11","3","0","0","1","0","0","0","1","0","0","1","0","0","1","0","145","6","13","0","18/26 (69%)","1/3 (33%)","53%","5","17/35 (49%)","6/8 (75%)","3/6 (50%)","45%","11","2","0","8","0","5","0","0","0","0","4"
"Local - Nantes vs Metz","ALL","15/08/2021","2","2","36%","0","2","11","5","6","18","305","17","11","2","0","7","0","1","3","7","4","2","0","0","0","1","2","207","24","63","0","30/69 (43%)","3/18 (17%)","47%","17","42/95 (44%)","24/44 (55%)","14/20 (70%)","71%","17","11","0","17","0","5","0","0","0","0","7"
"Visita - Nantes vs Metz","ALL","15/08/2021","2","0","64%","0","2","10","4","6","11","570","23","18","0","0","5","1","3","2","6","4","0","2","1","0","3","0","461","28","71","0","28/61 (46%)","3/16 (19%)","53%","10","53/95 (56%)","20/44 (45%)","14/21 (67%)","74%","23","5","0","17","0","4","0","0","0","0","3"
"Local - Nantes vs Metz","1ST","15/08/2021","2","1","35%","0","1","5","1","5","0","151","9","5","0","0","3","0","0","2","4","1","1","0","0","0","0","1","100","11","30","0","15/35 (43%)","1/13 (8%)","46%","8","22/47 (47%)","10/22 (45%)","8/10 (80%)","67%","9","4","0","15","0","1","0","0","0","0","4"
"Visita - Nantes vs Metz","1ST","15/08/2021","2","0","65%","0","0","2","1","4","0","293","10","9","0","0","1","1","1","0","0","2","0","0","0","0","0","0","241","16","43","0","14/31 (45%)","0/9 (0%)","54%","5","25/47 (53%)","12/22 (55%)","7/11 (64%)","60%","10","2","0","10","0","1","0","0","0","0","1"
"Local - Nantes vs Metz","2ND","15/08/2021","2","0","36%","0","1","6","4","1","0","154","8","6","2","0","4","0","1","1","3","3","1","0","0","0","1","1","107","13","33","0","15/34 (44%)","2/5 (40%)","49%","9","20/48 (42%)","14/22 (64%)","6/10 (60%)","75%","8","7","0","2","0","4","0","0","0","0","3"
"Visita - Nantes vs Metz","2ND","15/08/2021","2","0","64%","0","2","8","3","2","0","277","13","9","0","0","4","0","2","2","6","2","0","2","1","0","3","0","220","12","28","0","14/30 (47%)","3/7 (43%)","51%","5","28/48 (58%)","8/22 (36%)","7/10 (70%)","85%","13","3","0","7","0","3","0","0","0","0","2"
"Local - Stade Brestois vs Stade Rennais","ALL","15/08/2021","2","1","41%","0","3","10","1","6","7","344","19","15","2","0","5","1","4","1","8","2","1","2","0","0","1","0","258","27","59","0","25/63 (40%)","6/25 (24%)","56%","4","38/68 (56%)","17/30 (57%)","4/11 (36%)","63%","19","7","0","18","0","1","0","0","0","0","10"
"Visita - Stade Brestois vs Stade Rennais","ALL","15/08/2021","2","1","59%","0","3","6","4","11","16","520","11","7","3","0","2","0","3","1","5","1","1","2","0","0","3","2","445","20","41","0","11/34 (32%)","4/19 (21%)","44%","9","30/68 (44%)","13/30 (43%)","12/22 (55%)","64%","11","6","0","22","0","4","0","0","0","0","8"
"Local - Stade Brestois vs Stade Rennais","1ST","15/08/2021","2","0","41%","0","0","5","0","5","0","174","11","7","2","0","2","1","2","1","4","1","0","0","0","0","0","0","131","16","28","0","13/27 (48%)","3/15 (20%)","54%","2","21/40 (53%)","9/16 (56%)","3/7 (43%)","64%","11","3","0","7","0","0","0","0","0","0","6"
"Visita - Stade Brestois vs Stade Rennais","1ST","15/08/2021","2","0","59%","0","1","3","2","5","0","257","6","5","1","0","0","0","3","0","3","0","0","1","0","0","2","1","226","10","16","0","6/15 (40%)","2/10 (20%)","46%","6","19/40 (48%)","7/16 (44%)","8/13 (62%)","83%","6","4","0","12","0","2","0","0","0","0","4"
"Local - Stade Brestois vs Stade Rennais","2ND","15/08/2021","2","0","40%","0","3","5","1","1","0","170","8","8","0","0","3","0","2","0","4","1","1","2","0","0","1","0","127","11","31","0","12/36 (33%)","3/10 (30%)","60%","2","17/28 (61%)","8/14 (57%)","1/4 (25%)","63%","8","4","0","11","0","1","0","0","0","0","4"
"Visita - Stade Brestois vs Stade Rennais","2ND","15/08/2021","2","0","60%","0","2","3","2","6","0","263","5","2","2","0","2","0","0","1","2","1","1","1","0","0","1","1","219","10","25","0","5/19 (26%)","2/9 (22%)","40%","3","11/28 (39%)","6/14 (43%)","4/9 (44%)","40%","5","2","0","10","0","2","0","0","0","0","4"
"Local - Stade de Reims vs Montpellier","ALL","15/08/2021","2","3","57%","0","1","19","2","8","12","465","12","12","2","0","9","2","8","2","12","7","1","0","0","0","1","0","387","23","41","0","38/60 (63%)","10/31 (32%)","52%","7","35/66 (53%)","19/37 (51%)","11/17 (65%)","83%","12","11","0","14","0","2","0","0","0","0","5"
"Visita - Stade de Reims vs Montpellier","ALL","15/08/2021","2","3","43%","0","3","15","6","7","12","348","13","11","1","0","5","0","4","6","8","7","2","1","1","0","4","1","268","28","35","0","34/54 (63%)","4/20 (20%)","48%","7","31/66 (47%)","18/37 (49%)","7/12 (58%)","69%","13","11","0","14","0","6","0","0","0","0","7"
"Local - Stade de Reims vs Montpellier","1ST","15/08/2021","2","2","51%","0","1","6","1","2","0","201","5","6","1","0","2","0","4","0","5","1","1","0","0","0","0","0","160","10","17","0","15/29 (52%)","2/10 (20%)","49%","4","14/29 (48%)","8/16 (50%)","3/5 (60%)","100%","5","7","0","7","0","1","0","0","0","0","3"
"Visita - Stade de Reims vs Montpellier","1ST","15/08/2021","2","3","49%","0","3","12","0","5","0","191","6","6","1","0","4","0","2","6","6","6","2","1","0","0","3","1","155","13","13","0","15/21 (71%)","3/14 (21%)","51%","1","15/29 (52%)","8/16 (50%)","3/7 (43%)","67%","6","8","0","5","0","0","0","0","0","0","4"
"Local - Stade de Reims vs Montpellier","2ND","15/08/2021","2","0","63%","0","0","13","1","6","0","264","7","6","1","0","7","2","4","2","7","6","0","0","0","0","1","0","227","13","24","0","23/31 (74%)","8/21 (38%)","55%","3","21/37 (57%)","11/21 (52%)","8/12 (67%)","71%","7","4","0","7","0","1","0","0","0","0","2"
"Visita - Stade de Reims vs Montpellier","2ND","15/08/2021","2","0","37%","0","0","3","6","2","0","157","7","5","0","0","1","0","2","0","2","1","0","0","1","0","1","0","113","15","22","0","19/33 (58%)","1/6 (17%)","45%","6","16/37 (43%)","10/21 (48%)","4/5 (80%)","71%","7","3","0","9","0","6","0","0","0","0","3"
"Local - RC Lens vs Saint-Étienne","ALL","15/08/2021","2","2","58%","0","0","22","4","7","10","486","23","17","1","0","7","0","11","4","14","8","0","0","0","0","2","1","400","23","64","0","24/38 (63%)","9/24 (38%)","59%","13","56/93 (60%)","22/39 (56%)","16/23 (70%)","52%","23","20","0","8","0","4","0","0","0","0","6"
"Visita - RC Lens vs Saint-Étienne","ALL","15/08/2021","2","2","42%","0","1","12","5","2","17","361","20","10","6","0","7","0","4","1","6","6","0","1","1","0","0","0","251","25","53","0","19/62 (31%)","2/12 (17%)","41%","16","37/93 (40%)","17/39 (44%)","7/14 (50%)","65%","20","9","0","14","0","5","0","0","0","0","14"
"Local - RC Lens vs Saint-Étienne","1ST","15/08/2021","2","1","55%","0","0","12","1","4","0","220","10","8","1","0","2","0","8","2","9","3","0","0","0","0","2","0","181","10","28","0","14/19 (74%)","5/16 (31%)","55%","5","24/46 (52%)","9/14 (64%)","6/11 (55%)","40%","10","8","0","5","0","1","0","0","0","0","3"
"Visita - RC Lens vs Saint-Étienne","1ST","15/08/2021","2","1","45%","0","0","5","1","1","0","184","10","7","2","0","2","0","2","1","2","3","0","0","0","0","0","0","133","9","21","0","11/34 (32%)","1/9 (11%)","45%","7","22/46 (48%)","5/14 (36%)","5/8 (63%)","50%","10","4","0","10","0","1","0","0","0","0","7"
"Local - RC Lens vs Saint-Étienne","2ND","15/08/2021","2","0","61%","0","0","10","3","3","0","266","13","9","0","0","5","0","3","2","5","5","0","0","0","0","0","1","219","13","36","0","10/19 (53%)","4/8 (50%)","63%","8","32/47 (68%)","13/25 (52%)","10/12 (83%)","62%","13","12","0","3","0","3","0","0","0","0","3"
"Visita - RC Lens vs Saint-Étienne","2ND","15/08/2021","2","0","39%","0","1","7","4","1","0","177","10","3","4","0","5","0","2","0","4","3","0","1","1","0","0","0","118","16","32","0","8/28 (29%)","1/3 (33%)","37%","9","15/47 (32%)","12/25 (48%)","2/6 (33%)","80%","10","5","0","4","0","4","0","0","0","0","7"
"Local - Olympique de Marseille vs Bordeaux","ALL","15/08/2021","2","2","68%","0","1","10","0","3","6","701","14","10","2","1","2","0","5","3","6","4","1","0","0","0","2","1","645","15","64","0","38/54 (70%)","1/11 (9%)","62%","9","34/59 (58%)","11/14 (79%)","10/16 (63%)","50%","14","8","0","10","0","0","0","0","0","0","6"
"Visita - Olympique de Marseille vs Bordeaux","ALL","15/08/2021","2","2","32%","0","0","8","0","4","11","327","15","6","2","0","2","0","5","1","5","3","0","0","0","0","3","1","271","25","30","0","37/59 (63%)","4/14 (29%)","38%","8","25/59 (42%)","3/14 (21%)","4/10 (40%)","60%","15","14","0","11","0","0","0","0","0","0","7"
"Local - Olympique de Marseille vs Bordeaux","1ST","15/08/2021","2","2","63%","0","1","6","0","2","0","324","6","7","0","0","2","0","3","1","3","3","1","0","0","0","2","0","297","6","26","0","16/26 (62%)","1/4 (25%)","72%","2","20/27 (74%)","6/9 (67%)","7/9 (78%)","50%","6","2","0","7","0","0","0","0","0","0","2"
"Visita - Olympique de Marseille vs Bordeaux","1ST","15/08/2021","2","0","37%","0","0","3","0","1","0","187","4","1","1","0","0","0","2","1","1","2","0","0","0","0","0","1","162","17","16","0","24/34 (71%)","0/5 (0%)","28%","4","7/27 (26%)","3/9 (33%)","2/4 (50%)","75%","4","3","0","4","0","0","0","0","0","0","2"
"Local - Olympique de Marseille vs Bordeaux","2ND","15/08/2021","2","0","72%","0","0","4","0","1","0","377","8","3","2","1","0","0","2","2","3","1","0","0","0","0","0","1","348","9","38","0","22/28 (79%)","0/7 (0%)","51%","7","14/32 (44%)","5/5 (100%)","3/7 (43%)","50%","8","6","0","3","0","0","0","0","0","0","4"
"Visita - Olympique de Marseille vs Bordeaux","2ND","15/08/2021","2","0","28%","0","0","5","0","3","0","140","11","5","1","0","2","0","3","0","4","1","0","0","0","0","3","0","109","8","14","0","13/25 (52%)","4/9 (44%)","49%","4","18/32 (56%)","0/5 (0%)","2/6 (33%)","55%","11","11","0","7","0","0","0","0","0","0","5"
"Local - Stade Brestois vs Paris Saint-Germain","ALL","20/08/2021","3","2","26%","0","3","11","4","3","8","274","16","7","1","0","3","1","5","3","6","5","2","1","1","0","1","2","221","11","43","0","33/51 (65%)","2/15 (13%)","46%","8","31/69 (45%)","9/18 (50%)","8/16 (50%)","31%","16","8","0","21","0","4","0","0","0","0","7"
"Visita - Stade Brestois vs Paris Saint-Germain","ALL","20/08/2021","3","4","74%","0","5","16","1","9","7","822","16","8","2","0","8","0","4","4","7","9","1","4","2","0","3","1","759","20","74","0","20/32 (63%)","4/17 (24%)","54%","9","38/69 (55%)","9/18 (50%)","14/21 (67%)","69%","16","2","0","11","0","1","0","0","0","0","5"
"Local - Stade Brestois vs Paris Saint-Germain","1ST","20/08/2021","3","1","24%","0","1","3","2","0","0","132","8","3","0","0","1","0","1","1","2","1","1","0","1","0","1","0","103","10","19","0","14/27 (52%)","1/5 (20%)","43%","5","15/34 (44%)","4/10 (40%)","4/8 (50%)","25%","8","1","0","11","0","2","0","0","0","0","5"
"Visita - Stade Brestois vs Paris Saint-Germain","1ST","20/08/2021","3","2","76%","0","4","10","0","5","0","440","9","3","0","0","4","0","3","3","6","4","0","4","1","0","0","0","412","8","40","0","9/15 (60%)","1/8 (13%)","57%","5","19/34 (56%)","6/10 (60%)","7/10 (70%)","89%","9","1","0","3","0","0","0","0","0","0","3"
"Local - Stade Brestois vs Paris Saint-Germain","2ND","20/08/2021","3","0","28%","0","2","8","2","3","0","142","8","4","1","0","2","1","4","2","4","4","1","1","0","0","0","2","118","1","24","0","19/24 (79%)","1/10 (10%)","49%","3","16/35 (46%)","5/8 (63%)","4/8 (50%)","38%","8","7","0","10","0","2","0","0","0","0","2"
"Visita - Stade Brestois vs Paris Saint-Germain","2ND","20/08/2021","3","0","72%","0","1","6","1","4","0","382","7","5","2","0","4","0","1","1","1","5","1","0","1","0","3","1","347","12","34","0","11/17 (65%)","3/9 (33%)","51%","4","19/35 (54%)","3/8 (38%)","7/11 (64%)","43%","7","1","0","8","0","1","0","0","0","0","2"
"Local - AS Monaco vs RC Lens","ALL","21/08/2021","3","0","71%","0","0","9","0","13","11","583","24","14","1","1","2","0","6","1","2","7","0","0","1","0","4","2","502","22","69","0","24/53 (45%)","6/27 (22%)","59%","8","51/80 (64%)","11/25 (44%)","13/18 (72%)","67%","24","1","0","6","0","0","0","0","0","0","5"
"Visita - AS Monaco vs RC Lens","ALL","21/08/2021","3","2","29%","0","1","4","2","3","14","239","13","11","1","1","2","0","2","0","3","1","1","0","0","0","2","0","173","15","37","0","24/50 (48%)","2/8 (25%)","41%","18","29/80 (36%)","14/25 (56%)","6/12 (50%)","77%","13","16","0","36","0","2","0","0","0","0","11"
"Local - AS Monaco vs RC Lens","1ST","21/08/2021","3","0","63%","0","0","2","0","3","0","291","16","6","0","0","1","0","1","0","0","2","0","0","1","0","2","0","243","14","39","0","18/36 (50%)","0/9 (0%)","58%","3","27/43 (63%)","5/12 (42%)","5/8 (63%)","69%","16","1","0","3","0","0","0","0","0","0","2"
"Visita - AS Monaco vs RC Lens","1ST","21/08/2021","3","0","37%","0","0","2","1","3","0","169","6","7","0","0","0","0","2","0","1","1","0","0","0","0","1","0","130","10","18","0","19/32 (59%)","1/5 (20%)","42%","12","16/43 (37%)","7/12 (58%)","4/8 (50%)","83%","6","12","0","11","0","1","0","0","0","0","6"
"Local - AS Monaco vs RC Lens","2ND","21/08/2021","3","0","81%","0","0","7","0","10","0","292","8","8","1","1","1","0","5","1","2","5","0","0","0","0","2","2","259","8","30","0","6/17 (35%)","6/18 (33%)","60%","5","24/37 (65%)","6/13 (46%)","8/10 (80%)","63%","8","0","0","3","0","0","0","0","0","0","3"
"Visita - AS Monaco vs RC Lens","2ND","21/08/2021","3","0","19%","0","1","2","1","0","0","70","7","4","1","1","2","0","0","0","2","0","1","0","0","0","1","0","43","5","19","0","5/18 (28%)","1/3 (33%)","40%","6","13/37 (35%)","7/13 (54%)","2/4 (50%)","71%","7","4","0","25","0","1","0","0","0","0","5"
"Local - Saint-Étienne vs Lille","ALL","21/08/2021","3","1","48%","0","1","10","5","5","14","427","14","10","1","0","2","0","6","2","5","5","0","1","0","0","1","1","344","31","55","0","24/53 (45%)","3/15 (20%)","41%","9","33/79 (42%)","11/29 (38%)","10/26 (38%)","64%","14","19","0","12","0","5","0","0","0","0","5"
"Visita - Saint-Étienne vs Lille","ALL","21/08/2021","3","1","52%","0","3","8","1","3","10","477","25","12","3","0","6","0","1","1","6","2","0","3","1","0","2","1","369","34","44","0","20/50 (40%)","2/12 (17%)","59%","5","46/79 (58%)","18/29 (62%)","10/19 (53%)","48%","25","8","0","10","0","1","0","0","0","0","10"
"Local - Saint-Étienne vs Lille","1ST","21/08/2021","3","0","45%","0","1","3","0","1","0","215","7","5","0","0","0","0","1","2","1","2","0","1","0","0","0","0","170","17","26","0","13/27 (48%)","1/5 (20%)","40%","3","17/42 (40%)","6/16 (38%)","6/15 (40%)","57%","7","12","0","6","0","0","0","0","0","0","1"
"Visita - Saint-Étienne vs Lille","1ST","21/08/2021","3","1","55%","0","0","2","0","1","0","265","12","5","2","0","1","0","0","1","2","0","0","0","0","0","0","1","203","18","24","0","9/26 (35%)","1/7 (14%)","60%","2","25/42 (60%)","10/16 (63%)","8/13 (62%)","50%","12","4","0","3","0","0","0","0","0","0","5"
"Local - Saint-Étienne vs Lille","2ND","21/08/2021","3","0","51%","0","0","7","5","4","0","212","7","5","1","0","2","0","5","0","4","3","0","0","0","0","1","1","174","14","29","0","11/26 (42%)","2/10 (20%)","42%","6","16/37 (43%)","5/13 (38%)","4/11 (36%)","71%","7","7","0","6","0","5","0","0","0","0","4"
"Visita - Saint-Étienne vs Lille","2ND","21/08/2021","3","0","49%","0","3","6","1","2","0","212","13","7","1","0","5","0","1","0","4","2","0","3","1","0","2","0","166","16","20","0","11/24 (46%)","1/5 (20%)","58%","3","21/37 (57%)","8/13 (62%)","2/6 (33%)","46%","13","4","0","7","0","1","0","0","0","0","5"
"Local - Olympique Lyonnais vs Clermont Foot","ALL","22/08/2021","3","3","55%","0","6","21","3","5","10","543","25","6","2","0","9","0","10","2","15","6","2","4","3","0","1","0","472","16","59","0","25/44 (57%)","4/15 (27%)","58%","11","50/84 (60%)","13/24 (54%)","19/28 (68%)","44%","25","15","0","15","0","3","0","0","0","0","8"
"Visita - Olympique Lyonnais vs Clermont Foot","ALL","22/08/2021","3","3","45%","0","3","17","6","8","6","436","20","8","2","0","5","0","7","5","11","6","1","2","0","0","1","0","364","16","40","0","24/35 (69%)","7/24 (29%)","42%","15","34/84 (40%)","11/24 (46%)","7/17 (41%)","55%","20","14","0","10","0","6","0","0","0","0","14"
"Local - Olympique Lyonnais vs Clermont Foot","1ST","22/08/2021","3","3","59%","0","3","11","0","3","0","295","12","3","2","0","6","0","5","0","10","1","2","1","2","0","1","0","260","7","41","0","16/26 (62%)","3/12 (25%)","58%","5","26/42 (62%)","5/11 (45%)","11/16 (69%)","67%","12","8","0","7","0","0","0","0","0","0","5"
"Visita - Olympique Lyonnais vs Clermont Foot","1ST","22/08/2021","3","1","41%","0","1","7","3","4","0","207","10","3","0","0","0","0","4","3","3","4","0","1","0","0","0","0","169","3","15","0","13/18 (72%)","2/10 (20%)","42%","8","16/42 (38%)","6/11 (55%)","3/7 (43%)","60%","10","9","0","5","0","3","0","0","0","0","9"
