Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Frosinone vs Lazio","ALL","16/03/2024","29","2","43%","2.17","2","14","4","9","10","399","9","14","1","0","5","0","7","2","12","2","1","1","1","0","3","2","308","23","55","0","16/55 (29%)","6/25 (24%)","47%","11","36/71 (51%)","12/31 (39%)","14/22 (64%)","67%","9","5","55","16","0","4","-0.01","0","0","0","6"
"Visita - Frosinone vs Lazio","ALL","16/03/2024","29","3","57%","3.21","4","22","3","4","16","558","19","10","3","0","7","2","7","8","17","5","2","2","1","0","1","4","454","20","61","0","16/53 (30%)","8/15 (53%)","53%","2","35/71 (49%)","19/31 (61%)","6/13 (46%)","63%","19","10","51","19","0","3","0.16","0","0","0","9"
"Local - Frosinone vs Lazio","1ST","16/03/2024","29","1","38%","0.96","1","6","1","4","0","181","4","6","0","0","2","0","4","0","5","1","0","1","0","0","1","1","143","10","20","0","8/23 (35%)","6/13 (46%)","46%","7","14/31 (45%)","5/10 (50%)","5/8 (63%)","75%","4","3","29","12","0","1","0","0","0","0","3"
"Visita - Frosinone vs Lazio","1ST","16/03/2024","29","1","62%","0.75","2","6","1","1","0","307","10","4","1","0","2","0","2","2","4","2","1","1","1","0","0","2","256","15","31","0","8/23 (35%)","3/9 (33%)","54%","2","17/31 (55%)","5/10 (50%)","3/5 (60%)","60%","10","4","23","9","0","1","0","0","0","0","6"
"Local - Frosinone vs Lazio","2ND","16/03/2024","29","1","47%","1.21","1","8","3","5","0","218","5","8","1","0","3","0","3","2","7","1","1","0","1","0","2","1","165","13","35","0","8/32 (25%)","0/12 (0%)","48%","4","22/40 (55%)","7/21 (33%)","9/14 (64%)","60%","5","2","26","4","0","3","0","0","0","0","3"
"Visita - Frosinone vs Lazio","2ND","16/03/2024","29","2","53%","2.46","2","16","2","3","0","251","9","6","2","0","5","2","5","6","13","3","1","1","0","0","1","2","198","5","30","0","8/30 (27%)","5/6 (83%)","52%","0","18/40 (45%)","14/21 (67%)","3/8 (38%)","67%","9","6","28","10","0","2","0","0","0","0","3"
"Local - Juventus vs Genoa","ALL","17/03/2024","29","0","66%","1.03","1","17","2","12","11","541","18","11","4","1","2","2","4","11","11","6","0","1","0","0","3","2","459","26","65","0","27/39 (69%)","8/34 (24%)","51%","14","38/70 (54%)","18/39 (46%)","9/13 (69%)","39%","18","9","43","9","0","2","0.18","0","0","0","7"
"Visita - Juventus vs Genoa","ALL","17/03/2024","29","0","34%","0.19","0","5","2","2","11","281","18","11","1","0","2","0","3","0","3","2","0","0","0","0","1","0","203","18","40","0","19/51 (37%)","4/12 (33%)","49%","13","32/70 (46%)","21/39 (54%)","4/9 (44%)","50%","18","11","46","29","0","2","0.68","0","0","0","7"
"Local - Juventus vs Genoa","1ST","17/03/2024","29","0","61%","0.25","0","7","2","5","0","236","8","4","1","0","1","0","0","6","2","5","0","0","0","0","0","1","194","14","31","0","14/20 (70%)","2/13 (15%)","44%","10","17/39 (44%)","7/15 (47%)","5/8 (63%)","25%","8","3","18","5","0","2","0","0","0","0","4"
"Visita - Juventus vs Genoa","1ST","17/03/2024","29","0","39%","0.19","0","5","1","2","0","152","13","6","0","0","2","0","3","0","3","2","0","0","0","0","1","0","111","11","19","0","8/24 (33%)","3/8 (38%)","56%","4","22/39 (56%)","8/15 (53%)","3/7 (43%)","54%","13","6","24","11","0","1","0","0","0","0","1"
"Local - Juventus vs Genoa","2ND","17/03/2024","29","0","71%","0.78","1","10","0","7","0","305","10","7","3","1","1","2","4","5","9","1","0","1","0","0","3","1","265","12","34","0","13/19 (68%)","6/21 (29%)","58%","4","21/31 (68%)","11/24 (46%)","4/5 (80%)","50%","10","6","25","4","0","0","0","0","0","0","3"
"Visita - Juventus vs Genoa","2ND","17/03/2024","29","0","29%","0.00","0","0","1","0","0","129","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","92","7","21","0","11/27 (41%)","1/4 (25%)","42%","9","10/31 (32%)","13/24 (54%)","1/2 (50%)","40%","5","5","22","18","0","1","0","0","0","0","6"
"Local - Hellas Verona vs AC Milan","ALL","17/03/2024","29","1","45%","0.54","1","15","3","3","9","355","29","7","1","0","4","0","8","3","6","9","0","1","0","0","3","1","288","10","54","0","39/58 (67%)","5/26 (19%)","52%","9","45/85 (53%)","11/22 (50%)","9/17 (53%)","69%","29","6","60","12","0","3","-1.01","0","0","0","10"
"Visita - Hellas Verona vs AC Milan","ALL","17/03/2024","29","3","55%","2.74","5","18","3","5","8","456","17","9","3","0","6","2","9","3","13","5","2","3","1","0","2","2","395","19","35","0","13/35 (37%)","3/14 (21%)","48%","11","40/85 (47%)","11/22 (50%)","14/32 (44%)","71%","17","12","59","13","0","3","-0.10","0","0","0","15"
"Local - Hellas Verona vs AC Milan","1ST","17/03/2024","29","0","29%","0.12","0","3","1","2","0","114","11","2","1","0","1","0","1","1","1","2","0","0","0","0","2","0","81","5","20","0","18/29 (62%)","3/12 (25%)","43%","3","15/34 (44%)","3/8 (38%)","2/4 (50%)","55%","11","4","24","9","0","1","0","0","0","0","7"
"Visita - Hellas Verona vs AC Milan","1ST","17/03/2024","29","1","71%","0.99","2","10","1","3","0","295","5","6","2","0","2","2","7","1","7","3","1","1","0","0","2","0","264","12","22","0","7/18 (39%)","3/11 (27%)","57%","4","19/34 (56%)","5/8 (63%)","8/15 (53%)","60%","5","3","29","6","0","1","0","0","0","0","3"
"Local - Hellas Verona vs AC Milan","2ND","17/03/2024","29","1","61%","0.42","1","12","2","1","0","241","18","5","0","0","3","0","7","2","5","7","0","1","0","0","1","1","207","5","34","0","21/29 (72%)","2/14 (14%)","58%","6","30/51 (59%)","8/14 (57%)","7/13 (54%)","78%","18","2","36","3","0","2","0","0","0","0","3"
"Visita - Hellas Verona vs AC Milan","2ND","17/03/2024","29","2","39%","1.75","3","8","2","2","0","161","12","3","1","0","4","0","2","2","6","2","1","2","1","0","0","2","131","7","13","0","6/17 (35%)","0/3 (0%)","42%","7","21/51 (41%)","6/14 (43%)","6/17 (35%)","75%","12","9","30","7","0","2","0","0","0","0","12"
"Local - AS Roma vs Sassuolo","ALL","17/03/2024","29","1","63%","0.70","1","10","3","4","11","611","18","9","2","0","4","0","3","3","7","3","0","1","1","0","1","3","552","16","69","0","18/37 (49%)","8/21 (38%)","53%","3","35/67 (52%)","12/21 (57%)","8/20 (40%)","56%","18","4","50","19","0","3","0.98","0","0","0","8"
"Visita - AS Roma vs Sassuolo","ALL","17/03/2024","29","0","37%","0.49","1","8","3","7","10","349","15","11","1","0","2","1","2","4","4","4","0","1","0","0","0","0","285","14","51","0","21/45 (47%)","1/14 (7%)","47%","14","32/67 (48%)","9/21 (43%)","7/11 (64%)","47%","15","5","46","20","0","3","-0.37","0","0","0","7"
"Local - AS Roma vs Sassuolo","1ST","17/03/2024","29","0","68%","0.27","1","3","0","2","0","334","7","4","0","0","0","0","2","1","3","0","0","1","0","0","1","1","301","7","39","0","12/20 (60%)","6/15 (40%)","55%","2","14/26 (54%)","8/14 (57%)","3/6 (50%)","71%","7","2","24","3","0","0","0","0","0","0","4"
"Visita - AS Roma vs Sassuolo","1ST","17/03/2024","29","0","32%","0.06","0","3","0","3","0","159","5","7","0","0","0","0","1","2","1","2","0","0","0","0","0","0","129","4","28","0","7/21 (33%)","0/3 (0%)","45%","5","12/26 (46%)","6/14 (43%)","1/3 (33%)","40%","5","3","24","13","0","0","0","0","0","0","4"
"Local - AS Roma vs Sassuolo","2ND","17/03/2024","29","1","58%","0.44","0","7","3","2","0","277","11","5","2","0","4","0","1","2","4","3","0","0","1","0","0","2","251","9","30","0","6/17 (35%)","2/6 (33%)","52%","1","21/41 (51%)","4/7 (57%)","5/14 (36%)","45%","11","2","26","16","0","3","0","0","0","0","4"
"Visita - AS Roma vs Sassuolo","2ND","17/03/2024","29","0","42%","0.43","1","5","3","4","0","190","10","4","1","0","2","1","1","2","3","2","0","1","0","0","0","0","156","10","23","0","14/24 (58%)","1/11 (9%)","48%","9","20/41 (49%)","3/7 (43%)","6/8 (75%)","50%","10","2","22","7","0","3","0","0","0","0","3"
"Local - Inter vs SSC Napoli","ALL","17/03/2024","29","1","49%","1.57","1","19","2","5","19","431","18","5","2","0","6","0","6","7","14","5","0","1","0","0","1","3","372","14","32","0","34/59 (58%)","6/18 (33%)","50%","4","25/61 (41%)","19/27 (70%)","3/9 (33%)","67%","18","4","55","16","0","2","0.01","0","0","0","8"
"Visita - Inter vs SSC Napoli","ALL","17/03/2024","29","1","51%","1.36","2","11","5","7","6","450","10","19","1","0","3","0","6","2","7","4","1","1","0","0","2","0","384","20","42","0","27/40 (68%)","3/15 (20%)","50%","5","36/61 (59%)","8/27 (30%)","7/20 (35%)","80%","10","5","45","11","0","5","0.17","0","0","0","8"
"Local - Inter vs SSC Napoli","1ST","17/03/2024","29","1","49%","0.70","1","9","0","1","0","244","7","3","1","0","3","0","3","3","6","3","0","1","0","0","0","3","213","5","18","0","16/28 (57%)","2/7 (29%)","49%","0","10/25 (40%)","8/12 (67%)","1/2 (50%)","14%","7","2","27","6","0","0","0","0","0","0","2"
"Visita - Inter vs SSC Napoli","1ST","17/03/2024","29","0","51%","0.50","1","4","2","2","0","258","1","10","0","0","0","0","2","2","3","1","0","1","0","0","0","0","223","11","27","0","14/20 (70%)","0/4 (0%)","51%","4","15/25 (60%)","4/12 (33%)","4/7 (57%)","100%","1","4","15","3","0","2","0","0","0","0","5"
"Local - Inter vs SSC Napoli","2ND","17/03/2024","29","0","49%","0.87","0","10","2","4","0","187","11","2","1","0","3","0","3","4","8","2","0","0","0","0","1","0","159","9","14","0","18/31 (58%)","4/11 (36%)","51%","4","15/36 (42%)","11/15 (73%)","2/7 (29%)","100%","11","2","28","10","0","2","0","0","0","0","6"
"Visita - Inter vs SSC Napoli","2ND","17/03/2024","29","1","51%","0.86","1","7","3","5","0","192","9","9","1","0","3","0","4","0","4","3","1","0","0","0","2","0","161","9","15","0","13/20 (65%)","3/11 (27%)","49%","1","21/36 (58%)","4/15 (27%)","3/13 (23%)","78%","9","1","30","8","0","3","0","0","0","0","3"
"Local - Atalanta vs Fiorentina","ALL","02/06/2024","29","2","54%","1.77","3","12","1","4","5","480","13","9","0","0","3","0","8","1","9","3","1","2","1","23","2","5","393","21","62","80/121 (66%)","31/51 (61%)","7/21 (33%)","56%","13","35/63 (56%)","13/22 (59%)","14/22 (64%)","85%","13","7","59","13","0","1","-1.59","0","0","0","4"
"Visita - Atalanta vs Fiorentina","ALL","02/06/2024","29","3","46%","1.24","3","8","1","4","9","425","21","5","2","0","4","0","2","2","6","2","2","1","1","17","0","4","337","26","48","51/87 (59%)","24/52 (46%)","4/8 (50%)","44%","6","28/63 (44%)","9/22 (41%)","2/9 (22%)","43%","21","14","56","14","0","1","-0.65","1","0","1","9"
"Local - Atalanta vs Fiorentina","1ST","02/06/2024","29","2","54%","0.67","1","4","0","2","0","271","8","3","0","0","2","0","2","0","3","1","1","0","1","0","0","1","219","12","38","0","24/36 (67%)","1/10 (10%)","50%","9","17/32 (53%)","5/12 (42%)","6/9 (67%)","88%","8","2","29","8","0","0","0","0","0","0","3"
"Visita - Atalanta vs Fiorentina","1ST","02/06/2024","29","3","46%","0.99","2","5","0","1","0","234","12","2","0","0","3","0","0","2","5","0","2","0","0","0","0","2","191","14","26","0","11/25 (44%)","2/4 (50%)","50%","4","15/32 (47%)","7/12 (58%)","1/5 (20%)","25%","12","7","31","9","0","0","0","0","0","0","3"
"Local - Atalanta vs Fiorentina","2ND","02/06/2024","29","0","53%","1.10","2","8","1","2","0","209","5","6","0","0","1","0","6","1","6","2","0","2","0","0","2","4","174","9","24","0","7/15 (47%)","6/11 (55%)","63%","4","18/31 (58%)","8/10 (80%)","8/13 (62%)","80%","5","5","30","5","0","1","0","0","0","0","1"
"Visita - Atalanta vs Fiorentina","2ND","02/06/2024","29","0","47%","0.25","1","3","1","3","0","191","9","3","2","0","1","0","2","0","1","2","0","1","1","0","0","2","146","12","22","0","13/27 (48%)","2/4 (50%)","37%","2","13/31 (42%)","2/10 (20%)","1/4 (25%)","67%","9","7","25","5","0","1","0","0","0","0","6"
"Local - SSC Napoli vs Atalanta","ALL","30/03/2024","30","0","61%","1.67","2","20","3","7","6","602","17","12","2","0","6","2","8","6","14","6","0","2","3","0","1","3","519","31","61","0","31/57 (54%)","5/22 (23%)","58%","12","37/64 (58%)","13/22 (59%)","8/13 (62%)","59%","17","6","46","8","0","3","-0.82","0","0","0","4"
"Visita - SSC Napoli vs Atalanta","ALL","30/03/2024","30","3","39%","0.87","1","12","5","5","13","382","17","5","2","0","6","1","4","2","6","6","1","0","1","0","0","2","314","18","43","0","22/50 (44%)","4/9 (44%)","42%","7","27/64 (42%)","9/22 (41%)","5/15 (33%)","65%","17","3","41","27","0","5","1.13","0","0","0","15"
"Local - SSC Napoli vs Atalanta","1ST","30/03/2024","30","0","55%","0.39","1","3","0","2","0","281","6","4","1","0","3","0","0","0","3","0","0","1","1","0","0","2","243","16","26","0","14/29 (48%)","1/12 (8%)","50%","8","13/28 (46%)","5/8 (63%)","3/5 (60%)","67%","6","5","23","5","0","0","0","0","0","0","2"
"Visita - SSC Napoli vs Atalanta","1ST","30/03/2024","30","2","45%","0.61","1","5","2","2","0","227","10","4","0","0","2","1","3","0","2","3","1","0","0","0","0","0","190","12","19","0","12/24 (50%)","3/6 (50%)","50%","1","15/28 (54%)","3/8 (38%)","1/6 (17%)","60%","10","2","22","10","0","2","0","0","0","0","3"
"Local - SSC Napoli vs Atalanta","2ND","30/03/2024","30","0","68%","1.28","1","17","3","5","0","321","11","8","1","0","3","2","8","6","11","6","0","1","2","0","1","1","276","15","35","0","17/28 (61%)","4/10 (40%)","64%","4","24/36 (67%)","8/14 (57%)","5/8 (63%)","55%","11","1","23","3","0","3","0","0","0","0","2"
"Visita - SSC Napoli vs Atalanta","2ND","30/03/2024","30","1","32%","0.26","0","7","3","3","0","155","7","1","2","0","4","0","1","2","4","3","0","0","1","0","0","2","124","6","24","0","10/26 (38%)","1/3 (33%)","36%","6","12/36 (33%)","6/14 (43%)","4/9 (44%)","71%","7","1","19","17","0","3","0","0","0","0","12"
"Local - Genoa vs Frosinone","ALL","30/03/2024","30","1","48%","1.48","2","9","2","3","16","394","22","9","2","0","3","1","4","2","6","3","1","1","0","0","1","1","291","14","38","0","17/63 (27%)","3/14 (21%)","55%","8","36/65 (55%)","21/39 (54%)","5/9 (56%)","68%","22","10","48","25","0","2","-0.34","0","0","0","11"
"Visita - Genoa vs Frosinone","ALL","30/03/2024","30","1","52%","0.82","1","14","2","8","11","425","12","14","1","0","3","0","7","4","7","7","1","0","0","0","1","0","325","26","67","0","14/50 (28%)","4/18 (22%)","45%","10","29/65 (45%)","18/39 (46%)","3/15 (20%)","67%","12","9","55","18","0","2","1.19","0","0","0","6"
"Local - Genoa vs Frosinone","1ST","30/03/2024","30","1","43%","1.29","2","5","2","2","0","170","14","3","2","0","2","1","2","1","4","1","1","1","0","0","1","0","123","5","9","0","6/27 (22%)","2/5 (40%)","50%","4","19/37 (51%)","6/13 (46%)","2/5 (40%)","57%","14","8","19","13","0","2","0","0","0","0","8"
"Visita - Genoa vs Frosinone","1ST","30/03/2024","30","1","57%","0.71","1","10","1","7","0","217","7","9","0","0","3","0","4","3","5","5","1","0","0","0","1","0","172","16","30","0","8/18 (44%)","3/12 (25%)","50%","7","18/37 (49%)","7/13 (54%)","2/9 (22%)","71%","7","5","23","7","0","1","0","0","0","0","1"
"Local - Genoa vs Frosinone","2ND","30/03/2024","30","0","52%","0.20","0","4","0","1","0","224","8","6","0","0","1","0","2","1","2","2","0","0","0","0","0","1","168","9","29","0","11/36 (31%)","1/9 (11%)","59%","4","17/28 (61%)","15/26 (58%)","3/4 (75%)","88%","8","2","29","12","0","0","0","0","0","0","3"
"Visita - Genoa vs Frosinone","2ND","30/03/2024","30","0","48%","0.11","0","4","1","1","0","208","5","5","1","0","0","0","3","1","2","2","0","0","0","0","0","0","153","10","37","0","6/32 (19%)","1/6 (17%)","41%","3","11/28 (39%)","11/26 (42%)","1/6 (17%)","60%","5","4","32","11","0","1","0","0","0","0","5"
"Local - Torino vs Monza","ALL","30/03/2024","30","1","62%","1.57","1","15","2","7","9","554","5","11","0","0","6","0","3","6","9","6","1","0","0","0","3","1","493","12","53","0","15/27 (56%)","6/23 (26%)","53%","5","21/40 (53%)","10/19 (53%)","6/10 (60%)","60%","5","5","42","6","0","2","0.52","0","0","0","9"
"Visita - Torino vs Monza","ALL","30/03/2024","30","0","38%","0.77","1","9","5","2","11","337","9","7","3","1","2","0","3","4","5","4","0","1","0","0","0","2","276","16","31","0","28/51 (55%)","6/10 (60%)","47%","5","19/40 (48%)","9/19 (47%)","3/3 (100%)","56%","9","8","42","20","0","5","1.07","0","0","0","7"
"Local - Torino vs Monza","1ST","30/03/2024","30","0","63%","0.25","0","4","1","4","0","321","3","3","0","0","0","0","0","4","2","2","0","0","0","0","0","0","290","6","26","0","8/13 (62%)","2/11 (18%)","44%","4","9/20 (45%)","2/5 (40%)","3/4 (75%)","33%","3","2","20","3","0","1","0","0","0","0","4"
"Visita - Torino vs Monza","1ST","30/03/2024","30","0","37%","0.19","0","5","0","2","0","189","5","4","0","0","1","0","1","3","1","4","0","0","0","0","0","1","160","5","17","0","14/23 (61%)","1/4 (25%)","56%","3","11/20 (55%)","3/5 (60%)","2/2 (100%)","80%","5","6","26","7","0","0","0","0","0","0","2"
"Local - Torino vs Monza","2ND","30/03/2024","30","1","61%","1.32","1","11","1","3","0","233","2","8","0","0","6","0","3","2","7","4","1","0","0","0","3","1","203","6","27","0","7/14 (50%)","4/12 (33%)","59%","1","12/20 (60%)","8/14 (57%)","3/6 (50%)","100%","2","3","22","3","0","1","0","0","0","0","5"
"Visita - Torino vs Monza","2ND","30/03/2024","30","0","39%","0.58","1","4","5","0","0","148","4","3","3","1","1","0","2","1","4","0","0","1","0","0","0","1","116","11","14","0","14/28 (50%)","5/6 (83%)","41%","2","8/20 (40%)","6/14 (43%)","1/1 (100%)","25%","4","2","16","13","0","5","0","0","0","0","5"
"Local - Lazio vs Juventus","ALL","30/03/2024","30","1","65%","1.07","2","16","3","7","12","646","15","9","1","0","4","0","8","4","9","7","1","1","0","0","0","1","573","21","87","0","29/50 (58%)","2/29 (7%)","44%","5","24/51 (47%)","5/15 (33%)","0/4 (0%)","53%","15","11","57","5","0","3","0.23","0","0","0","5"
"Visita - Lazio vs Juventus","ALL","30/03/2024","30","0","35%","0.54","0","9","3","2","10","350","9","12","2","0","3","0","3","3","7","2","0","0","0","0","1","0","271","16","43","0","34/62 (55%)","4/9 (44%)","56%","6","27/51 (53%)","10/15 (67%)","6/15 (40%)","56%","9","11","52","23","0","3","0.16","0","0","0","12"
"Local - Lazio vs Juventus","1ST","30/03/2024","30","0","62%","0.63","1","8","2","3","0","308","5","5","0","0","3","0","3","2","6","2","0","1","0","0","0","0","266","14","35","0","11/28 (39%)","2/13 (15%)","34%","4","10/28 (36%)","2/7 (29%)","0/4 (0%)","60%","5","5","23","0","0","2","0","0","0","0","3"
"Visita - Lazio vs Juventus","1ST","30/03/2024","30","0","38%","0.19","0","4","3","1","0","193","8","7","0","0","2","0","2","0","3","1","0","0","0","0","1","0","159","7","20","0","16/26 (62%)","2/2 (100%)","66%","3","18/28 (64%)","5/7 (71%)","3/5 (60%)","63%","8","7","27","15","0","3","0","0","0","0","4"
"Local - Lazio vs Juventus","2ND","30/03/2024","30","1","68%","0.44","1","8","1","4","0","338","10","4","1","0","1","0","5","2","3","5","1","0","0","0","0","1","307","7","52","0","18/22 (82%)","0/16 (0%)","55%","1","14/23 (61%)","3/8 (38%)","0/0 (0%)","50%","10","6","34","5","0","1","0","0","0","0","2"
"Visita - Lazio vs Juventus","2ND","30/03/2024","30","0","32%","0.34","0","5","0","1","0","157","1","5","2","0","1","0","1","3","4","1","0","0","0","0","0","0","112","9","23","0","18/36 (50%)","2/7 (29%)","45%","3","9/23 (39%)","5/8 (63%)","3/10 (30%)","0%","1","4","25","8","0","0","0","0","0","0","8"
"Local - Fiorentina vs AC Milan","ALL","30/03/2024","30","1","45%","1.38","3","17","8","7","8","360","10","12","2","0","7","0","2","8","10","7","0","3","1","0","2","1","282","15","47","0","24/48 (50%)","5/14 (36%)","48%","7","25/58 (43%)","24/45 (53%)","3/12 (25%)","80%","10","6","42","8","0","8","1.23","0","0","0","7"
"Visita - Fiorentina vs AC Milan","ALL","30/03/2024","30","2","55%","3.10","5","14","6","5","12","453","16","8","3","0","10","0","4","0","13","1","2","3","1","0","2","5","373","15","32","0","22/54 (41%)","4/9 (44%)","52%","4","33/58 (57%)","21/45 (47%)","9/15 (60%)","63%","16","5","55","18","0","6","0.55","0","0","0","7"
"Local - Fiorentina vs AC Milan","1ST","30/03/2024","30","0","40%","0.63","1","6","6","2","0","160","4","6","2","0","1","0","1","4","4","2","0","1","1","0","1","0","122","8","20","0","13/25 (52%)","2/5 (40%)","51%","1","10/26 (38%)","15/23 (65%)","0/3 (0%)","75%","4","2","15","6","0","6","0","0","0","0","5"
"Visita - Fiorentina vs AC Milan","1ST","30/03/2024","30","0","60%","1.17","3","9","1","3","0","242","4","5","1","0","6","0","3","0","9","0","0","3","0","0","1","3","213","6","12","0","8/16 (50%)","3/6 (50%)","49%","0","16/26 (62%)","8/23 (35%)","7/11 (64%)","50%","4","2","27","5","0","1","0","0","0","0","2"
"Local - Fiorentina vs AC Milan","2ND","30/03/2024","30","1","49%","0.75","2","11","2","5","0","200","6","6","0","0","6","0","1","4","6","5","0","2","0","0","1","1","160","7","27","0","11/23 (48%)","3/9 (33%)","44%","6","15/32 (47%)","9/22 (41%)","3/9 (33%)","83%","6","4","27","2","0","2","0","0","0","0","2"
"Visita - Fiorentina vs AC Milan","2ND","30/03/2024","30","2","51%","1.93","2","5","5","2","0","211","12","3","2","0","4","0","1","0","4","1","2","0","1","0","1","2","160","9","20","0","14/38 (37%)","1/3 (33%)","56%","4","17/32 (53%)","13/22 (59%)","2/4 (50%)","67%","12","3","28","13","0","5","0","0","0","0","5"
"Local - Bologna vs Salernitana","ALL","01/04/2024","30","3","70%","1.61","1","14","2","5","11","772","19","10","0","0","3","0","5","6","9","5","0","1","0","0","1","3","704","22","63","0","12/31 (39%)","1/10 (10%)","51%","8","33/68 (49%)","5/7 (71%)","5/16 (31%)","68%","19","8","66","10","0","2","0.51","0","0","0","5"
"Visita - Bologna vs Salernitana","ALL","01/04/2024","30","0","30%","0.62","2","8","0","3","12","317","19","9","3","0","2","0","3","3","5","3","0","2","1","0","1","0","244","11","40","0","27/55 (49%)","3/13 (23%)","49%","9","35/68 (51%)","2/7 (29%)","7/17 (41%)","79%","19","8","56","11","0","0","-1.43","0","0","0","10"
"Local - Bologna vs Salernitana","1ST","01/04/2024","30","2","72%","0.42","0","7","1","2","0","376","8","4","0","0","2","0","3","2","4","3","0","0","0","0","1","2","343","11","35","0","7/13 (54%)","1/5 (20%)","49%","3","13/31 (42%)","4/4 (100%)","1/6 (17%)","50%","8","4","28","7","0","1","0","0","0","0","1"
"Visita - Bologna vs Salernitana","1ST","01/04/2024","30","0","28%","0.16","1","4","0","2","0","136","8","6","2","0","1","0","1","2","3","1","0","1","0","0","1","0","97","3","15","0","13/27 (48%)","3/10 (30%)","51%","3","18/31 (58%)","0/4 (0%)","4/9 (44%)","63%","8","3","19","7","0","0","0","0","0","0","6"
"Local - Bologna vs Salernitana","2ND","01/04/2024","30","1","69%","1.19","1","7","1","3","0","396","11","6","0","0","1","0","2","4","5","2","0","1","0","0","0","1","361","11","28","0","5/18 (28%)","0/5 (0%)","53%","5","20/37 (54%)","1/3 (33%)","4/10 (40%)","82%","11","4","38","3","0","1","0","0","0","0","4"
"Visita - Bologna vs Salernitana","2ND","01/04/2024","30","0","31%","0.46","1","4","0","1","0","181","11","3","1","0","1","0","2","1","2","2","0","1","1","0","0","0","147","8","25","0","14/28 (50%)","0/3 (0%)","47%","6","17/37 (46%)","2/3 (67%)","3/8 (38%)","91%","11","5","37","4","0","0","0","0","0","0","4"
"Local - Cagliari vs Hellas Verona","ALL","01/04/2024","30","1","51%","0.64","0","12","4","7","11","356","20","16","0","0","2","0","3","7","6","6","0","0","0","0","3","2","251","31","81","0","21/70 (30%)","6/33 (18%)","53%","16","47/85 (55%)","16/35 (46%)","11/17 (65%)","50%","20","2","66","10","0","4","0.75","0","0","0","6"
"Visita - Cagliari vs Hellas Verona","ALL","01/04/2024","30","1","49%","1.43","2","8","1","2","16","357","22","11","2","0","5","0","2","1","6","2","0","2","0","0","1","3","244","22","60","0","26/86 (30%)","3/14 (21%)","47%","11","38/85 (45%)","19/35 (54%)","5/14 (36%)","59%","22","11","63","34","0","1","-0.51","0","0","0","10"
"Local - Cagliari vs Hellas Verona","1ST","01/04/2024","30","0","49%","0.28","0","3","2","2","0","179","7","7","0","0","0","0","1","2","2","1","0","0","0","0","1","0","116","19","36","0","10/43 (23%)","1/10 (10%)","48%","7","17/32 (53%)","8/20 (40%)","3/5 (60%)","71%","7","1","35","7","0","2","0","0","0","0","3"
"Visita - Cagliari vs Hellas Verona","1ST","01/04/2024","30","1","51%","0.64","1","5","0","1","0","194","9","4","1","0","3","0","1","1","4","1","0","1","0","0","0","1","131","18","35","0","14/46 (30%)","2/7 (29%)","52%","4","15/32 (47%)","12/20 (60%)","2/5 (40%)","44%","9","8","32","9","0","0","0","0","0","0","4"
"Local - Cagliari vs Hellas Verona","2ND","01/04/2024","30","1","54%","0.35","0","9","2","5","0","177","13","9","0","0","2","0","2","5","4","5","0","0","0","0","2","2","135","12","45","0","11/27 (41%)","5/23 (22%)","56%","9","30/53 (57%)","8/15 (53%)","8/12 (67%)","38%","13","1","31","3","0","2","0","0","0","0","3"
"Visita - Cagliari vs Hellas Verona","2ND","01/04/2024","30","0","46%","0.78","1","3","1","1","0","163","13","7","1","0","2","0","1","0","2","1","0","1","0","0","1","2","113","4","25","0","12/40 (30%)","1/7 (14%)","44%","7","23/53 (43%)","7/15 (47%)","3/9 (33%)","69%","13","3","31","25","0","1","0","0","0","0","6"
"Local - Sassuolo vs Udinese","ALL","01/04/2024","30","1","60%","1.20","2","14","1","10","7","471","14","10","1","0","5","0","7","2","8","6","1","1","1","0","3","0","397","23","67","0","29/59 (49%)","8/28 (29%)","58%","4","38/58 (66%)","5/16 (31%)","14/21 (67%)","71%","14","5","48","10","0","1","-0.02","0","0","0","9"
"Visita - Sassuolo vs Udinese","ALL","01/04/2024","30","1","40%","1.52","3","12","4","1","10","325","11","7","2","0","3","1","6","3","11","1","1","2","0","0","1","2","256","11","60","0","31/62 (50%)","3/11 (27%)","42%","7","20/58 (34%)","11/16 (69%)","2/9 (22%)","64%","11","6","50","31","0","4","0.44","0","0","0","13"
"Local - Sassuolo vs Udinese","1ST","01/04/2024","30","1","58%","0.91","2","7","1","4","0","232","4","4","1","0","2","0","4","1","4","3","1","1","1","0","2","0","197","10","34","0","11/29 (38%)","2/9 (22%)","56%","0","15/24 (63%)","4/10 (40%)","7/11 (64%)","50%","4","4","25","4","0","1","0","0","0","0","3"
