Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Venezia vs Udinese","1ST","10/04/2022","32","1","47%","0","2","7","1","2","0","161","8","7","1","0","1","0","6","0","5","2","1","1","0","0","1","1","126","19","25","0","8/22 (36%)","3/9 (33%)","42%","8","17/42 (40%)","4/8 (50%)","2/10 (20%)","38%","8","4","0","3","0","1","0","0","0","0","3"
"Local - Venezia vs Udinese","2ND","10/04/2022","32","1","54%","0","2","6","3","4","0","172","8","7","4","0","3","0","2","1","4","2","1","1","0","0","2","0","129","10","27","0","11/25 (44%)","2/8 (25%)","46%","8","19/43 (44%)","7/13 (54%)","4/8 (50%)","38%","8","3","0","10","0","3","0","0","0","0","4"
"Visita - Venezia vs Udinese","2ND","10/04/2022","32","1","46%","0","3","9","2","9","0","136","12","7","1","0","4","0","1","4","7","2","1","2","0","0","3","2","96","10","27","0","8/22 (36%)","5/17 (29%)","54%","5","24/43 (56%)","6/13 (46%)","6/9 (67%)","83%","12","5","0","11","0","2","0","0","0","0","3"
"Local - AS Roma vs Salernitana","ALL","10/04/2022","32","2","67%","0","2","17","2","9","16","512","25","22","5","0","7","0","5","5","11","6","1","1","0","0","4","1","435","22","50","0","35/56 (63%)","11/24 (46%)","58%","5","57/92 (62%)","11/25 (44%)","10/18 (56%)","48%","25","13","0","4","0","2","0","0","0","0","3"
"Visita - AS Roma vs Salernitana","ALL","10/04/2022","32","1","33%","0","1","6","5","2","23","261","13","16","8","0","3","0","3","0","3","3","0","1","0","0","1","0","193","10","31","0","23/52 (44%)","1/6 (17%)","42%","13","35/92 (38%)","14/25 (56%)","7/19 (37%)","85%","13","11","0","17","0","5","0","0","0","0","10"
"Local - AS Roma vs Salernitana","1ST","10/04/2022","32","0","64%","0","0","5","1","4","0","248","10","9","1","0","2","0","2","1","2","3","0","0","0","0","1","0","208","14","26","0","23/32 (72%)","5/9 (56%)","55%","3","22/38 (58%)","4/9 (44%)","3/7 (43%)","20%","10","4","0","3","0","1","0","0","0","0","1"
"Visita - AS Roma vs Salernitana","1ST","10/04/2022","32","1","36%","0","0","2","2","2","0","140","7","6","3","0","2","0","0","0","0","2","0","0","0","0","1","0","108","6","17","0","10/20 (50%)","1/5 (20%)","45%","5","16/38 (42%)","5/9 (56%)","4/9 (44%)","86%","7","6","0","6","0","2","0","0","0","0","4"
"Local - AS Roma vs Salernitana","2ND","10/04/2022","32","2","70%","0","2","12","1","5","0","264","15","13","4","0","5","0","3","4","9","3","1","1","0","0","3","1","227","8","24","0","12/24 (50%)","6/15 (40%)","60%","2","35/54 (65%)","7/16 (44%)","7/11 (64%)","67%","15","9","0","1","0","1","0","0","0","0","2"
"Visita - AS Roma vs Salernitana","2ND","10/04/2022","32","0","30%","0","1","4","3","0","0","121","6","10","5","0","1","0","3","0","3","1","0","1","0","0","0","0","85","4","14","0","13/32 (41%)","0/1 (0%)","40%","8","19/54 (35%)","9/16 (56%)","3/10 (30%)","83%","6","5","0","11","0","3","0","0","0","0","6"
"Local - Torino vs AC Milan","ALL","10/04/2022","32","0","44%","0","0","14","3","6","18","330","18","6","2","0","3","0","4","7","8","6","0","0","0","0","0","4","246","18","44","0","26/57 (46%)","3/12 (25%)","47%","8","32/68 (47%)","20/42 (48%)","8/13 (62%)","50%","18","12","0","23","0","3","0","0","0","0","9"
"Visita - Torino vs AC Milan","ALL","10/04/2022","32","0","56%","0","0","14","3","5","6","429","13","16","2","0","3","0","1","10","8","6","0","0","0","0","3","1","338","22","66","0","31/60 (52%)","3/15 (20%)","53%","6","36/68 (53%)","22/42 (52%)","7/19 (37%)","54%","13","3","0","11","0","3","0","0","0","0","5"
"Local - Torino vs AC Milan","1ST","10/04/2022","32","0","43%","0","0","2","1","1","0","157","11","5","2","0","0","0","2","0","2","0","0","0","0","0","0","1","119","8","15","0","13/22 (59%)","1/4 (25%)","52%","7","20/41 (49%)","8/13 (62%)","4/6 (67%)","45%","11","6","0","8","0","1","0","0","0","0","4"
"Visita - Torino vs AC Milan","1ST","10/04/2022","32","0","57%","0","0","4","0","1","0","216","9","8","2","0","1","0","0","3","2","2","0","0","0","0","1","0","167","14","29","0","9/21 (43%)","1/4 (25%)","48%","4","21/41 (51%)","5/13 (38%)","4/11 (36%)","56%","9","3","0","2","0","0","0","0","0","0","3"
"Local - Torino vs AC Milan","2ND","10/04/2022","32","0","44%","0","0","12","2","5","0","173","7","1","0","0","3","0","2","7","6","6","0","0","0","0","0","3","127","10","29","0","13/35 (37%)","2/8 (25%)","43%","1","12/27 (44%)","12/29 (41%)","4/7 (57%)","57%","7","6","0","15","0","2","0","0","0","0","5"
"Visita - Torino vs AC Milan","2ND","10/04/2022","32","0","56%","0","0","10","3","4","0","213","4","8","0","0","2","0","1","7","6","4","0","0","0","0","2","1","171","8","37","0","22/39 (56%)","2/11 (18%)","57%","2","15/27 (56%)","17/29 (59%)","3/8 (38%)","50%","4","0","0","9","0","3","0","0","0","0","2"
"Local - Bologna vs Sampdoria","ALL","11/04/2022","32","2","52%","0","3","19","2","6","11","498","11","10","1","0","4","2","8","7","12","7","2","1","0","0","0","2","413","20","48","0","26/48 (54%)","6/20 (30%)","45%","12","32/72 (44%)","8/16 (50%)","11/19 (58%)","27%","11","11","0","11","0","2","0","0","0","0","10"
"Visita - Bologna vs Sampdoria","ALL","11/04/2022","32","0","48%","0","1","9","2","0","11","459","20","11","2","0","2","0","4","3","5","4","0","1","0","0","1","5","380","13","57","0","27/55 (49%)","5/14 (36%)","55%","8","40/72 (56%)","8/16 (50%)","9/12 (75%)","55%","20","13","0","17","0","2","0","0","0","0","8"
"Local - Bologna vs Sampdoria","1ST","11/04/2022","32","0","55%","0","0","6","0","2","0","241","4","5","1","0","1","0","3","2","4","2","0","0","0","0","0","1","204","13","20","0","13/18 (72%)","3/9 (33%)","47%","5","17/41 (41%)","7/10 (70%)","8/15 (53%)","0%","4","6","0","4","0","0","0","0","0","0","3"
"Visita - Bologna vs Sampdoria","1ST","11/04/2022","32","0","45%","0","0","4","1","0","0","206","12","10","1","0","0","0","2","2","2","2","0","0","0","0","1","3","168","8","21","0","16/37 (43%)","1/3 (33%)","53%","3","24/41 (59%)","3/10 (30%)","2/3 (67%)","50%","12","7","0","3","0","1","0","0","0","0","5"
"Local - Bologna vs Sampdoria","2ND","11/04/2022","32","2","50%","0","3","13","2","4","0","257","7","5","0","0","3","2","5","5","8","5","2","1","0","0","0","1","209","7","28","0","13/30 (43%)","3/11 (27%)","43%","7","15/31 (48%)","1/6 (17%)","3/4 (75%)","43%","7","5","0","7","0","2","0","0","0","0","7"
"Visita - Bologna vs Sampdoria","2ND","11/04/2022","32","0","50%","0","1","5","1","0","0","253","8","1","1","0","2","0","2","1","3","2","0","1","0","0","0","2","212","5","36","0","11/18 (61%)","4/11 (36%)","57%","5","16/31 (52%)","5/6 (83%)","7/9 (78%)","63%","8","6","0","14","0","1","0","0","0","0","3"
"Local - Spezia vs Inter","ALL","15/04/2022","33","1","33%","0","0","10","4","6","9","275","11","11","2","0","2","0","4","4","6","4","0","0","0","19","1","1","191","20","43","37/78 (47%)","28/63 (44%)","7/21 (33%)","45%","9","32/63 (51%)","12/35 (34%)","10/15 (67%)","64%","11","22","0","18","0","4","0","1","1","1","12"
"Visita - Spezia vs Inter","ALL","15/04/2022","33","3","67%","0","3","23","1","7","11","599","14","9","0","0","7","0","11","5","18","5","1","2","1","35","1","1","508","19","62","118/163 (72%)","46/63 (73%)","8/19 (42%)","55%","7","31/63 (49%)","23/35 (66%)","8/12 (67%)","57%","14","8","0","12","0","1","0","0","0","0","5"
"Local - Spezia vs Inter","1ST","15/04/2022","33","0","30%","0","0","2","1","3","0","137","7","6","1","0","0","0","1","1","1","1","0","0","0","0","0","0","97","11","22","0","15/24 (63%)","4/10 (40%)","47%","6","17/34 (50%)","8/19 (42%)","4/6 (67%)","71%","7","10","0","11","0","1","0","0","0","0","3"
"Visita - Spezia vs Inter","1ST","15/04/2022","33","1","70%","0","0","9","0","4","0","327","8","4","0","0","2","0","4","3","6","3","0","0","1","0","0","0","291","10","32","0","25/32 (78%)","3/11 (27%)","53%","3","17/34 (50%)","11/19 (58%)","5/9 (56%)","50%","8","4","0","8","0","0","0","0","0","0","0"
"Local - Spezia vs Inter","2ND","15/04/2022","33","1","35%","0","0","8","3","3","0","138","4","5","1","0","2","0","3","3","5","3","0","0","0","0","1","1","94","9","21","0","13/39 (33%)","3/11 (27%)","42%","3","15/29 (52%)","4/16 (25%)","6/9 (67%)","50%","4","12","0","7","0","3","0","0","0","0","9"
"Visita - Spezia vs Inter","2ND","15/04/2022","33","2","65%","0","3","14","1","3","0","272","6","5","0","0","5","0","7","2","12","2","1","2","0","0","1","1","217","9","30","0","21/31 (68%)","5/8 (63%)","58%","4","14/29 (48%)","12/16 (75%)","3/3 (100%)","67%","6","4","0","4","0","1","0","0","0","0","5"
"Local - AC Milan vs Genoa","ALL","15/04/2022","33","2","59%","0","4","10","2","3","10","497","19","18","1","0","5","0","4","1","7","3","2","2","0","0","0","3","411","22","48","0","35/57 (61%)","4/9 (44%)","56%","13","55/102 (54%)","20/31 (65%)","18/35 (51%)","53%","19","8","0","8","0","2","0","0","0","0","8"
"Visita - AC Milan vs Genoa","ALL","15/04/2022","33","0","41%","0","0","7","3","1","19","344","30","9","2","0","1","0","5","1","3","4","0","0","0","0","1","1","252","24","43","0","21/48 (44%)","2/7 (29%)","44%","11","47/102 (46%)","11/31 (35%)","8/16 (50%)","60%","30","3","0","13","0","3","0","0","0","0","7"
"Local - AC Milan vs Genoa","1ST","15/04/2022","33","1","64%","0","1","2","0","1","0","280","11","9","0","0","1","0","1","0","2","0","1","0","0","0","0","0","242","10","28","0","16/27 (59%)","1/4 (25%)","60%","7","32/56 (57%)","5/6 (83%)","12/24 (50%)","55%","11","3","0","3","0","0","0","0","0","0","5"
"Visita - AC Milan vs Genoa","1ST","15/04/2022","33","0","36%","0","0","2","0","0","0","159","19","3","0","0","0","0","2","0","1","1","0","0","0","0","0","0","115","14","16","0","9/18 (50%)","0/1 (0%)","40%","8","24/56 (43%)","1/6 (17%)","2/5 (40%)","58%","19","1","0","8","0","0","0","0","0","0","4"
"Local - AC Milan vs Genoa","2ND","15/04/2022","33","0","54%","0","3","8","2","2","0","217","8","9","1","0","4","0","3","1","5","3","1","2","0","0","0","3","169","12","20","0","19/30 (63%)","3/5 (60%)","54%","6","23/46 (50%)","15/25 (60%)","6/11 (55%)","50%","8","5","0","5","0","2","0","0","0","0","3"
"Visita - AC Milan vs Genoa","2ND","15/04/2022","33","0","46%","0","0","5","3","1","0","185","11","6","2","0","1","0","3","1","2","3","0","0","0","0","1","1","137","10","27","0","12/30 (40%)","2/6 (33%)","46%","3","23/46 (50%)","10/25 (40%)","6/11 (55%)","64%","11","2","0","5","0","3","0","0","0","0","3"
"Local - Cagliari vs Sassuolo","ALL","16/04/2022","33","1","36%","0","1","16","2","3","16","287","32","11","2","0","8","1","4","4","9","7","1","0","1","0","1","6","188","24","56","0","23/51 (45%)","6/14 (43%)","53%","11","55/101 (54%)","20/40 (50%)","12/19 (63%)","56%","32","15","0","19","0","2","0","0","0","0","8"
"Visita - Cagliari vs Sassuolo","ALL","16/04/2022","33","0","64%","0","0","8","8","3","11","512","18","15","2","0","2","0","4","2","4","4","0","0","1","0","2","1","403","26","48","0","22/55 (40%)","3/10 (30%)","47%","22","46/101 (46%)","20/40 (50%)","13/23 (57%)","61%","18","10","0","13","0","8","0","0","0","0","10"
"Local - Cagliari vs Sassuolo","1ST","16/04/2022","33","1","43%","0","1","12","0","2","0","170","11","6","1","0","6","0","2","4","7","5","1","0","0","0","1","5","119","11","32","0","6/18 (33%)","6/10 (60%)","57%","4","22/36 (61%)","12/24 (50%)","5/8 (63%)","82%","11","5","0","8","0","0","0","0","0","0","1"
"Visita - Cagliari vs Sassuolo","1ST","16/04/2022","33","0","57%","0","0","2","6","2","0","231","7","4","2","0","0","0","1","1","2","0","0","0","0","0","1","0","180","7","17","0","14/33 (42%)","3/7 (43%)","43%","5","14/36 (39%)","12/24 (50%)","3/9 (33%)","57%","7","7","0","11","0","6","0","0","0","0","4"
"Local - Cagliari vs Sassuolo","2ND","16/04/2022","33","0","30%","0","0","4","2","1","0","117","21","5","1","0","2","1","2","0","2","2","0","0","1","0","0","1","69","13","24","0","17/33 (52%)","0/4 (0%)","51%","7","33/65 (51%)","8/16 (50%)","7/11 (64%)","43%","21","10","0","11","0","2","0","0","0","0","7"
"Visita - Cagliari vs Sassuolo","2ND","16/04/2022","33","0","70%","0","0","6","2","1","0","281","11","11","0","0","2","0","3","1","2","4","0","0","1","0","1","1","223","19","31","0","8/22 (36%)","0/3 (0%)","49%","17","32/65 (49%)","8/16 (50%)","10/14 (71%)","64%","11","3","0","2","0","2","0","0","0","0","6"
"Local - Sampdoria vs Salernitana","ALL","16/04/2022","33","1","67%","0","2","5","0","5","18","597","16","23","1","0","1","0","2","2","3","2","1","1","0","0","4","2","509","25","88","0","38/65 (58%)","5/29 (17%)","48%","4","46/85 (54%)","9/30 (30%)","7/17 (41%)","50%","16","6","0","8","0","0","0","0","0","0","8"
"Visita - Sampdoria vs Salernitana","ALL","16/04/2022","33","2","33%","0","1","7","0","2","23","292","14","17","7","0","2","0","5","0","4","3","1","0","0","0","2","4","214","14","31","0","43/72 (60%)","3/11 (27%)","52%","8","39/85 (46%)","21/30 (70%)","8/16 (50%)","50%","14","13","0","32","0","0","0","0","0","0","6"
"Local - Sampdoria vs Salernitana","1ST","16/04/2022","33","1","63%","0","1","2","0","0","0","292","8","7","0","0","1","0","1","0","2","0","1","0","0","0","1","1","247","14","38","0","20/33 (61%)","1/9 (11%)","43%","3","21/40 (53%)","2/14 (14%)","6/12 (50%)","50%","8","3","0","6","0","0","0","0","0","0","4"
"Visita - Sampdoria vs Salernitana","1ST","16/04/2022","33","2","37%","0","1","4","0","1","0","169","9","8","2","0","2","0","2","0","3","1","1","0","0","0","1","1","125","8","17","0","23/39 (59%)","2/7 (29%)","57%","5","19/40 (48%)","12/14 (86%)","2/5 (40%)","44%","9","10","0","11","0","0","0","0","0","0","3"
"Local - Sampdoria vs Salernitana","2ND","16/04/2022","33","0","72%","0","1","3","0","5","0","305","8","16","1","0","0","0","1","2","1","2","0","1","0","0","3","1","262","11","50","0","18/32 (56%)","4/20 (20%)","52%","1","25/45 (56%)","7/16 (44%)","1/5 (20%)","50%","8","3","0","2","0","0","0","0","0","0","4"
"Visita - Sampdoria vs Salernitana","2ND","16/04/2022","33","0","28%","0","0","3","0","1","0","123","5","9","5","0","0","0","3","0","1","2","0","0","0","0","1","3","89","6","14","0","20/33 (61%)","1/4 (25%)","48%","3","20/45 (44%)","9/16 (56%)","6/11 (55%)","60%","5","3","0","21","0","0","0","0","0","0","3"
"Local - Udinese vs Empoli","ALL","16/04/2022","33","4","39%","0","1","13","3","4","19","298","11","13","1","0","5","0","6","2","8","5","1","0","1","0","0","3","224","17","45","0","24/49 (49%)","1/8 (13%)","45%","9","34/70 (49%)","6/19 (32%)","10/15 (67%)","55%","11","16","0","15","0","3","0","0","0","0","4"
"Visita - Udinese vs Empoli","ALL","16/04/2022","33","1","61%","0","2","15","2","7","13","454","14","18","4","0","4","0","2","9","11","4","1","1","1","0","3","1","371","13","62","0","24/45 (53%)","7/25 (28%)","55%","6","36/70 (51%)","13/19 (68%)","4/9 (44%)","57%","14","10","0","14","0","2","0","0","0","0","8"
"Local - Udinese vs Empoli","1ST","16/04/2022","33","1","42%","0","0","7","2","2","0","193","2","5","0","0","1","0","4","2","6","1","0","0","0","0","0","2","154","8","25","0","15/25 (60%)","1/7 (14%)","43%","5","14/30 (47%)","4/12 (33%)","7/10 (70%)","100%","2","9","0","4","0","2","0","0","0","0","3"
"Visita - Udinese vs Empoli","1ST","16/04/2022","33","0","58%","0","1","7","1","2","0","263","8","7","1","0","2","0","1","4","5","2","0","1","1","0","1","1","213","4","34","0","10/22 (45%)","3/9 (33%)","57%","0","16/30 (53%)","8/12 (67%)","1/3 (33%)","50%","8","9","0","7","0","1","0","0","0","0","5"
"Local - Udinese vs Empoli","2ND","16/04/2022","33","3","34%","0","1","6","1","2","0","105","9","8","1","0","4","0","2","0","2","4","1","0","1","0","0","1","70","9","20","0","9/24 (38%)","0/1 (0%)","47%","4","20/40 (50%)","2/7 (29%)","3/5 (60%)","44%","9","7","0","11","0","1","0","0","0","0","1"
"Visita - Udinese vs Empoli","2ND","16/04/2022","33","1","66%","0","1","8","1","5","0","191","6","11","3","0","2","0","1","5","6","2","1","0","0","0","2","0","158","9","28","0","14/23 (61%)","4/16 (25%)","53%","6","20/40 (50%)","5/7 (71%)","3/6 (50%)","67%","6","1","0","7","0","1","0","0","0","0","3"
"Local - Fiorentina vs Venezia","ALL","16/04/2022","33","1","69%","0","4","22","1","5","15","571","14","16","4","0","6","1","9","7","16","6","1","3","0","0","5","1","505","22","50","0","33/53 (62%)","7/15 (47%)","51%","9","38/72 (53%)","7/17 (41%)","8/14 (57%)","57%","14","4","0","9","0","1","0","0","0","0","6"
"Visita - Fiorentina vs Venezia","ALL","16/04/2022","33","0","31%","0","0","3","4","0","17","253","15","15","4","0","1","0","0","2","2","1","0","0","1","0","1","4","181","14","36","0","19/49 (39%)","0/4 (0%)","49%","2","34/72 (47%)","10/17 (59%)","5/17 (29%)","40%","15","12","0","16","0","4","0","0","0","0","12"
"Local - Fiorentina vs Venezia","1ST","16/04/2022","33","1","84%","0","4","15","1","1","0","371","5","9","0","0","4","1","7","4","13","2","1","3","0","0","3","1","340","9","25","0","12/18 (67%)","6/10 (60%)","64%","2","18/29 (62%)","3/4 (75%)","4/7 (57%)","60%","5","1","0","2","0","1","0","0","0","0","5"
"Visita - Fiorentina vs Venezia","1ST","16/04/2022","33","0","16%","0","0","1","2","0","0","71","5","5","2","0","1","0","0","0","1","0","0","0","0","0","0","0","37","5","17","0","4/26 (15%)","0/1 (0%)","36%","1","11/29 (38%)","1/4 (25%)","1/5 (20%)","40%","5","6","0","8","0","2","0","0","0","0","5"
"Local - Fiorentina vs Venezia","2ND","16/04/2022","33","0","52%","0","0","7","0","4","0","200","9","7","4","0","2","0","2","3","3","4","0","0","0","0","2","0","165","13","25","0","21/35 (60%)","1/5 (20%)","43%","7","20/43 (47%)","4/13 (31%)","4/7 (57%)","56%","9","3","0","7","0","0","0","0","0","0","1"
"Visita - Fiorentina vs Venezia","2ND","16/04/2022","33","0","48%","0","0","2","2","0","0","182","10","10","2","0","0","0","0","2","1","1","0","0","1","0","1","4","144","9","19","0","15/23 (65%)","0/3 (0%)","57%","1","23/43 (53%)","9/13 (69%)","4/12 (33%)","40%","10","6","0","8","0","2","0","0","0","0","7"
"Local - Juventus vs Bologna","ALL","16/04/2022","33","1","51%","0","3","23","1","4","11","392","18","10","1","0","4","1","14","5","14","9","1","2","0","0","7","3","335","23","52","0","27/39 (69%)","9/26 (35%)","62%","4","40/67 (60%)","13/19 (68%)","12/18 (67%)","72%","18","6","0","9","0","1","0","0","0","0","7"
"Visita - Juventus vs Bologna","ALL","16/04/2022","33","1","49%","0","1","9","3","5","11","388","10","9","5","2","2","0","6","1","3","6","1","0","1","0","0","0","321","21","32","0","22/47 (47%)","1/10 (10%)","38%","11","27/67 (40%)","6/19 (32%)","8/15 (53%)","50%","10","12","0","15","0","3","0","0","0","0","20"
"Local - Juventus vs Bologna","1ST","16/04/2022","33","0","44%","0","0","8","1","1","0","180","12","6","1","0","0","0","6","2","4","4","0","0","0","0","4","0","151","7","24","0","11/18 (61%)","3/10 (30%)","59%","3","23/41 (56%)","4/5 (80%)","5/9 (56%)","92%","12","5","0","7","0","1","0","0","0","0","4"
"Visita - Juventus vs Bologna","1ST","16/04/2022","33","0","56%","0","0","4","0","3","0","235","7","7","3","0","1","0","3","0","1","3","0","0","0","0","0","0","208","12","15","0","14/21 (67%)","1/7 (14%)","41%","8","18/41 (44%)","1/5 (20%)","4/8 (50%)","43%","7","7","0","3","0","0","0","0","0","0","11"
"Local - Juventus vs Bologna","2ND","16/04/2022","33","1","59%","0","3","15","0","3","0","212","6","4","0","0","4","1","8","3","10","5","1","2","0","0","3","3","184","16","28","0","16/21 (76%)","6/16 (38%)","65%","1","17/26 (65%)","9/14 (64%)","7/9 (78%)","33%","6","1","0","2","0","0","0","0","0","0","3"
"Visita - Juventus vs Bologna","2ND","16/04/2022","33","1","41%","0","1","5","3","2","0","153","3","2","2","2","1","0","3","1","2","3","1","0","1","0","0","0","113","9","17","0","8/26 (31%)","0/3 (0%)","35%","3","9/26 (35%)","5/14 (36%)","4/7 (57%)","67%","3","5","0","12","0","3","0","0","0","0","9"
"Local - Lazio vs Torino","ALL","16/04/2022","33","1","48%","0","2","10","2","9","10","469","18","12","1","0","4","0","3","3","5","5","1","1","0","0","2","0","397","17","52","0","25/41 (61%)","2/26 (8%)","49%","4","33/62 (53%)","11/27 (41%)","3/11 (27%)","72%","18","4","0","14","0","2","0","0","0","0","3"
"Visita - Lazio vs Torino","ALL","16/04/2022","33","1","52%","0","1","12","3","7","12","512","12","10","2","0","4","1","3","5","9","3","0","1","0","0","2","1","450","14","45","0","38/60 (63%)","8/19 (42%)","51%","10","29/62 (47%)","16/27 (59%)","7/15 (47%)","50%","12","11","0","33","0","3","0","0","0","0","8"
"Local - Lazio vs Torino","1ST","16/04/2022","33","0","50%","0","0","2","1","3","0","259","7","7","0","0","1","0","1","0","1","1","0","0","0","0","2","0","223","8","26","0","19/29 (66%)","0/13 (0%)","53%","2","14/24 (58%)","6/14 (43%)","0/3 (0%)","57%","7","0","0","7","0","1","0","0","0","0","2"
"Visita - Lazio vs Torino","1ST","16/04/2022","33","0","50%","0","1","5","1","4","0","260","5","4","0","0","1","1","3","1","4","1","0","1","0","0","1","0","234","6","22","0","17/25 (68%)","4/13 (31%)","47%","6","10/24 (42%)","8/14 (57%)","1/2 (50%)","20%","5","5","0","15","0","1","0","0","0","0","2"
"Local - Lazio vs Torino","2ND","16/04/2022","33","1","47%","0","2","8","1","6","0","210","11","5","1","0","3","0","2","3","4","4","1","1","0","0","0","0","174","9","26","0","6/12 (50%)","2/13 (15%)","47%","2","19/38 (50%)","5/13 (38%)","3/8 (38%)","82%","11","4","0","7","0","1","0","0","0","0","1"
"Visita - Lazio vs Torino","2ND","16/04/2022","33","1","53%","0","0","7","2","3","0","252","7","6","2","0","3","0","0","4","5","2","0","0","0","0","1","1","216","8","23","0","21/35 (60%)","4/6 (67%)","53%","4","19/38 (50%)","8/13 (62%)","6/13 (46%)","71%","7","6","0","18","0","2","0","0","0","0","6"
"Local - SSC Napoli vs AS Roma","ALL","18/04/2022","33","1","50%","0","1","9","5","5","21","413","19","10","4","0","4","0","2","3","5","4","1","0","0","0","3","1","345","14","44","0","28/54 (52%)","1/14 (7%)","44%","7","40/89 (45%)","9/23 (39%)","12/20 (60%)","53%","19","7","0","15","0","5","0","0","0","0","6"
"Visita - SSC Napoli vs AS Roma","ALL","18/04/2022","33","1","50%","0","4","8","3","5","12","423","15","21","2","1","6","1","2","0","8","0","0","4","4","0","1","1","352","22","60","0","36/62 (58%)","6/22 (27%)","56%","11","49/89 (55%)","14/23 (61%)","13/21 (62%)","53%","15","9","0","10","0","3","0","0","0","0","4"
"Local - SSC Napoli vs AS Roma","1ST","18/04/2022","33","1","57%","0","1","4","1","4","0","246","8","5","1","0","2","0","0","2","3","1","1","0","0","0","1","1","215","5","22","0","19/27 (70%)","1/9 (11%)","45%","2","21/46 (46%)","4/9 (44%)","8/13 (62%)","50%","8","2","0","10","0","1","0","0","0","0","1"
"Visita - SSC Napoli vs AS Roma","1ST","18/04/2022","33","0","43%","0","0","2","1","3","0","187","7","9","1","0","1","1","1","0","2","0","0","0","2","0","1","1","152","11","28","0","19/33 (58%)","2/9 (22%)","55%","6","25/46 (54%)","5/9 (56%)","9/11 (82%)","43%","7","3","0","9","0","1","0","0","0","0","0"
"Local - SSC Napoli vs AS Roma","2ND","18/04/2022","33","0","42%","0","0","5","4","1","0","167","11","5","3","0","2","0","2","1","2","3","0","0","0","0","2","0","130","9","22","0","9/27 (33%)","0/5 (0%)","42%","5","19/43 (44%)","5/14 (36%)","4/7 (57%)","55%","11","5","0","5","0","4","0","0","0","0","5"
"Visita - SSC Napoli vs AS Roma","2ND","18/04/2022","33","1","58%","0","4","6","2","2","0","236","8","12","1","1","5","0","1","0","6","0","0","4","2","0","0","0","200","11","32","0","17/29 (59%)","4/13 (31%)","58%","5","24/43 (56%)","9/14 (64%)","4/10 (40%)","63%","8","6","0","1","0","2","0","0","0","0","4"
"Local - Atalanta vs Hellas Verona","ALL","18/04/2022","33","1","56%","0","1","17","5","10","13","498","17","12","3","0","4","0","9","4","14","3","1","0","1","0","4","1","392","28","70","0","41/81 (51%)","9/33 (27%)","59%","14","46/85 (54%)","31/46 (67%)","17/24 (71%)","59%","17","8","0","6","0","5","0","0","0","0","7"
"Visita - Atalanta vs Hellas Verona","ALL","18/04/2022","33","2","44%","0","6","21","3","1","13","409","21","12","3","0","6","3","9","6","14","7","1","5","2","0","2","1","314","15","59","0","33/75 (44%)","4/9 (44%)","41%","9","39/85 (46%)","15/46 (33%)","6/14 (43%)","67%","21","8","0","31","0","3","0","0","0","0","11"
"Local - Atalanta vs Hellas Verona","1ST","18/04/2022","33","0","49%","0","0","10","2","5","0","217","6","5","2","0","2","0","5","3","8","2","0","0","1","0","2","1","158","11","31","0","18/43 (42%)","4/12 (33%)","57%","8","18/39 (46%)","18/24 (75%)","7/13 (54%)","50%","6","6","0","2","0","2","0","0","0","0","4"
"Visita - Atalanta vs Hellas Verona","1ST","18/04/2022","33","1","51%","0","2","10","2","0","0","238","14","7","2","0","3","2","5","2","5","5","1","1","1","0","1","0","179","7","33","0","16/38 (42%)","2/2 (100%)","43%","4","21/39 (54%)","6/24 (25%)","0/2 (0%)","64%","14","5","0","10","0","2","0","0","0","0","7"
"Local - Atalanta vs Hellas Verona","2ND","18/04/2022","33","1","63%","0","1","7","3","5","0","281","11","7","1","0","2","0","4","1","6","1","1","0","0","0","2","0","234","17","39","0","23/38 (61%)","5/21 (24%)","60%","6","28/46 (61%)","13/22 (59%)","10/11 (91%)","64%","11","2","0","4","0","3","0","0","0","0","3"
"Visita - Atalanta vs Hellas Verona","2ND","18/04/2022","33","1","37%","0","4","11","1","1","0","171","7","5","1","0","3","1","4","4","9","2","0","4","1","0","1","1","135","8","26","0","17/37 (46%)","2/7 (29%)","40%","5","18/46 (39%)","9/22 (41%)","6/12 (50%)","71%","7","3","0","21","0","1","0","0","0","0","4"
"Local - Torino vs Spezia","ALL","23/04/2022","34","2","56%","0","4","15","1","5","9","510","10","13","1","0","6","0","4","5","13","2","1","3","1","0","3","1","416","15","49","0","21/58 (36%)","4/16 (25%)","57%","2","28/47 (60%)","25/46 (54%)","5/9 (56%)","60%","10","12","0","19","0","1","0","0","0","0","8"
