Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - SSC Napoli vs Empoli","ALL","14/04/2025","32","3","63%","2.02","3","17","1","5","8","543","13","16","1","0","6","1","7","4","11","6","1","2","1","25","1","1","481","15","34","71/88 (81%)","44/66 (67%)","7/18 (39%)","57%","4","35/55 (64%)","14/31 (45%)","7/13 (54%)","69%","13","5","37","26","1","1","0.03","1","1","2","10"
"Visita - SSC Napoli vs Empoli","ALL","14/04/2025","32","0","37%","1.21","2","12","3","5","16","307","10","8","1","0","1","0","7","4","9","3","0","2","0","20","3","0","241","18","62","64/101 (63%)","26/59 (44%)","7/20 (35%)","43%","6","20/55 (36%)","17/31 (55%)","3/10 (30%)","40%","10","12","32","12","0","3","-1.45","1","2","0","11"
"Local - SSC Napoli vs Empoli","1ST","14/04/2025","32","1","66%","0.52","1","6","1","3","0","282","6","7","1","0","4","0","1","1","2","4","0","1","1","0","1","0","243","8","22","0","22/35 (63%)","2/10 (20%)","52%","2","17/24 (71%)","5/18 (28%)","4/5 (80%)","83%","6","1","22","11","0","1","0","0","0","0","7"
"Visita - SSC Napoli vs Empoli","1ST","14/04/2025","32","0","34%","0.88","1","7","3","3","0","142","3","5","0","0","1","0","4","2","5","2","0","1","0","0","1","0","109","9","29","0","15/31 (48%)","4/10 (40%)","48%","3","7/24 (29%)","13/18 (72%)","0/3 (0%)","33%","3","9","20","10","0","3","0","0","0","0","4"
"Local - SSC Napoli vs Empoli","2ND","14/04/2025","32","2","61%","1.50","2","11","0","2","0","261","7","9","0","0","2","1","6","3","9","2","1","1","0","0","0","1","238","7","12","0","22/31 (71%)","5/8 (63%)","61%","2","18/31 (58%)","9/13 (69%)","3/8 (38%)","57%","7","4","15","15","0","0","0","0","0","0","3"
"Visita - SSC Napoli vs Empoli","2ND","14/04/2025","32","0","39%","0.34","1","5","0","2","0","165","7","3","1","0","0","0","3","2","4","1","0","1","0","0","2","0","132","9","33","0","11/28 (39%)","3/10 (30%)","39%","3","13/31 (42%)","4/13 (31%)","3/7 (43%)","43%","7","3","12","2","0","0","0","0","0","0","7"
"Local - Lecce vs Como","ALL","19/04/2025","33","0","44%","0.67","0","14","2","9","18","277","15","14","3","0","7","0","3","4","7","7","0","0","0","16","4","2","204","22","46","52/88 (59%)","15/45 (33%)","6/30 (20%)","46%","13","34/77 (44%)","18/35 (51%)","6/15 (40%)","67%","15","6","43","20","1","2","-0.81","1","0","0","7"
"Visita - Lecce vs Como","ALL","19/04/2025","33","3","56%","1.34","4","10","7","4","14","380","22","18","5","0","5","0","4","1","7","3","3","1","2","15","2","3","301","16","65","85/120 (71%)","26/59 (44%)","1/9 (11%)","54%","7","43/77 (56%)","17/35 (49%)","6/14 (43%)","55%","22","5","48","38","0","7","0.96","2","2","0","6"
"Local - Lecce vs Como","1ST","19/04/2025","33","0","41%","0.18","0","6","2","5","0","129","8","6","2","0","3","0","1","2","4","2","0","0","0","0","1","1","93","9","23","0","9/22 (41%)","4/14 (29%)","47%","6","17/37 (46%)","9/18 (50%)","4/7 (57%)","63%","8","2","17","10","0","2","0","0","0","0","3"
"Visita - Lecce vs Como","1ST","19/04/2025","33","1","59%","0.90","2","5","3","4","0","202","9","10","2","0","3","0","2","0","3","2","1","1","2","0","0","1","166","7","34","0","12/27 (44%)","0/3 (0%)","53%","4","20/37 (54%)","9/18 (50%)","3/7 (43%)","44%","9","3","18","17","0","3","0","0","0","0","1"
"Local - Lecce vs Como","2ND","19/04/2025","33","0","47%","0.49","0","8","0","4","0","148","7","8","1","0","4","0","2","2","3","5","0","0","0","0","3","1","111","13","23","0","6/23 (26%)","2/16 (13%)","46%","7","17/40 (43%)","9/17 (53%)","2/8 (25%)","71%","7","4","26","10","0","0","0","0","0","0","4"
"Visita - Lecce vs Como","2ND","19/04/2025","33","2","53%","0.44","2","5","4","0","0","178","13","8","3","0","2","0","2","1","4","1","2","0","0","0","2","2","135","9","31","0","14/32 (44%)","1/6 (17%)","54%","3","23/40 (57%)","8/17 (47%)","3/7 (43%)","62%","13","2","30","21","0","4","0","0","0","0","5"
"Local - Monza vs SSC Napoli","ALL","19/04/2025","33","0","41%","0.86","1","8","4","6","18","352","13","11","4","0","0","0","5","3","4","4","0","1","1","10","1","0","288","11","38","42/70 (60%)","26/52 (50%)","2/16 (13%)","44%","2","27/55 (49%)","8/25 (32%)","3/8 (38%)","46%","13","10","43","26","1","4","0.15","1","2","0","11"
"Visita - Monza vs SSC Napoli","ALL","19/04/2025","33","1","59%","1.56","3","16","0","7","11","531","7","18","2","0","5","0","6","5","10","6","1","2","1","23","1","2","470","22","64","108/150 (72%)","39/53 (74%)","6/20 (30%)","56%","7","28/55 (51%)","17/25 (68%)","4/10 (40%)","86%","7","4","35","24","0","0","0.00","0","0","0","7"
"Local - Monza vs SSC Napoli","1ST","19/04/2025","33","0","38%","0.75","1","5","2","2","0","172","7","6","1","0","0","0","5","0","3","2","0","1","1","0","0","0","140","1","12","0","14/24 (58%)","1/5 (20%)","44%","0","14/23 (61%)","2/13 (15%)","1/3 (33%)","29%","7","2","21","14","0","2","0","0","0","0","7"
"Visita - Monza vs SSC Napoli","1ST","19/04/2025","33","0","62%","0.83","1","11","0","6","0","280","2","7","1","0","2","0","5","4","7","4","0","1","0","0","1","1","249","9","33","0","16/22 (73%)","4/12 (33%)","56%","3","9/23 (39%)","11/13 (85%)","1/5 (20%)","50%","2","4","16","9","0","0","0","0","0","0","4"
"Local - Monza vs SSC Napoli","2ND","19/04/2025","33","0","43%","0.11","0","3","2","4","0","180","6","5","3","0","0","0","0","3","1","2","0","0","0","0","1","0","148","10","26","0","12/28 (43%)","1/11 (9%)","43%","2","13/32 (41%)","6/12 (50%)","2/5 (40%)","67%","6","8","22","12","0","2","0","0","0","0","4"
"Visita - Monza vs SSC Napoli","2ND","19/04/2025","33","1","57%","0.73","2","5","0","1","0","251","5","11","1","0","3","0","1","1","3","2","1","1","1","0","0","1","221","13","31","0","23/31 (74%)","2/8 (25%)","57%","4","19/32 (59%)","6/12 (50%)","3/5 (60%)","100%","5","0","19","15","0","0","0","0","0","0","3"
"Local - AS Roma vs Hellas Verona","ALL","19/04/2025","33","1","55%","1.51","2","6","2","4","5","501","10","17","0","0","3","0","3","0","6","0","1","1","0","21","1","0","422","27","65","65/110 (59%)","17/52 (33%)","3/16 (19%)","47%","13","30/66 (45%)","17/34 (50%)","4/16 (25%)","40%","10","7","42","18","1","2","0.06","0","2","1","6"
"Visita - AS Roma vs Hellas Verona","ALL","19/04/2025","33","0","45%","0.51","0","8","1","6","17","408","25","5","2","0","2","0","4","2","5","3","0","0","0","22","1","3","322","23","44","74/100 (74%)","22/46 (48%)","2/22 (9%)","53%","7","36/66 (55%)","17/34 (50%)","6/9 (67%)","48%","25","7","49","24","0","1","0.05","1","0","0","10"
"Local - AS Roma vs Hellas Verona","1ST","19/04/2025","33","1","63%","1.37","2","4","1","2","0","309","6","7","0","0","3","0","1","0","4","0","1","1","0","0","0","0","266","13","41","0","11/30 (37%)","2/6 (33%)","47%","7","15/37 (41%)","12/21 (57%)","2/11 (18%)","50%","6","4","26","5","0","1","0","0","0","0","4"
"Visita - AS Roma vs Hellas Verona","1ST","19/04/2025","33","0","37%","0.36","0","5","1","2","0","176","16","3","1","0","1","0","3","1","4","1","0","0","0","0","1","1","131","12","13","0","9/22 (41%)","2/10 (20%)","53%","4","22/37 (59%)","9/21 (43%)","3/5 (60%)","44%","16","0","28","13","0","1","0","0","0","0","4"
"Local - AS Roma vs Hellas Verona","2ND","19/04/2025","33","0","46%","0.13","0","2","1","2","0","192","4","10","0","0","0","0","2","0","2","0","0","0","0","0","1","0","156","14","24","0","6/22 (27%)","1/10 (10%)","48%","6","15/29 (52%)","5/13 (38%)","2/5 (40%)","25%","4","3","16","13","0","1","0","0","0","0","2"
"Visita - AS Roma vs Hellas Verona","2ND","19/04/2025","33","0","54%","0.15","0","3","0","4","0","232","9","2","1","0","1","0","1","1","1","2","0","0","0","0","0","2","191","11","31","0","13/24 (54%)","0/12 (0%)","52%","3","14/29 (48%)","8/13 (62%)","3/4 (75%)","56%","9","7","21","11","0","0","0","0","0","0","6"
"Local - Empoli vs Venezia","ALL","20/04/2025","33","2","46%","1.16","1","11","5","2","18","294","13","15","2","0","4","0","5","2","5","6","1","0","0","23","1","1","214","23","63","81/122 (66%)","33/72 (46%)","5/21 (24%)","48%","7","33/64 (52%)","17/40 (43%)","5/10 (50%)","38%","13","14","36","27","0","5","1.12","1","2","1","9"
"Visita - Empoli vs Venezia","ALL","20/04/2025","33","2","54%","1.81","4","13","2","5","15","358","12","18","1","0","7","0","2","4","7","6","2","2","0","16","2","1","263","18","52","56/93 (60%)","27/58 (47%)","3/16 (19%)","52%","11","31/64 (48%)","23/40 (57%)","3/5 (60%)","50%","12","4","34","21","0","2","-0.51","1","0","1","11"
"Local - Empoli vs Venezia","1ST","20/04/2025","33","0","41%","0.09","0","3","4","2","0","146","3","8","0","0","0","0","1","2","1","2","0","0","0","0","0","1","106","12","23","0","18/39 (46%)","2/10 (20%)","52%","1","13/26 (50%)","11/20 (55%)","2/4 (50%)","33%","3","11","18","17","0","4","0","0","0","0","4"
"Visita - Empoli vs Venezia","1ST","20/04/2025","33","0","59%","0.70","1","6","0","3","0","215","3","11","0","0","4","0","1","1","3","3","0","1","0","0","2","0","166","8","33","0","15/29 (52%)","3/10 (30%)","48%","2","13/26 (50%)","9/20 (45%)","0/1 (0%)","100%","3","3","20","12","0","0","0","0","0","0","1"
"Local - Empoli vs Venezia","2ND","20/04/2025","33","2","51%","1.07","1","8","1","0","0","148","10","7","2","0","4","0","4","0","4","4","1","0","0","0","1","0","108","11","40","0","15/33 (45%)","3/11 (27%)","45%","6","20/38 (53%)","6/20 (30%)","3/6 (50%)","40%","10","3","18","10","0","1","0","0","0","0","5"
"Visita - Empoli vs Venezia","2ND","20/04/2025","33","2","49%","1.11","3","7","2","2","0","143","9","7","1","0","3","0","1","3","4","3","2","1","0","0","0","1","97","10","19","0","12/29 (41%)","0/6 (0%)","55%","9","18/38 (47%)","14/20 (70%)","3/4 (75%)","33%","9","1","14","9","0","2","0","0","0","0","10"
"Local - Bologna vs Inter","ALL","20/04/2025","33","1","48%","0.82","3","12","1","5","12","340","10","21","3","0","3","0","7","2","9","3","0","3","0","24","3","1","274","18","50","77/109 (71%)","30/59 (51%)","4/22 (18%)","47%","11","34/63 (54%)","17/45 (38%)","5/11 (45%)","40%","10","9","39","16","0","1","0.17","1","0","0","8"
"Visita - Bologna vs Inter","ALL","20/04/2025","33","0","52%","0.62","0","8","2","6","21","381","17","12","4","0","1","0","7","0","7","1","0","0","1","15","1","3","301","13","52","63/102 (62%)","17/53 (32%)","6/13 (46%)","53%","6","29/63 (46%)","28/45 (62%)","1/5 (20%)","59%","17","5","41","41","0","2","-0.15","0","1","0","11"
"Local - Bologna vs Inter","1ST","20/04/2025","33","0","45%","0.31","1","6","1","2","0","178","5","9","0","0","1","0","4","1","3","3","0","1","0","0","1","1","142","7","29","0","18/35 (51%)","0/6 (0%)","46%","6","16/29 (55%)","8/23 (35%)","3/5 (60%)","40%","5","7","25","4","0","1","0","0","0","0","4"
"Visita - Bologna vs Inter","1ST","20/04/2025","33","0","55%","0.39","0","5","1","4","0","218","8","6","1","0","1","0","4","0","4","1","0","0","1","0","1","2","179","6","25","0","10/24 (42%)","4/8 (50%)","54%","3","13/29 (45%)","15/23 (65%)","0/2 (0%)","63%","8","2","23","15","0","1","0","0","0","0","6"
"Local - Bologna vs Inter","2ND","20/04/2025","33","1","51%","0.51","2","6","0","3","0","162","5","12","3","0","2","0","3","1","6","0","0","2","0","0","2","0","132","11","21","0","12/24 (50%)","4/16 (25%)","48%","5","18/34 (53%)","9/22 (41%)","2/6 (33%)","40%","5","2","14","12","0","0","0","0","0","0","4"
"Visita - Bologna vs Inter","2ND","20/04/2025","33","0","49%","0.23","0","3","1","2","0","163","9","6","3","0","0","0","3","0","3","0","0","0","0","0","0","1","122","7","27","0","7/29 (24%)","2/5 (40%)","52%","3","16/34 (47%)","13/22 (59%)","1/3 (33%)","56%","9","3","18","26","0","1","0","0","0","0","5"
"Local - AC Milan vs Atalanta","ALL","20/04/2025","33","0","48%","0.65","0","12","1","7","8","488","16","7","0","0","1","0","6","5","3","9","0","0","3","12","1","2","421","14","46","75/107 (70%)","22/42 (52%)","3/16 (19%)","49%","6","30/60 (50%)","10/22 (45%)","7/15 (47%)","56%","16","5","54","18","1","1","-0.53","0","1","0","7"
"Visita - AC Milan vs Atalanta","ALL","20/04/2025","33","1","52%","1.82","2","11","1","5","7","530","14","8","1","0","2","0","5","4","10","1","1","1","0","23","2","1","467","13","54","127/160 (79%)","28/51 (55%)","5/17 (29%)","51%","9","30/60 (50%)","12/22 (55%)","8/15 (53%)","57%","14","5","51","18","0","1","0.06","0","0","2","9"
"Local - AC Milan vs Atalanta","1ST","20/04/2025","33","0","38%","0.22","0","2","0","2","0","207","2","3","0","0","1","0","1","0","1","1","0","0","2","0","0","2","180","7","18","0","11/22 (50%)","2/5 (40%)","42%","2","11/22 (50%)","2/9 (22%)","6/9 (67%)","50%","2","4","25","13","0","0","0","0","0","0","3"
"Visita - AC Milan vs Atalanta","1ST","20/04/2025","33","0","62%","0.24","0","3","1","2","0","335","5","5","0","0","0","0","3","0","3","0","0","0","0","0","2","1","304","6","34","0","22/28 (79%)","3/13 (23%)","58%","1","11/22 (50%)","7/9 (78%)","1/2 (50%)","40%","5","2","26","4","0","1","0","0","0","0","3"
"Local - AC Milan vs Atalanta","2ND","20/04/2025","33","0","59%","0.42","0","10","1","5","0","281","14","4","0","0","0","0","5","5","2","8","0","0","1","0","1","0","241","7","28","0","11/20 (55%)","1/11 (9%)","53%","4","19/38 (50%)","8/13 (62%)","1/6 (17%)","57%","14","1","29","5","0","1","0","0","0","0","4"
"Visita - AC Milan vs Atalanta","2ND","20/04/2025","33","1","41%","1.58","2","8","0","3","0","195","9","3","1","0","2","0","2","4","7","1","1","1","0","0","0","0","163","7","20","0","6/23 (26%)","2/4 (50%)","47%","8","19/38 (50%)","5/13 (38%)","7/13 (54%)","67%","9","3","25","14","0","0","0","0","0","0","6"
"Local - Cagliari vs Fiorentina","ALL","23/04/2025","33","1","48%","0.29","0","8","2","4","15","356","8","15","2","0","2","1","2","4","5","3","0","0","0","22","3","2","282","25","59","58/101 (57%)","31/61 (51%)","4/30 (13%)","43%","4","30/65 (46%)","4/14 (29%)","7/17 (41%)","63%","8","7","49","12","1","2","-0.12","0","0","0","5"
"Visita - Cagliari vs Fiorentina","ALL","23/04/2025","33","2","52%","0.74","1","8","1","4","15","419","14","15","2","0","4","1","1","3","5","3","1","0","0","14","2","1","351","12","44","41/70 (59%)","44/73 (60%)","1/9 (11%)","57%","6","35/65 (54%)","10/14 (71%)","7/9 (78%)","71%","14","4","44","52","0","1","-0.63","0","1","2","6"
"Local - Cagliari vs Fiorentina","1ST","23/04/2025","33","1","42%","0.20","0","5","1","3","0","139","5","7","0","0","1","1","1","3","5","0","0","0","0","0","0","1","101","9","26","0","18/30 (60%)","3/15 (20%)","47%","1","16/30 (53%)","2/8 (25%)","4/9 (44%)","40%","5","3","25","7","0","1","0","0","0","0","3"
"Visita - Cagliari vs Fiorentina","1ST","23/04/2025","33","1","58%","0.59","0","6","0","2","0","213","6","6","0","0","2","1","1","3","3","3","0","0","0","0","1","1","179","6","22","0","24/37 (65%)","0/3 (0%)","53%","4","14/30 (47%)","6/8 (75%)","2/3 (67%)","83%","6","2","20","22","0","0","0","0","0","0","3"
"Local - Cagliari vs Fiorentina","2ND","23/04/2025","33","0","52%","0.09","0","3","1","1","0","217","3","8","2","0","1","0","1","1","0","3","0","0","0","0","3","1","181","16","33","0","13/31 (42%)","1/15 (7%)","39%","3","14/35 (40%)","2/6 (33%)","3/8 (38%)","100%","3","4","24","5","0","1","0","0","0","0","2"
"Visita - Cagliari vs Fiorentina","2ND","23/04/2025","33","1","48%","0.15","1","2","1","2","0","206","8","9","2","0","2","0","0","0","2","0","1","0","0","0","1","0","172","6","22","0","20/36 (56%)","1/6 (17%)","61%","2","21/35 (60%)","4/6 (67%)","5/6 (83%)","63%","8","2","24","30","0","1","0","0","0","0","3"
"Local - Genoa vs Lazio","ALL","23/04/2025","33","0","38%","0.65","0","8","4","6","16","315","14","10","3","1","4","0","4","0","6","2","0","0","0","21","3","0","255","12","38","52/78 (67%)","20/37 (54%)","6/25 (24%)","52%","6","27/57 (47%)","15/24 (63%)","3/8 (38%)","43%","14","3","36","24","0","4","-0.33","1","0","0","8"
"Visita - Genoa vs Lazio","ALL","23/04/2025","33","2","62%","1.10","1","15","4","8","10","525","11","16","1","1","6","0","6","3","9","6","0","1","1","29","5","2","469","17","72","134/168 (80%)","25/46 (54%)","8/22 (36%)","48%","8","30/57 (53%)","9/24 (38%)","4/10 (40%)","73%","11","6","38","23","1","4","1.13","2","3","0","5"
"Local - Genoa vs Lazio","1ST","23/04/2025","33","0","43%","0.24","0","4","4","2","0","168","5","6","0","1","2","0","2","0","3","1","0","0","0","0","3","0","134","4","18","0","11/19 (58%)","1/9 (11%)","53%","5","14/31 (45%)","12/18 (67%)","3/6 (50%)","40%","5","0","18","16","0","4","0","0","0","0","5"
"Visita - Genoa vs Lazio","1ST","23/04/2025","33","1","57%","0.69","0","13","2","6","0","223","8","6","1","0","5","0","5","3","7","6","0","0","0","0","2","2","196","7","28","0","10/21 (48%)","5/15 (33%)","47%","4","17/31 (55%)","6/18 (33%)","3/4 (75%)","63%","8","3","19","13","0","2","0","0","0","0","3"
"Local - Genoa vs Lazio","2ND","23/04/2025","33","0","35%","0.41","0","4","0","4","0","147","9","4","3","0","2","0","2","0","3","1","0","0","0","0","0","0","121","8","20","0","9/18 (50%)","5/16 (31%)","50%","1","13/26 (50%)","3/6 (50%)","0/2 (0%)","44%","9","3","18","8","0","0","0","0","0","0","3"
"Visita - Genoa vs Lazio","2ND","23/04/2025","33","1","65%","0.41","1","2","2","2","0","302","3","10","0","1","1","0","1","0","2","0","0","1","1","0","3","0","273","10","44","0","15/25 (60%)","3/7 (43%)","50%","4","13/26 (50%)","3/6 (50%)","1/6 (17%)","100%","3","3","19","10","0","2","0","0","0","0","2"
"Local - Parma vs Juventus","ALL","23/04/2025","33","1","34%","0.60","1","6","2","4","9","275","21","10","2","0","3","0","2","1","4","2","1","0","0","8","0","1","212","9","39","31/66 (47%)","27/57 (47%)","3/12 (25%)","51%","9","32/62 (52%)","19/38 (50%)","2/6 (33%)","57%","21","11","48","38","0","2","0.22","0","6","1","10"
"Visita - Parma vs Juventus","ALL","23/04/2025","33","0","66%","0.77","0","16","2","9","10","522","13","9","3","0","2","0","6","8","10","6","0","0","1","40","4","3","453","24","58","154/194 (79%)","23/40 (57%)","6/37 (16%)","49%","13","30/62 (48%)","19/38 (50%)","8/16 (50%)","77%","13","2","58","20","1","2","-0.51","0","1","0","4"
"Local - Parma vs Juventus","1ST","23/04/2025","33","1","42%","0.45","1","4","0","4","0","163","9","4","1","0","2","0","1","1","3","1","1","0","0","0","0","1","135","4","18","0","17/27 (63%)","3/12 (25%)","56%","5","15/28 (54%)","17/29 (59%)","2/3 (67%)","56%","9","5","24","15","0","0","0","0","0","0","4"
"Visita - Parma vs Juventus","1ST","23/04/2025","33","0","58%","0.32","0","5","1","3","0","229","6","3","0","0","0","0","3","2","2","3","0","0","1","0","1","2","197","13","29","0","13/24 (54%)","1/17 (6%)","44%","6","13/28 (46%)","12/29 (41%)","4/7 (57%)","83%","6","1","25","13","0","1","0","0","0","0","2"
"Local - Parma vs Juventus","2ND","23/04/2025","33","0","27%","0.14","0","2","2","0","0","112","12","6","1","0","1","0","1","0","1","1","0","0","0","0","0","0","77","5","21","0","10/30 (33%)","0/0 (0%)","44%","4","17/34 (50%)","2/9 (22%)","0/3 (0%)","58%","12","6","24","23","0","2","0","0","0","0","6"
"Visita - Parma vs Juventus","2ND","23/04/2025","33","0","73%","0.45","0","11","1","6","0","293","7","6","3","0","2","0","3","6","8","3","0","0","0","0","3","1","256","11","29","0","10/16 (63%)","5/20 (25%)","56%","7","17/34 (50%)","7/9 (78%)","4/9 (44%)","71%","7","1","33","7","0","1","0","0","0","0","2"
"Local - Torino vs Udinese","ALL","23/04/2025","33","2","44%","0.92","1","10","6","8","11","328","18","13","2","0","4","0","3","3","5","5","1","0","0","11","3","1","257","21","44","43/78 (55%)","18/52 (35%)","2/18 (11%)","58%","4","33/59 (56%)","18/29 (62%)","4/15 (27%)","50%","18","8","36","27","1","6","1.64","0","1","1","6"
"Visita - Torino vs Udinese","ALL","23/04/2025","33","0","56%","1.13","1","10","2","7","13","421","15","11","2","0","6","0","2","2","6","4","0","1","1","24","0","2","347","18","53","68/108 (63%)","42/70 (60%)","3/20 (15%)","42%","4","26/59 (44%)","11/29 (38%)","4/18 (22%)","60%","15","8","37","22","1","2","-0.60","0","1","1","5"
"Local - Torino vs Udinese","1ST","23/04/2025","33","1","50%","0.77","1","6","0","6","0","198","9","4","1","0","3","0","1","2","4","2","1","0","0","0","0","1","168","10","24","0","9/25 (36%)","2/10 (20%)","54%","2","14/25 (56%)","5/10 (50%)","2/6 (33%)","67%","9","4","16","9","0","0","0","0","0","0","2"
"Visita - Torino vs Udinese","1ST","23/04/2025","33","0","50%","0.04","0","1","2","2","0","203","6","5","0","0","0","0","0","1","1","0","0","0","0","0","0","2","169","11","23","0","26/39 (67%)","0/6 (0%)","46%","2","11/25 (44%)","5/10 (50%)","1/8 (13%)","50%","6","2","15","12","0","2","0","0","0","0","3"
"Local - Torino vs Udinese","2ND","23/04/2025","33","1","38%","0.15","0","4","6","2","0","130","9","9","1","0","1","0","2","1","1","3","0","0","0","0","3","0","89","11","20","0","9/27 (33%)","0/8 (0%)","60%","2","19/34 (56%)","13/19 (68%)","2/9 (22%)","33%","9","4","20","18","0","6","0","0","0","0","4"
"Visita - Torino vs Udinese","2ND","23/04/2025","33","0","62%","1.09","1","9","0","5","0","218","9","6","2","0","6","0","2","1","5","4","0","1","1","0","0","0","178","7","30","0","16/31 (52%)","3/14 (21%)","40%","2","15/34 (44%)","6/19 (32%)","3/10 (30%)","67%","9","6","22","10","0","0","0","0","0","0","2"
"Local - Como vs Genoa","ALL","27/04/2025","34","1","53%","1.31","3","14","1","6","19","461","20","15","2","0","3","0","8","3","7","7","1","2","0","25","1","1","383","19","68","128/167 (77%)","15/42 (36%)","3/13 (23%)","49%","11","39/82 (48%)","13/24 (54%)","4/17 (24%)","60%","20","7","58","21","1","1","0.41","0","1","0","5"
"Visita - Como vs Genoa","ALL","27/04/2025","34","0","47%","1.28","1","4","2","3","15","411","24","19","1","0","1","1","3","0","2","2","0","1","0","10","2","1","337","17","46","39/68 (57%)","25/56 (45%)","2/12 (17%)","51%","7","43/82 (52%)","11/24 (46%)","4/17 (24%)","46%","24","14","50","16","0","2","-0.06","1","1","0","10"
"Local - Como vs Genoa","1ST","27/04/2025","34","0","53%","0.89","2","9","0","4","0","259","8","4","1","0","2","0","5","2","4","5","0","2","0","0","0","1","224","10","44","0","7/18 (39%)","2/11 (18%)","48%","5","16/36 (44%)","4/6 (67%)","4/10 (40%)","63%","8","4","27","9","0","0","0","0","0","0","4"
"Visita - Como vs Genoa","1ST","27/04/2025","34","0","47%","1.20","1","3","2","0","0","231","11","8","0","0","0","1","3","0","2","1","0","1","0","0","1","1","196","7","18","0","12/25 (48%)","0/2 (0%)","52%","3","20/36 (56%)","2/6 (33%)","3/8 (38%)","36%","11","7","27","7","0","2","0","0","0","0","5"
"Local - Como vs Genoa","2ND","27/04/2025","34","1","52%","0.42","1","5","1","2","0","202","12","11","1","0","1","0","3","1","3","2","1","0","0","0","1","0","159","9","24","0","8/24 (33%)","1/2 (50%)","50%","6","23/46 (50%)","9/18 (50%)","0/7 (0%)","58%","12","3","31","12","0","1","0","0","0","0","1"
"Visita - Como vs Genoa","2ND","27/04/2025","34","0","48%","0.08","0","1","0","3","0","180","13","11","1","0","1","0","0","0","0","1","0","0","0","0","1","0","141","10","28","0","13/31 (42%)","2/10 (20%)","50%","4","23/46 (50%)","9/18 (50%)","1/9 (11%)","54%","13","7","23","9","0","0","0","0","0","0","5"
"Local - Venezia vs AC Milan","ALL","27/04/2025","34","0","50%","1.22","0","15","0","7","14","404","21","13","1","0","2","0","8","5","10","5","0","0","0","31","3","2","345","25","47","82/114 (72%)","11/26 (42%)","7/21 (33%)","43%","11","46/99 (46%)","5/21 (24%)","13/26 (50%)","76%","21","11","51","8","1","0","-0.61","0","0","0","6"
"Visita - Venezia vs AC Milan","ALL","27/04/2025","34","2","50%","1.61","3","11","2","2","13","417","24","14","0","0","2","0","5","4","8","3","2","1","1","20","2","2","350","17","29","49/71 (69%)","30/50 (60%)","2/4 (50%)","57%","13","53/99 (54%)","16/21 (76%)","16/24 (67%)","63%","24","6","55","33","1","2","0.41","0","0","0","9"
"Local - Venezia vs AC Milan","1ST","27/04/2025","34","0","45%","0.74","0","8","0","3","0","187","9","7","0","0","2","0","5","1","5","3","0","0","0","0","2","2","161","9","19","0","7/15 (47%)","4/10 (40%)","45%","6","24/47 (51%)","2/11 (18%)","8/13 (62%)","78%","9","8","28","3","0","0","0","0","0","0","1"
"Visita - Venezia vs AC Milan","1ST","27/04/2025","34","1","55%","0.59","1","2","2","1","0","243","11","6","0","0","1","0","1","0","1","1","1","0","0","0","0","2","207","7","11","0","17/26 (65%)","0/1 (0%)","55%","5","23/47 (49%)","9/11 (82%)","6/10 (60%)","73%","11","2","27","9","0","2","0","0","0","0","3"
"Local - Venezia vs AC Milan","2ND","27/04/2025","34","0","56%","0.49","0","7","0","4","0","217","12","6","1","0","0","0","3","4","5","2","0","0","0","0","1","0","184","16","28","0","4/11 (36%)","3/11 (27%)","40%","5","22/52 (42%)","3/10 (30%)","5/13 (38%)","75%","12","3","23","5","0","0","0","0","0","0","5"
"Visita - Venezia vs AC Milan","2ND","27/04/2025","34","1","44%","1.02","2","9","0","1","0","174","13","8","0","0","1","0","4","4","7","2","1","1","1","0","2","0","143","10","18","0","13/24 (54%)","2/3 (67%)","60%","8","30/52 (58%)","7/10 (70%)","10/14 (71%)","54%","13","4","28","24","0","0","0","0","0","0","6"
"Local - Fiorentina vs Empoli","ALL","27/04/2025","34","2","53%","0.79","1","6","4","1","16","405","9","18","3","0","3","0","2","1","4","2","1","0","1","13","2","3","315","17","40","65/88 (74%)","19/64 (30%)","3/6 (50%)","49%","18","33/77 (43%)","19/30 (63%)","7/16 (44%)","56%","9","7","43","42","1","4","-0.29","0","1","0","13"
"Visita - Fiorentina vs Empoli","ALL","27/04/2025","34","1","47%","0.38","1","8","1","6","18","336","27","16","2","1","5","0","2","1","2","6","1","0","0","11","3","1","246","21","62","58/110 (53%)","22/65 (34%)","5/24 (21%)","51%","6","44/77 (57%)","11/30 (37%)","2/5 (40%)","52%","27","4","41","11","0","1","-0.29","1","0","0","6"
