Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Torino vs Hellas Verona","1ST","11/04/2026","32","1","56%","0.74","2","8","0","2","7","226","8","4","1","0","1","1","3","4","3","5","1","1","0","0","2","1","182","7","40","0","12/36 (33%)","1/11 (9%)","49%","5","16/29 (55%)","8/20 (40%)","4/5 (80%)","63%","8","7","23","7","0","0","0","0","0","0","6"
"Local - Torino vs Hellas Verona","2ND","11/04/2026","32","1","50%","0.76","1","5","3","2","9","175","6","10","0","0","1","0","3","1","2","3","1","0","0","0","1","1","130","5","19","0","16/28 (57%)","1/6 (17%)","53%","3","16/34 (47%)","16/26 (62%)","3/8 (38%)","50%","6","2","15","21","0","3","0","0","0","0","6"
"Visita - Torino vs Hellas Verona","2ND","11/04/2026","32","0","50%","0.74","2","10","0","4","10","170","8","9","3","0","3","0","3","4","7","3","0","2","0","0","1","0","125","14","31","0","4/22 (18%)","5/16 (31%)","47%","6","18/34 (53%)","10/26 (38%)","4/4 (100%)","75%","8","3","20","8","0","0","0","0","0","0","4"
"Local - AC Milan vs Udinese","ALL","11/04/2026","32","0","63%","2.08","2","20","4","4","9","558","22","14","1","0","3","1","8","9","14","6","0","2","0","33","3","0","493","25","62","119/159 (75%)","14/31 (45%)","7/20 (35%)","58%","10","52/88 (59%)","6/12 (50%)","17/28 (61%)","45%","22","6","43","21","2","4","-1.27","0","1","0","8"
"Visita - AC Milan vs Udinese","ALL","11/04/2026","32","3","37%","1.40","2","12","3","3","14","326","21","9","1","0","6","1","4","2","8","4","1","1","0","23","1","0","269","11","40","79/108 (73%)","22/43 (51%)","3/11 (27%)","42%","15","36/88 (41%)","6/12 (50%)","7/14 (50%)","81%","21","16","46","23","2","3","0.42","1","0","0","13"
"Local - AC Milan vs Udinese","1ST","11/04/2026","32","0","66%","1.05","1","8","2","1","5","273","15","7","1","0","0","0","4","4","7","1","0","1","0","0","2","0","239","12","31","0","7/16 (44%)","4/10 (40%)","62%","4","30/46 (65%)","1/4 (25%)","9/14 (64%)","47%","15","4","22","9","0","2","0","0","0","0","5"
"Visita - AC Milan vs Udinese","1ST","11/04/2026","32","2","34%","1.11","2","6","0","1","7","140","9","5","0","0","3","1","2","1","4","2","1","1","0","0","1","0","115","9","15","0","10/17 (59%)","3/8 (38%)","38%","11","16/46 (35%)","3/4 (75%)","3/7 (43%)","78%","9","11","22","10","0","0","0","0","0","0","6"
"Local - AC Milan vs Udinese","2ND","11/04/2026","32","0","61%","1.03","1","12","2","3","4","285","7","7","0","0","3","1","4","5","7","5","0","1","0","0","1","0","254","13","31","0","7/15 (47%)","3/10 (30%)","54%","6","22/42 (52%)","5/8 (63%)","8/14 (57%)","43%","7","2","21","12","0","2","0","0","0","0","3"
"Visita - AC Milan vs Udinese","2ND","11/04/2026","32","1","39%","0.29","0","6","3","2","7","186","12","4","1","0","3","0","2","1","4","2","0","0","0","0","0","0","154","2","25","0","12/26 (46%)","0/3 (0%)","46%","4","20/42 (48%)","3/8 (38%)","4/7 (57%)","83%","12","5","24","13","0","3","0","0","0","0","7"
"Local - Atalanta vs Juventus","ALL","11/04/2026","32","0","56%","1.68","3","22","1","13","7","513","12","11","1","0","3","1","11","8","14","8","0","3","0","38","3","3","441","17","50","118/157 (75%)","17/40 (43%)","8/24 (33%)","50%","8","31/65 (48%)","20/36 (56%)","8/22 (36%)","67%","12","9","44","11","0","1","-0.62","0","0","1","12"
"Visita - Atalanta vs Juventus","ALL","11/04/2026","32","1","44%","0.61","2","7","3","2","11","419","22","7","3","0","2","0","3","2","5","2","1","1","1","16","0","1","342","17","42","55/80 (69%)","20/58 (34%)","0/6 (0%)","50%","7","34/65 (52%)","16/36 (44%)","5/10 (50%)","50%","22","7","46","36","1","3","0.79","1","0","2","9"
"Local - Atalanta vs Juventus","1ST","11/04/2026","32","0","44%","0.75","1","10","1","4","2","204","5","2","0","0","1","1","6","3","7","3","0","1","0","0","1","2","166","10","26","0","8/22 (36%)","3/7 (43%)","43%","3","8/22 (36%)","7/13 (54%)","1/7 (14%)","80%","5","4","20","5","0","1","0","0","0","0","5"
"Visita - Atalanta vs Juventus","1ST","11/04/2026","32","0","56%","0.28","1","3","1","2","2","258","9","2","0","0","1","0","1","1","2","1","0","1","1","0","0","0","219","8","22","0","10/31 (32%)","0/3 (0%)","57%","5","14/22 (64%)","6/13 (46%)","3/3 (100%)","44%","9","3","16","18","0","1","0","0","0","0","6"
"Local - Atalanta vs Juventus","2ND","11/04/2026","32","0","67%","0.94","2","12","0","9","5","309","7","9","1","0","2","0","5","5","7","5","0","2","0","0","2","1","275","7","24","0","9/18 (50%)","5/17 (29%)","55%","5","23/43 (53%)","13/23 (57%)","7/15 (47%)","57%","7","5","24","6","0","0","0","0","0","0","7"
"Visita - Atalanta vs Juventus","2ND","11/04/2026","32","1","33%","0.33","1","4","2","0","9","161","13","5","3","0","1","0","2","1","3","1","1","0","0","0","0","1","123","9","20","0","10/27 (37%)","0/3 (0%)","45%","2","20/43 (47%)","10/23 (43%)","2/7 (29%)","54%","13","4","30","18","0","2","0","0","0","0","3"
"Local - Genoa vs Sassuolo","ALL","12/04/2026","32","2","52%","1.18","1","14","5","5","9","440","15","14","2","1","7","0","4","3","6","8","1","0","1","18","6","1","378","11","53","75/112 (67%)","29/46 (63%)","3/15 (20%)","49%","5","30/58 (52%)","5/13 (38%)","2/10 (20%)","53%","15","9","37","12","0","5","0.38","1","0","0","14"
"Visita - Genoa vs Sassuolo","ALL","12/04/2026","32","1","48%","1.24","1","15","5","3","14","411","13","9","3","1","6","0","7","2","9","6","1","0","0","17","1","1","349","15","37","70/96 (73%)","17/39 (44%)","6/11 (55%)","51%","6","28/58 (48%)","8/13 (62%)","6/15 (40%)","54%","13","9","38","20","1","5","0.54","2","1","2","5"
"Local - Genoa vs Sassuolo","1ST","12/04/2026","32","1","59%","0.47","0","11","4","3","5","252","6","6","2","1","5","0","3","3","5","6","0","0","0","0","2","0","215","7","28","0","16/25 (64%)","3/7 (43%)","57%","1","13/22 (59%)","3/6 (50%)","1/2 (50%)","50%","6","4","24","8","0","4","0","0","0","0","5"
"Visita - Genoa vs Sassuolo","1ST","12/04/2026","32","0","41%","0.41","0","10","4","2","6","172","1","5","2","1","4","0","5","1","6","4","0","0","0","0","0","0","137","10","16","0","9/22 (41%)","4/6 (67%)","43%","3","9/22 (41%)","3/6 (50%)","3/6 (50%)","100%","1","4","19","9","0","4","0","0","0","0","4"
"Local - Genoa vs Sassuolo","2ND","12/04/2026","32","1","44%","0.71","1","3","1","2","4","188","9","8","0","0","2","0","1","1","1","2","1","0","1","0","4","1","163","4","25","0","13/21 (62%)","0/8 (0%)","44%","5","17/36 (47%)","2/7 (29%)","1/8 (13%)","56%","9","5","13","4","0","1","0","0","0","0","9"
"Visita - Genoa vs Sassuolo","2ND","12/04/2026","32","1","56%","0.82","1","5","1","1","8","239","12","4","1","0","2","0","2","1","3","2","1","0","0","0","1","1","212","5","21","0","8/17 (47%)","2/5 (40%)","56%","3","19/36 (53%)","5/7 (71%)","3/9 (33%)","50%","12","5","19","11","0","1","0","0","0","0","1"
"Local - Parma vs SSC Napoli","ALL","12/04/2026","32","1","26%","0.19","0","3","4","3","4","246","15","8","1","0","2","0","0","1","1","2","0","0","0","7","1","2","178","13","46","27/61 (44%)","15/53 (28%)","1/7 (14%)","44%","7","25/51 (49%)","9/26 (35%)","2/9 (22%)","60%","15","7","45","40","0","4","0.31","1","5","2","11"
"Visita - Parma vs SSC Napoli","ALL","12/04/2026","32","1","74%","1.22","1","20","1","7","8","715","14","4","0","0","6","0","6","8","16","4","0","1","1","64","0","2","657","17","81","293/339 (86%)","21/29 (72%)","11/37 (30%)","56%","6","26/51 (51%)","17/26 (65%)","8/17 (47%)","43%","14","6","50","14","0","1","-0.68","0","2","0","3"
"Local - Parma vs SSC Napoli","1ST","12/04/2026","32","1","28%","0.14","0","1","1","1","2","140","6","4","0","0","1","0","0","0","1","0","0","0","0","0","0","1","108","10","24","0","10/24 (42%)","1/3 (0%)","44%","4","10/22 (45%)","5/12 (42%)","1/4 (25%)","50%","6","5","27","17","0","1","0","0","0","0","2"
"Visita - Parma vs SSC Napoli","1ST","12/04/2026","32","0","72%","0.28","0","5","0","2","4","369","8","2","0","0","2","0","0","3","4","1","0","0","1","0","0","2","340","6","46","0","10/12 (83%)","4/13 (31%)","56%","2","12/22 (55%)","7/12 (58%)","2/6 (33%)","38%","8","2","27","6","0","0","0","0","0","0","1"
"Local - Parma vs SSC Napoli","2ND","12/04/2026","32","0","23%","0.06","0","2","3","2","2","106","9","4","1","0","1","0","0","1","0","2","0","0","0","0","1","1","70","3","22","0","5/29 (17%)","1/4 (25%)","44%","3","15/29 (52%)","4/14 (29%)","2/5 (40%)","67%","9","2","18","23","0","3","0","0","0","0","9"
"Visita - Parma vs SSC Napoli","2ND","12/04/2026","32","1","77%","0.94","1","15","1","5","4","346","6","2","0","0","4","0","6","5","12","3","0","1","0","0","0","0","317","11","35","0","11/17 (65%)","7/24 (29%)","56%","4","14/29 (48%)","10/14 (71%)","6/11 (55%)","50%","6","4","23","8","0","1","0","0","0","0","2"
"Local - Bologna vs Lecce","ALL","12/04/2026","32","2","64%","2.16","4","12","1","8","15","493","12","19","0","0","4","1","5","3","9","3","2","2","1","23","3","4","418","27","57","90/124 (73%)","35/68 (51%)","3/22 (14%)","60%","7","37/61 (61%)","18/31 (58%)","6/10 (60%)","75%","12","10","37","27","0","1","0.13","1","0","0","4"
"Visita - Bologna vs Lecce","ALL","12/04/2026","32","0","36%","0.32","1","6","2","6","19","267","11","15","2","0","1","0","3","2","2","4","0","1","2","11","1","0","191","18","33","23/49 (47%)","28/60 (47%)","2/17 (12%)","40%","7","24/61 (39%)","13/31 (42%)","2/7 (29%)","64%","11","9","39","33","0","2","-0.60","0","0","0","5"
"Local - Bologna vs Lecce","1ST","12/04/2026","32","1","70%","1.49","3","7","1","3","5","318","6","12","0","0","2","1","5","0","5","2","1","2","0","0","3","2","281","12","35","0","21/39 (54%)","2/10 (20%)","67%","2","20/30 (67%)","10/15 (67%)","2/5 (40%)","83%","6","4","18","9","0","1","0","0","0","0","1"
"Visita - Bologna vs Lecce","1ST","12/04/2026","32","0","30%","0.23","1","3","1","2","12","130","5","5","2","0","1","0","1","1","0","3","0","1","1","0","0","0","100","3","16","0","15/30 (50%)","0/6 (0%)","33%","3","10/30 (33%)","5/15 (33%)","1/4 (25%)","60%","5","4","20","14","0","1","0","0","0","0","5"
"Local - Bologna vs Lecce","2ND","12/04/2026","32","1","56%","0.67","1","5","0","5","10","175","6","7","0","0","2","0","0","3","4","1","1","0","1","0","0","2","137","15","22","0","14/29 (48%)","1/12 (8%)","53%","5","17/31 (55%)","8/16 (50%)","4/5 (80%)","67%","6","6","19","18","0","0","0","0","0","0","3"
"Visita - Bologna vs Lecce","2ND","12/04/2026","32","0","44%","0.09","0","3","1","4","7","137","6","10","0","0","0","0","2","1","2","1","0","0","1","0","1","0","91","15","17","0","13/30 (43%)","2/11 (18%)","47%","4","14/31 (45%)","8/16 (50%)","1/3 (33%)","67%","6","5","19","19","0","1","0","0","0","0","0"
"Local - Como vs Inter","ALL","12/04/2026","32","3","60%","3.12","4","24","2","1","12","485","7","16","3","0","8","1","9","7","16","8","2","2","0","33","7","2","421","19","54","113/144 (78%)","23/46 (50%)","5/18 (28%)","48%","9","34/70 (49%)","9/20 (45%)","11/19 (58%)","86%","7","6","43","7","0","2","-1.51","0","2","0","1"
"Visita - Como vs Inter","ALL","12/04/2026","32","4","40%","0.88","3","7","5","1","17","325","17","12","7","0","5","0","1","1","5","2","2","1","0","9","2","4","261","12","37","39/64 (61%)","17/47 (36%)","3/9 (33%)","52%","4","36/70 (51%)","11/20 (55%)","7/10 (70%)","59%","17","10","37","23","2","5","-0.49","1","0","0","11"
"Local - Como vs Inter","1ST","12/04/2026","32","2","51%","0.81","1","11","1","1","6","221","4","6","1","0","4","0","3","4","6","5","1","0","0","0","3","2","197","10","28","0","12/24 (50%)","1/4 (25%)","39%","7","16/37 (43%)","0/4 (0%)","6/11 (55%)","75%","4","4","26","4","0","1","0","0","0","0","0"
"Visita - Como vs Inter","1ST","12/04/2026","32","1","49%","0.17","0","1","2","1","6","208","12","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","182","10","18","0","11/22 (50%)","2/7 (29%)","61%","3","21/37 (57%)","4/4 (100%)","3/4 (75%)","50%","12","3","17","5","0","2","0","0","0","0","3"
"Local - Como vs Inter","2ND","12/04/2026","32","1","70%","2.31","3","13","1","0","6","264","3","10","2","0","4","1","6","3","10","3","1","2","0","0","4","0","224","9","26","0","11/22 (50%)","4/14 (29%)","55%","2","18/33 (55%)","9/16 (56%)","5/8 (63%)","100%","3","2","17","3","0","1","0","0","0","0","1"
"Visita - Como vs Inter","2ND","12/04/2026","32","3","30%","0.71","3","6","3","0","11","117","5","6","7","0","4","0","1","1","4","2","2","1","0","0","2","4","79","2","19","0","6/25 (24%)","1/2 (50%)","45%","1","15/33 (45%)","7/16 (44%)","4/6 (67%)","80%","5","7","20","18","0","3","0","0","0","0","8"
"Local - Fiorentina vs Lazio","ALL","13/04/2026","32","1","34%","0.61","0","8","6","5","10","350","13","10","3","0","2","0","4","2","4","4","0","0","1","13","1","0","291","21","23","49/70 (70%)","28/52 (54%)","6/14 (43%)","56%","10","25/45 (56%)","19/33 (58%)","3/4 (75%)","54%","13","4","38","25","1","6","1.83","1","1","1","9"
"Visita - Fiorentina vs Lazio","ALL","13/04/2026","32","0","66%","1.33","2","13","1","6","10","674","11","10","2","0","6","0","3","4","8","5","0","2","0","24","2","0","620","9","64","135/165 (82%)","16/26 (62%)","6/22 (27%)","44%","8","20/45 (44%)","14/33 (42%)","3/8 (38%)","82%","11","7","40","17","0","1","0.05","1","0","0","6"
"Local - Fiorentina vs Lazio","1ST","13/04/2026","32","1","36%","0.22","0","4","4","1","6","206","5","5","1","0","1","0","2","1","1","3","0","0","1","0","0","0","182","7","9","0","18/28 (64%)","4/9 (44%)","58%","2","11/17 (65%)","8/16 (50%)","1/1 (100%)","40%","5","1","22","12","0","4","0","0","0","0","2"
"Visita - Fiorentina vs Lazio","1ST","13/04/2026","32","0","64%","0.65","2","5","0","2","5","380","2","6","0","0","4","0","0","1","3","2","0","2","0","0","1","0","354","4","29","0","7/13 (54%)","1/8 (13%)","42%","3","6/17 (35%)","8/16 (50%)","1/3 (33%)","100%","2","1","22","9","0","0","0","0","0","0","2"
"Local - Fiorentina vs Lazio","2ND","13/04/2026","32","0","33%","0.40","0","4","2","4","4","144","8","5","2","0","1","0","2","1","3","1","0","0","0","0","1","0","109","14","14","0","10/24 (42%)","2/5 (40%)","56%","8","14/28 (50%)","11/17 (65%)","2/3 (67%)","63%","8","3","16","13","0","2","0","0","0","0","7"
"Visita - Fiorentina vs Lazio","2ND","13/04/2026","32","0","67%","0.68","0","8","1","4","5","294","9","4","2","0","2","0","3","3","5","3","0","0","0","0","1","0","266","5","35","0","9/13 (69%)","5/14 (36%)","44%","5","14/28 (50%)","6/17 (35%)","2/5 (40%)","78%","9","6","18","8","0","1","0","0","0","0","4"
"Local - Sassuolo vs Como","ALL","17/04/2026","33","2","30%","1.38","2","11","2","5","14","235","22","11","3","0","4","0","5","2","6","5","2","0","1","12","3","0","168","18","45","45/85 (53%)","16/54 (30%)","3/7 (43%)","51%","7","41/81 (51%)","10/19 (53%)","10/25 (40%)","55%","22","8","47","23","0","2","0.40","1","5","0","11"
"Visita - Sassuolo vs Como","ALL","17/04/2026","33","1","70%","0.59","0","12","2","8","11","528","22","14","3","0","3","0","4","5","5","7","0","0","0","21","3","0","483","21","78","151/183 (83%)","20/27 (74%)","5/43 (12%)","49%","8","40/81 (49%)","9/19 (47%)","7/21 (33%)","45%","22","6","37","15","1","2","-1.38","0","1","0","7"
"Local - Sassuolo vs Como","1ST","17/04/2026","33","2","31%","0.99","2","6","1","4","6","122","14","2","0","0","3","0","1","2","3","3","2","0","1","0","1","0","89","9","18","0","6/23 (26%)","1/4 (25%)","51%","2","20/35 (57%)","1/6 (17%)","4/12 (33%)","50%","14","2","20","12","0","1","0","0","0","0","7"
"Visita - Sassuolo vs Como","1ST","17/04/2026","33","1","69%","0.24","0","6","1","6","2","266","10","6","2","0","2","0","2","2","2","4","0","0","0","0","1","0","245","14","41","0","8/12 (67%)","3/21 (14%)","49%","3","15/35 (43%)","5/6 (83%)","1/12 (8%)","30%","10","3","14","9","0","1","0","0","0","0","2"
"Local - Sassuolo vs Como","2ND","17/04/2026","33","0","29%","0.39","0","5","1","1","8","113","8","9","3","0","1","0","4","0","3","2","0","0","0","0","2","0","79","9","27","0","10/31 (32%)","2/3 (67%)","51%","5","21/46 (46%)","9/13 (69%)","6/13 (46%)","63%","8","6","27","11","0","1","0","0","0","0","4"
"Visita - Sassuolo vs Como","2ND","17/04/2026","33","0","71%","0.35","0","6","1","2","9","262","12","8","1","0","1","0","2","3","3","3","0","0","0","0","2","0","238","7","37","0","12/15 (80%)","2/22 (9%)","49%","5","25/46 (54%)","4/13 (31%)","6/9 (67%)","58%","12","3","23","6","0","1","0","0","0","0","5"
"Local - Inter vs Cagliari","ALL","17/04/2026","33","3","55%","2.23","2","18","1","4","17","524","11","6","0","0","5","0","8","5","12","6","1","1","1","35","1","1","470","14","53","140/177 (79%)","11/24 (46%)","7/20 (35%)","43%","12","22/63 (35%)","14/20 (70%)","6/13 (46%)","45%","11","7","43","21","0","1","0.27","1","0","0","6"
"Visita - Inter vs Cagliari","ALL","17/04/2026","33","0","45%","0.41","0","10","1","9","6","421","19","17","2","0","1","0","4","5","4","6","0","0","0","15","1","2","352","14","34","58/85 (68%)","18/46 (39%)","3/15 (20%)","57%","2","41/63 (65%)","6/20 (30%)","6/15 (40%)","47%","19","8","35","20","0","1","-1.38","0","2","0","11"
"Local - Inter vs Cagliari","1ST","17/04/2026","33","0","60%","0.99","1","8","1","4","7","291","5","4","0","0","2","0","3","3","6","2","0","1","0","0","0","1","260","9","35","0","4/11 (36%)","6/14 (43%)","43%","9","10/33 (30%)","10/13 (77%)","2/7 (29%)","40%","5","5","23","10","0","1","0","0","0","0","2"
"Visita - Inter vs Cagliari","1ST","17/04/2026","33","0","40%","0.15","0","4","1","4","4","196","14","7","2","0","1","0","2","1","1","3","0","0","0","0","0","0","156","7","16","0","9/29 (31%)","1/8 (13%)","57%","1","23/33 (70%)","3/13 (23%)","3/7 (43%)","43%","14","3","21","14","0","1","0","0","0","0","5"
"Local - Inter vs Cagliari","2ND","17/04/2026","33","3","51%","1.24","1","10","0","0","10","233","6","2","0","0","3","0","5","2","6","4","1","0","1","0","1","0","210","5","18","0","7/13 (54%)","1/6 (17%)","43%","3","12/30 (40%)","4/7 (57%)","4/6 (67%)","50%","6","2","20","11","0","0","0","0","0","0","4"
"Visita - Inter vs Cagliari","2ND","17/04/2026","33","0","49%","0.26","0","6","0","5","2","225","5","10","0","0","0","0","2","4","3","3","0","0","0","0","1","2","196","7","18","0","9/17 (53%)","2/7 (29%)","57%","1","18/30 (60%)","3/7 (43%)","3/8 (38%)","60%","5","5","14","6","0","0","0","0","0","0","6"
"Local - Udinese vs Parma","ALL","18/04/2026","33","0","57%","1.13","2","16","0","10","11","441","11","8","2","0","3","1","9","4","10","6","0","2","0","41","1","2","386","16","59","151/190 (79%)","12/27 (44%)","4/33 (12%)","46%","9","28/63 (44%)","9/17 (53%)","10/19 (53%)","82%","11","6","46","15","1","0","-0.34","0","0","0","4"
"Visita - Udinese vs Parma","ALL","18/04/2026","33","1","43%","1.23","3","10","3","5","8","349","18","11","0","0","1","0","5","4","8","2","1","2","0","19","0","1","292","9","47","55/84 (65%)","23/47 (49%)","3/14 (21%)","54%","4","35/63 (56%)","8/17 (47%)","6/13 (46%)","56%","18","9","36","30","0","3","0.52","1","2","1","13"
"Local - Udinese vs Parma","1ST","18/04/2026","33","0","56%","0.11","0","4","0","4","7","231","5","3","0","0","0","0","3","1","2","2","0","0","0","0","0","2","201","9","37","0","8/19 (42%)","1/9 (11%)","34%","5","12/36 (33%)","3/8 (38%)","4/11 (36%)","80%","5","3","24","9","0","0","0","0","0","0","2"
"Visita - Udinese vs Parma","1ST","18/04/2026","33","0","44%","0.46","1","7","0","4","3","180","12","7","0","0","0","0","4","3","5","2","0","1","0","0","0","0","150","5","20","0","8/20 (40%)","3/11 (27%)","66%","1","24/36 (67%)","5/8 (63%)","5/9 (56%)","58%","12","5","18","11","0","0","0","0","0","0","4"
"Local - Udinese vs Parma","2ND","18/04/2026","33","0","58%","1.02","2","12","0","6","4","210","6","5","2","0","3","1","6","3","8","4","0","2","0","0","1","0","185","7","22","0","4/8 (50%)","3/24 (13%)","61%","4","16/27 (59%)","6/9 (67%)","6/8 (75%)","83%","6","3","22","6","0","0","0","0","0","0","2"
"Visita - Udinese vs Parma","2ND","18/04/2026","33","1","42%","0.77","2","3","3","1","5","169","6","4","0","0","1","0","1","1","3","0","1","1","0","0","0","1","142","4","27","0","15/27 (56%)","0/3 (0%)","39%","3","11/27 (41%)","3/9 (33%)","1/4 (25%)","50%","6","4","18","19","0","3","0","0","0","0","9"
"Local - SSC Napoli vs Lazio","ALL","18/04/2026","33","0","67%","0.51","0","12","5","12","11","648","10","9","1","0","0","1","8","4","8","4","0","0","0","25","2","2","599","24","69","137/173 (79%)","28/43 (65%)","4/36 (11%)","46%","5","25/50 (50%)","8/21 (38%)","6/11 (55%)","90%","10","3","45","9","0","5","0.71","1","0","0","6"
"Visita - SSC Napoli vs Lazio","ALL","18/04/2026","33","2","33%","2.27","5","14","0","0","9","334","10","10","3","0","7","0","6","1","9","5","1","4","0","18","1","0","274","14","28","41/60 (68%)","19/40 (48%)","0/1 (0%)","54%","7","25/50 (50%)","13/21 (62%)","4/7 (57%)","60%","10","8","44","39","0","0","0.00","0","1","1","12"
"Local - SSC Napoli vs Lazio","1ST","18/04/2026","33","0","67%","0.23","0","4","5","6","6","344","5","4","1","0","0","0","4","1","2","2","0","0","0","0","0","2","319","8","30","0","16/24 (67%)","0/16 (0%)","48%","2","12/24 (50%)","4/9 (44%)","3/5 (60%)","100%","5","1","26","7","0","5","0","0","0","0","3"
"Visita - SSC Napoli vs Lazio","1ST","18/04/2026","33","1","33%","1.60","4","9","0","0","4","172","4","5","1","0","6","0","2","1","5","4","1","3","0","0","1","0","143","5","14","0","9/20 (45%)","0/1 (0%)","52%","4","12/24 (50%)","5/9 (56%)","2/3 (67%)","25%","4","4","27","18","0","0","0","0","0","0","4"
"Local - SSC Napoli vs Lazio","2ND","18/04/2026","33","0","67%","0.27","0","8","0","6","5","304","5","5","0","0","0","1","4","4","6","2","0","0","0","0","2","0","280","16","39","0","12/19 (63%)","4/20 (20%)","45%","3","13/26 (50%)","4/12 (33%)","3/6 (50%)","80%","5","2","19","2","0","0","0","0","0","0","3"
"Visita - SSC Napoli vs Lazio","2ND","18/04/2026","33","1","33%","0.66","1","5","0","0","5","162","6","5","2","0","1","0","4","0","4","1","0","1","0","0","0","0","131","9","14","0","10/20 (50%)","0/0 (0%)","55%","3","13/26 (50%)","8/12 (67%)","2/4 (50%)","83%","6","4","17","21","0","0","0","0","0","0","8"
"Local - AS Roma vs Atalanta","ALL","18/04/2026","33","1","53%","1.07","1","19","1","7","4","538","9","14","1","0","9","1","4","6","15","4","0","1","1","32","4","1","462","15","71","115/159 (72%)","18/43 (42%)","9/22 (41%)","47%","3","27/54 (50%)","18/42 (43%)","5/18 (28%)","89%","9","11","59","23","1","1","-0.56","1","1","0","4"
"Visita - AS Roma vs Atalanta","ALL","18/04/2026","33","1","47%","0.68","1","8","8","6","14","488","16","4","2","0","2","0","3","3","2","6","0","1","0","17","1","3","394","11","59","82/128 (64%)","27/65 (42%)","3/13 (23%)","53%","2","27/54 (50%)","24/42 (57%)","7/14 (50%)","56%","16","10","60","23","0","8","0.99","4","2","0","9"
"Local - AS Roma vs Atalanta","1ST","18/04/2026","33","1","62%","0.71","1","8","1","4","2","333","5","5","0","0","6","0","1","1","6","2","0","1","0","0","2","0","290","9","37","0","8/19 (42%)","3/11 (27%)","46%","3","13/28 (46%)","11/24 (46%)","4/12 (33%)","80%","5","3","31","11","0","1","0","0","0","0","1"
"Visita - AS Roma vs Atalanta","1ST","18/04/2026","33","1","38%","0.52","1","3","5","2","5","205","11","2","0","0","2","0","0","1","1","2","0","1","0","0","1","1","153","3","27","0","13/38 (34%)","1/3 (33%)","54%","1","15/28 (54%)","13/24 (54%)","2/6 (33%)","36%","11","4","30","16","0","5","0","0","0","0","5"
"Local - AS Roma vs Atalanta","2ND","18/04/2026","33","0","43%","0.36","0","11","0","3","2","205","4","9","1","0","3","1","3","5","9","2","0","0","1","0","2","1","172","6","34","0","10/24 (42%)","6/11 (55%)","48%","0","14/26 (54%)","7/18 (39%)","1/6 (17%)","100%","4","8","28","12","0","0","0","0","0","0","3"
"Visita - AS Roma vs Atalanta","2ND","18/04/2026","33","0","57%","0.17","0","5","3","4","9","283","5","2","2","0","0","0","3","2","1","4","0","0","0","0","0","2","241","8","32","0","14/27 (52%)","2/10 (20%)","52%","1","12/26 (46%)","11/18 (61%)","5/8 (63%)","100%","5","6","30","7","0","3","0","0","0","0","4"
"Local - Cremonese vs Torino","ALL","19/04/2026","33","0","65%","0.64","1","14","1","6","11","493","12","12","0","0","4","0","5","5","9","5","0","1","0","26","4","1","415","26","51","94/129 (73%)","25/59 (42%)","4/29 (14%)","53%","5","26/44 (59%)","11/26 (42%)","3/6 (50%)","58%","12","7","47","20","0","1","0.20","1","0","0","3"
"Visita - Cremonese vs Torino","ALL","19/04/2026","33","0","35%","0.14","0","4","4","1","12","278","8","11","3","0","1","0","2","1","2","2","0","0","0","7","2","1","214","22","40","37/69 (54%)","16/51 (31%)","0/7 (0%)","47%","6","18/44 (41%)","15/26 (58%)","1/7 (14%)","63%","8","6","40","43","0","4","0.75","1","4","0","8"
"Local - Cremonese vs Torino","1ST","19/04/2026","33","0","60%","0.11","0","4","0","2","5","262","6","6","0","0","1","0","1","2","1","3","0","0","0","0","3","0","225","13","21","0","8/26 (31%)","0/13 (0%)","46%","3","13/24 (54%)","0/4 (0%)","1/4 (25%)","50%","6","3","27","10","0","0","0","0","0","0","0"
"Visita - Cremonese vs Torino","1ST","19/04/2026","33","0","40%","0.05","0","1","1","0","6","176","6","5","0","0","0","0","0","1","0","1","0","0","0","0","1","1","144","14","9","0","7/19 (37%)","0/3 (0%)","54%","3","11/24 (46%)","4/4 (100%)","1/4 (25%)","67%","6","5","23","15","0","1","0","0","0","0","3"
"Local - Cremonese vs Torino","2ND","19/04/2026","33","0","70%","0.53","1","10","1","4","6","231","6","6","0","0","3","0","4","3","8","2","0","1","0","0","1","1","190","13","30","0","17/33 (52%)","4/16 (25%)","57%","2","13/20 (65%)","11/22 (50%)","2/2 (100%)","67%","6","4","20","10","0","1","0","0","0","0","3"
